demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,286,210,0,225.0,0,1,1,2,119,-1,210,90,1,1514,1,536
1,383,132,0,267.5,0,1,1,2,148,-1,556,107,1,1512,1,538
2,1522,260,0,320.0,0,1,1,2,136,-1,264,128,1,1509,1,539
3,900,1619,0,275.0,0,1,1,2,159,-1,392,110,1,1483,1,558
4,497,605,0,452.5,0,1,1,2,151,-1,425,181,1,1486,1,594
5,1808,1014,0,377.5,0,1,1,2,174,-1,497,151,1,1493,1,561
6,1272,354,0,195.0,0,1,1,2,76,-1,176,78,1,1494,1,598
7,1661,1729,0,357.5,0,1,1,2,134,-1,432,143,1,1489,1,528
8,130,710,0,335.0,0,1,1,2,111,-1,332,134,1,1497,1,546
9,1030,706,0,360.0,0,1,1,2,143,-1,497,144,1,1563,1,553
10,954,21,0,182.5,0,1,1,2,110,-1,649,73,1,1499,1,606
11,1575,21,0,360.0,0,1,1,2,74,-1,285,144,1,1412,1,607
12,1578,213,0,232.5,0,1,1,2,125,-1,254,93,1,1527,1,539
13,231,314,0,250.0,0,1,1,2,196,-1,482,100,1,1534,1,553
14,698,106,0,415.0,0,1,1,2,160,-1,424,166,1,1521,1,548
15,574,1598,0,235.0,0,1,1,2,68,-1,159,94,1,1488,1,561
16,77,1071,0,282.5,0,1,1,2,124,-1,349,113,1,1486,1,575
17,437,1828,0,407.5,0,1,1,2,130,-1,376,163,1,1490,1,600
18,591,450,0,317.5,0,1,1,2,109,-1,227,127,1,1497,1,535
19,1557,1073,0,372.5,0,1,1,2,135,-1,420,149,1,1507,1,532
20,1512,289,0,235.0,0,1,1,2,90,-1,351,94,1,1445,1,583
21,1488,543,0,215.0,0,1,1,2,123,-1,425,86,1,1449,1,530
22,1347,252,0,275.0,0,1,1,2,124,-1,477,110,1,1452,1,619
23,575,1940,0,337.5,0,1,1,2,95,-1,293,135,1,1449,1,618
24,793,1530,0,275.0,0,1,1,2,129,-1,316,110,1,1463,1,571
