demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3094,3647,151.6,168.4,10,0,0,-1,83
1,1544,3457,134.0,147.0,10,0,0,-1,112
2,1207,1987,153.2,168.8,10,0,0,-1,91
3,906,1295,142.133,156.867,10,0,0,-1,64
4,3296,2092,84.2,90.8,10,0,0,-1,173
5,3762,1078,85.2,93.8,10,0,0,-1,109
6,1103,1758,90.5333,97.4667,10,0,0,-1,151
7,202,802,76.7333,83.2667,10,0,0,-1,124
8,2710,654,157.0,173.0,10,0,0,-1,84
9,2410,2095,146.467,160.533,10,0,0,-1,117
10,501,1190,155.267,171.733,10,0,0,-1,79
11,1296,3727,133.133,146.867,10,0,0,-1,71
12,3433,1557,127.067,140.933,10,0,0,-1,51
13,1287,3594,125.867,138.133,10,0,0,-1,106
14,472,380,93.5333,101.467,10,0,0,-1,140
15,2045,1309,164.533,182.467,10,0,0,-1,80
16,1029,2187,126.8,139.2,10,0,0,-1,85
17,3659,488,107.4,116.6,10,0,0,-1,107
18,1545,1164,131.533,144.467,10,0,0,-1,127
19,142,2731,148.467,163.533,10,0,0,-1,122
20,437,196,138.0,151.0,10,0,0,-1,79
21,2388,703,89.8667,97.1333,10,0,0,-1,154
22,1038,1833,129.267,142.733,10,0,0,-1,64
23,3449,602,110.667,121.333,10,0,0,-1,129
24,1652,37,101.933,111.067,10,0,0,-1,84
25,982,2721,121.6,133.4,10,0,0,-1,112
26,3141,384,158.067,174.933,10,0,0,-1,82
27,618,351,53.9333,57.0667,10,0,0,-1,160
28,298,461,103.4,112.6,10,0,0,-1,115
29,4,2373,143.8,157.2,10,0,0,-1,60
30,1587,3795,108.733,117.267,10,0,0,-1,101
31,959,2934,144.333,161.667,10,0,0,-1,56
32,1967,3344,113.067,122.933,10,0,0,-1,133
33,2014,3143,102.267,110.733,10,0,0,-1,165
34,65,97,144.667,159.333,10,0,0,-1,66
35,2221,2702,149.667,166.333,10,0,0,-1,42
36,1433,928,145.4,159.6,10,0,0,-1,85
37,353,1967,142.133,154.867,10,0,0,-1,88
38,2812,657,152.467,166.533,10,0,0,-1,47
39,867,3498,120.533,131.467,10,0,0,-1,125
40,2342,2357,145.067,159.933,10,0,0,-1,56
41,2047,2754,148.0,162.0,10,0,0,-1,105
42,2888,1204,91.2667,99.7333,10,0,0,-1,149
43,3496,1622,157.2,173.8,10,0,0,-1,56
44,2165,2107,157.733,175.267,10,0,0,-1,48
45,814,3386,119.267,130.733,10,0,0,-1,60
46,3963,309,129.733,141.267,10,0,0,-1,81
47,3143,3111,86.4667,94.5333,10,0,0,-1,102
48,3596,2088,143.067,156.933,10,0,0,-1,52
49,1146,329,156.667,174.333,10,0,0,-1,66
