hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
21,1484,2030,129.8,131.4,10,0,0,-1,48330,3,133,117
21001,1484,2030,121,129,10,0,0,-1,48330,3,133,117
21002,1484,2030,137,145,10,0,0,-1,48330,5,133,117
24,591,2057,86.2,89.1,10,0,0,-1,29498,3,92,63
24001,591,2057,70.25,84.75,10,0,0,-1,29498,3,92,63
24002,591,2057,99.25,113.75,10,0,0,-1,29498,5,92,63
17,792,2024,103.2,104.6,10,0,0,-1,53496,3,106,92
17001,792,2024,95.5,102.5,10,0,0,-1,53496,3,106,92
17002,792,2024,109.5,116.5,10,0,0,-1,53496,5,106,92
6,40,2010,112.2,113.1,10,0,0,-1,33332,3,149,105
6001,40,2010,116,138,10,0,0,-1,33332,3,149,105
6002,40,2010,160,182,10,0,0,-1,33332,5,149,105
25,1810,2004,106.4,107.7,10,0,0,-1,25166,3,109,96
25001,1810,2004,99.25,105.75,10,0,0,-1,25166,3,109,96
25002,1810,2004,112.25,118.75,10,0,0,-1,25166,5,109,96
23,1665,2004,91.4,92.7,10,0,0,-1,18500,3,94,81
23001,1665,2004,84.25,90.75,10,0,0,-1,18500,3,94,81
23002,1665,2004,97.25,103.75,10,0,0,-1,18500,5,94,81
75,1983,2008,147.5,154.5,10,0,0,-1,11500,5,51,35
75001,1983,2008,39,47,10,0,0,-1,11500,3,51,35
75002,1983,2008,55,63,10,0,0,-1,11500,5,51,35
7,399,2023,80.8,81.4,10,0,0,-1,29832,3,82,76
7001,399,2023,77.5,80.5,10,0,0,-1,29832,3,82,76
7002,399,2023,83.5,86.5,10,0,0,-1,29832,5,82,76
124,998,2036,227.6,239.2,10,0,0,-1,63996,5,71,58
124001,998,2036,61.25,67.75,10,0,0,-1,63996,3,71,58
124002,998,2036,74.25,80.75,10,0,0,-1,63996,5,71,58
20000,240,1254,59.2,61.1,10,0,0,-1,33332,3,63,44
20000001,240,1254,48.75,58.25,10,0,0,-1,33332,3,63,44
20000002,240,1254,67.75,77.25,10,0,0,-1,33332,5,63,44
11,317,2037,84.8,85.4,10,0,0,-1,47330,3,86,80
11001,317,2037,81.5,84.5,10,0,0,-1,47330,3,86,80
11002,317,2037,87.5,90.5,10,0,0,-1,47330,5,86,80
146,414,2046,111.6,117.2,10,0,0,-1,15000,5,36,28
146001,414,2046,30,34,10,0,0,-1,15000,3,36,28
146002,414,2046,38,42,10,0,0,-1,15000,5,36,28
47,425,2022,161,169,10,0,0,-1,23166,5,53,40
47001,425,2022,43.25,49.75,10,0,0,-1,23166,3,53,40
47002,425,2022,56.25,62.75,10,0,0,-1,23166,5,53,40
137,1983,2033,178,186,10,0,0,-1,19000,5,70,40
137001,1983,2033,47.5,62.5,10,0,0,-1,19000,3,70,40
137002,1983,2033,77.5,92.5,10,0,0,-1,19000,5,70,40
19,1279,2014,66.2,68.6,10,0,0,-1,20000,3,71,47
19001,1279,2014,53,65,10,0,0,-1,20000,3,71,47
19002,1279,2014,77,89,10,0,0,-1,20000,5,71,47
163,1186,2081,132.1,138.7,10,0,0,-1,15000,5,43,33
163001,1186,2081,35.5,40.5,10,0,0,-1,15000,3,43,33
163002,1186,2081,45.5,50.5,10,0,0,-1,15000,5,43,33
9,1752,2063,115.8,116.4,10,0,0,-1,57162,3,117,111
9001,1752,2063,112.5,115.5,10,0,0,-1,57162,3,117,111
9002,1752,2063,118.5,121.5,10,0,0,-1,57162,5,117,111
29,189,2088,88.4,89.7,10,0,0,-1,28332,3,91,78
29001,189,2088,81.25,87.75,10,0,0,-1,28332,3,91,78
29002,189,2088,94.25,100.75,10,0,0,-1,28332,5,91,78
169,243,2089,136.1,142.7,10,0,0,-1,14000,5,47,33
169001,243,2089,36.5,43.5,10,0,0,-1,14000,3,47,33
169002,243,2089,50.5,57.5,10,0,0,-1,14000,5,47,33
26,634,2036,114.4,117.2,10,0,0,-1,39498,3,120,92
26001,634,2036,99,113,10,0,0,-1,39498,3,120,92
26002,634,2036,127,141,10,0,0,-1,39498,5,120,92
173,490,2083,176.5,183.5,10,0,0,-1,17500,5,35,35
173001,490,2083,35,35,10,0,0,-1,17500,3,35,35
173002,490,2083,35,35,10,0,0,-1,17500,5,35,35
27,640,2010,84,87.5,10,0,0,-1,33332,3,91,56
27001,640,2010,64.75,82.25,10,0,0,-1,33332,3,91,56
27002,640,2010,99.75,117.25,10,0,0,-1,33332,5,91,56
56,1792,2048,194.8,203.6,10,0,0,-1,30832,5,76,44
56001,1792,2048,52,68,10,0,0,-1,30832,3,76,44
56002,1792,2048,84,100,10,0,0,-1,30832,5,76,44
1,710,453,144.4,148.7,10,0,0,-1,53330,3,153,110
1001,710,453,120.75,142.25,10,0,0,-1,53330,3,153,110
1002,710,453,163.75,185.25,10,0,0,-1,53330,5,153,110
44,390,2008,167,175,10,0,0,-1,16000,5,59,40
44001,390,2008,44.75,54.25,10,0,0,-1,16000,3,59,40
44002,390,2008,63.75,73.25,10,0,0,-1,16000,5,59,40
52,1171,2026,185.1,193.7,10,0,0,-1,26666,5,56,43
52001,1171,2026,46.25,52.75,10,0,0,-1,26666,3,56,43
52002,1171,2026,59.25,65.75,10,0,0,-1,26666,5,56,43
96,731,2013,179.7,187.9,10,0,0,-1,45164,5,69,41
96001,731,2013,48,62,10,0,0,-1,45164,3,69,41
96002,731,2013,76,90,10,0,0,-1,45164,5,69,41
20,836,2067,66,69,10,0,0,-1,22000,3,72,42
20001,836,2067,49.5,64.5,10,0,0,-1,22000,3,72,42
20002,836,2067,79.5,94.5,10,0,0,-1,22000,5,72,42
30,995,2090,101.6,104.8,10,0,0,-1,53330,3,108,76
30001,995,2090,84,100,10,0,0,-1,53330,3,108,76
30002,995,2090,116,132,10,0,0,-1,53330,5,108,76
5,1041,2061,88.6,90.8,10,0,0,-1,33332,3,93,71
