demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,5820,1480,414.333,428.667,10,0,0,-1,154
1,5295,5511,410.6,424.4,10,0,0,-1,129
2,2418,26,501.667,518.333,10,0,0,-1,226
3,1825,373,274.333,280.667,10,0,0,-1,246
4,4974,3288,225.0,231.0,10,0,0,-1,239
5,1614,4923,381.133,392.867,10,0,0,-1,199
6,3050,571,355.733,367.267,10,0,0,-1,107
7,4451,2961,394.4,406.6,10,0,0,-1,125
8,5647,91,494.4,508.6,10,0,0,-1,100
9,4457,2019,395.067,407.933,10,0,0,-1,150
10,3004,118,433.2,446.8,10,0,0,-1,207
11,1088,3682,442.0,456.0,10,0,0,-1,188
12,1643,5474,305.533,315.467,10,0,0,-1,187
13,5805,1068,431.067,445.933,10,0,0,-1,167
14,5012,5070,216.6,219.4,10,0,0,-1,232
15,2412,2405,479.933,494.067,10,0,0,-1,137
16,2003,2572,295.267,303.733,10,0,0,-1,167
17,821,304,252.467,258.533,10,0,0,-1,187
18,1051,3692,418.067,429.933,10,0,0,-1,167
19,5783,4843,288.467,296.533,10,0,0,-1,208
20,4103,2816,465.8,481.2,10,0,0,-1,187
21,5688,1183,304.2,312.8,10,0,0,-1,253
22,5123,2266,563.733,581.267,10,0,0,-1,206
23,1577,3753,435.6,451.4,10,0,0,-1,95
24,3035,5651,397.8,412.2,10,0,0,-1,138
25,5852,5542,187.933,191.067,10,0,0,-1,367
26,2670,3291,358.0,370.0,10,0,0,-1,146
27,3255,2352,348.667,359.333,10,0,0,-1,154
28,4047,1632,302.533,309.467,10,0,0,-1,191
29,5746,1495,196.067,197.933,10,0,0,-1,333
30,332,1668,288.733,297.267,10,0,0,-1,194
31,3015,4687,274.267,282.733,10,0,0,-1,104
32,768,5911,389.8,402.2,10,0,0,-1,193
33,3868,4973,452.0,469.0,10,0,0,-1,113
34,3246,4870,309.133,318.867,10,0,0,-1,176
35,2867,4863,289.0,298.0,10,0,0,-1,179
36,1103,2873,367.6,379.4,10,0,0,-1,111
37,2899,2726,273.733,281.267,10,0,0,-1,144
38,1934,3484,263.267,270.733,10,0,0,-1,172
39,3442,1716,337.467,346.533,10,0,0,-1,170
40,5726,5033,468.867,485.133,10,0,0,-1,157
41,1610,4488,356.067,368.933,10,0,0,-1,174
42,2656,431,354.2,363.8,10,0,0,-1,119
43,5730,1646,352.533,364.467,10,0,0,-1,171
44,2647,206,510.067,526.933,10,0,0,-1,172
45,2098,5064,261.333,267.667,10,0,0,-1,234
46,359,2494,219.733,225.267,10,0,0,-1,230
47,1224,491,189.667,192.333,10,0,0,-1,376
48,3374,1806,314.333,324.667,10,0,0,-1,161
49,1780,3016,400.8,416.2,10,0,0,-1,177
