demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,6040,4992,0,175.0,0,1,1,2,87,-1,307,70,1,32488,1,7974
1,4149,680,0,82.5,0,1,1,2,116,-1,422,33,1,30476,1,7699
2,3816,562,0,135.0,0,1,1,2,150,-1,689,54,1,30652,1,8469
3,4688,155,0,115.0,0,1,1,2,140,-1,626,46,1,30325,1,7627
4,407,4226,0,145.0,0,1,1,2,146,-1,499,58,1,30359,1,7562
5,666,2601,0,177.5,0,1,1,2,40,-1,155,71,1,30257,1,8105
6,5990,5240,0,107.5,0,1,1,2,172,-1,314,43,1,30243,1,7406
7,5048,3860,0,107.5,0,1,1,2,167,-1,526,43,1,30224,1,7824
8,3396,453,0,150.0,0,1,1,2,86,-1,425,60,1,30658,1,7545
9,5577,7402,0,152.5,0,1,1,2,122,-1,427,61,1,30404,1,7817
10,5618,2659,0,165.0,0,1,1,2,136,-1,385,66,1,30687,1,8497
11,3017,6226,0,177.5,0,1,1,2,80,-1,329,71,1,31042,1,8316
12,2585,1474,0,142.5,0,1,1,2,116,-1,380,57,1,30036,1,7615
13,5666,1830,0,125.0,0,1,1,2,129,-1,476,50,1,31109,1,7626
14,77,58,0,127.5,0,1,1,2,124,-1,556,51,1,31029,1,8003
15,3174,7447,0,157.5,0,1,1,2,107,-1,375,63,1,30891,1,7632
16,3218,3676,0,130.0,0,1,1,2,164,-1,495,52,1,30806,1,7640
17,4479,7034,0,162.5,0,1,1,2,99,-1,528,65,1,30617,1,7533
18,4238,5519,0,175.0,0,1,1,2,99,-1,645,70,1,30406,1,8392
19,7189,997,0,202.5,0,1,1,2,148,-1,568,81,1,30814,1,7466
20,6098,4207,0,155.0,0,1,1,2,114,-1,205,62,1,30558,1,7531
21,7950,4088,0,227.5,0,1,1,2,87,-1,664,91,1,30360,1,8119
22,1447,4998,0,212.5,0,1,1,2,120,-1,452,85,1,30344,1,8138
23,4301,1195,0,130.0,0,1,1,2,87,-1,639,52,1,30917,1,7456
24,1803,6230,0,137.5,0,1,1,2,104,-1,659,55,1,31110,1,7486
25,889,3614,0,135.0,0,1,1,2,163,-1,400,54,1,31004,1,8131
26,2000,7826,0,162.5,0,1,1,2,124,-1,665,65,1,31076,1,7606
27,1441,7666,0,147.5,0,1,1,2,135,-1,338,59,1,30980,1,7878
