hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
55,1948,2011,128.7,134.9,10,1,0,0,18166,5,31,31
55001,1948,2011,31,31,10,1,0,0,18166,3,31,31
55002,1948,2011,31,31,10,1,0,0,18166,5,31,31
152,943,2042,153.3,161.1,10,1,0,0,12500,5,57,39
152001,943,2042,43.5,52.5,10,1,0,0,12500,3,57,39
152002,943,2042,61.5,70.5,10,1,0,0,12500,5,57,39
137,1384,2052,192,202,10,1,0,0,31332,5,57,50
137001,1384,2052,51.75,55.25,10,1,0,0,31332,3,57,50
137002,1384,2052,58.75,62.25,10,1,0,0,31332,5,57,50
65,1892,2030,173.3,181.1,10,1,0,0,24166,5,68,39
65001,1892,2030,46.25,60.75,10,1,0,0,24166,3,68,39
65002,1892,2030,75.25,89.75,10,1,0,0,24166,5,68,39
158,1774,2062,189.3,199.1,10,1,0,0,18000,5,57,49
158001,1774,2062,51,55,10,1,0,0,18000,3,57,49
158002,1774,2062,59,63,10,1,0,0,18000,5,57,49
118,72,2041,219.2,230.4,10,1,0,0,23000,5,68,56
118001,72,2041,59,65,10,1,0,0,23000,3,68,56
118002,72,2041,71,77,10,1,0,0,23000,5,68,56
143,1336,2008,210.8,219.6,10,1,0,0,24500,5,94,44
143001,1336,2008,56.5,81.5,10,1,0,0,24500,3,94,44
143002,1336,2008,106.5,131.5,10,1,0,0,24500,5,94,44
44,222,2010,172.8,181.6,10,1,0,0,33832,5,44,44
44001,222,2010,44,44,10,1,0,0,33832,3,44,44
44002,222,2010,44,44,10,1,0,0,33832,5,44,44
78,290,2042,219.2,230.4,10,1,0,0,27166,5,68,56
78001,290,2042,59,65,10,1,0,0,27166,3,68,56
78002,290,2042,71,77,10,1,0,0,27166,5,68,56
90,1989,2007,204,214,10,1,0,0,27832,5,50,50
90001,1989,2007,50,50,10,1,0,0,27832,3,50,50
90002,1989,2007,50,50,10,1,0,0,27832,5,50,50
72,921,2006,190,198,10,1,0,0,25166,5,64,40
72001,921,2006,46,58,10,1,0,0,25166,3,64,40
72002,921,2006,70,82,10,1,0,0,25166,5,64,40
40,1963,2005,178.1,186.7,10,1,0,0,30332,5,43,43
40001,1963,2005,43,43,10,1,0,0,30332,3,43,43
40002,1963,2005,43,43,10,1,0,0,30332,5,43,43
57,1846,1990,218.9,230.3,10,1,0,0,33332,5,65,57
57001,1846,1990,59,63,10,1,0,0,33332,3,65,57
57002,1846,1990,67,71,10,1,0,0,33332,5,65,57
155,435,2071,227.6,239.2,10,1,0,0,28666,5,71,58
155001,435,2071,61.25,67.75,10,1,0,0,28666,3,71,58
155002,435,2071,74.25,80.75,10,1,0,0,28666,5,71,58
166,1827,2064,184.6,194.2,10,1,0,0,18000,5,65,48
166001,1827,2064,52.25,60.75,10,1,0,0,18000,3,65,48
166002,1827,2064,69.25,77.75,10,1,0,0,18000,5,65,48
165,696,2066,216.9,228.3,10,1,0,0,24166,5,63,57
165001,696,2066,58.5,61.5,10,1,0,0,24166,3,63,57
165002,696,2066,64.5,67.5,10,1,0,0,24166,5,63,57
101,1923,2023,198,208,10,1,0,0,25666,5,63,50
101001,1923,2023,53.25,59.75,10,1,0,0,25666,3,63,50
101002,1923,2023,66.25,72.75,10,1,0,0,25666,5,63,50
82,1884,2030,209.7,219.9,10,1,0,0,27166,5,72,51
