demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
160,187,471,167.4,175.8,10,0,0,-1,22166
28,145,482,90.8,95.9,10,0,0,-1,47496
159,105,474,147.2,154.4,10,0,0,-1,16000
29,159,479,80.6,82.8,10,0,0,-1,32498
7,246,479,77.2,78.6,10,0,0,-1,27332
87,300,475,171.7,179.9,10,0,0,-1,15500
138,129,475,179.1,187.7,10,0,0,-1,15500
158,279,471,174.8,183.6,10,0,0,-1,28832
0,266,474,65.2,67.6,10,0,0,-1,22332
20,162,474,62.2,63.6,10,0,0,-1,16000
9,225,474,61.2,62.6,10,0,0,-1,15000
8,53,474,63.2,64.6,10,0,0,-1,22666
16,169,474,75.2,76.6,10,0,0,-1,35998
12,209,474,117.2,118.6,10,0,0,-1,41664
21,53,474,63.2,64.6,10,0,0,-1,22666
3,252,474,114.2,115.6,10,0,0,-1,54996
10,238,478,64.2,65.6,10,0,0,-1,26332
17,148,474,78.2,79.6,10,0,0,-1,28332
30,211,474,90.2,91.6,10,0,0,-1,28332
18,203,474,81.2,82.6,10,0,0,-1,34998
1,64,474,74.2,75.6,10,0,0,-1,34998
25,238,476,65.2,66.6,10,0,0,-1,26332
24,50,472,69.6,71.3,10,0,0,-1,27998
22,43,479,81.2,82.6,10,0,0,-1,27332
15,253,474,126.2,127.6,10,0,0,-1,61662
66,323,474,169.4,177.8,10,0,0,-1,30332
175,102,471,200.7,210.9,10,0,0,-1,30832
4,50,476,69.6,71.3,10,0,0,-1,27998
19,267,474,67.2,69.6,10,0,0,-1,28998
11,145,469,101.0,106.0,10,0,0,-1,49496
166,145,482,236.0,246.0,10,0,0,-1,50330
137,232,481,165.7,173.9,10,0,0,-1,28832
120,71,471,174.8,183.6,10,0,0,-1,31332
26,86,474,107.4,109.7,10,0,0,-1,42330
79,323,471,171.1,179.7,10,0,0,-1,31332
85,281,471,215.5,226.5,10,0,0,-1,31832
149,225,480,165.7,173.9,10,0,0,-1,17000
92,57,471,156.3,164.1,10,0,0,-1,18000
73,307,479,195.3,205.1,10,0,0,-1,39498
41,255,475,168.0,176.0,10,0,0,-1,19000
37,49,453,196.6,206.2,10,0,0,-1,26666
119,162,474,202.7,212.9,10,0,0,-1,19000
114,262,474,202.7,212.9,10,0,0,-1,32332
124,53,474,206.4,216.8,10,0,0,-1,25666
88,53,474,206.4,216.8,10,0,0,-1,25666
