demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,436,752,0,250.0,0,1,1,2,164,-1,593,100,1,16060,1,3760
1,7970,6511,0,317.5,0,1,1,2,166,-1,362,127,1,15048,1,3684
2,4475,5098,0,230.0,0,1,1,2,147,-1,620,92,1,15393,1,3659
3,4043,3588,0,200.0,0,1,1,2,148,-1,337,80,1,14669,1,3456
4,5824,3985,0,287.5,0,1,1,2,99,-1,180,115,1,14966,1,3599
5,6072,2096,0,335.0,0,1,1,2,153,-1,321,134,1,14714,1,3499
6,5362,855,0,295.0,0,1,1,2,143,-1,359,118,1,15144,1,4156
7,7278,1516,0,247.5,0,1,1,2,169,-1,384,99,1,14934,1,3569
8,2862,5151,0,262.5,0,1,1,2,135,-1,559,105,1,15057,1,3659
9,5888,1634,0,300.0,0,1,1,2,127,-1,489,120,1,14894,1,3735
10,978,1077,0,300.0,0,1,1,2,144,-1,325,120,1,15334,1,3632
11,3839,39,0,347.5,0,1,1,2,145,-1,397,139,1,14823,1,3498
12,4110,6746,0,317.5,0,1,1,2,78,-1,250,127,1,14757,1,3451
13,6725,899,0,322.5,0,1,1,2,123,-1,406,129,1,14854,1,3553
14,7498,6695,0,315.0,0,1,1,2,142,-1,401,126,1,14865,1,3454
15,7410,326,0,207.5,0,1,1,2,167,-1,453,83,1,14593,1,3331
16,145,7805,0,265.0,0,1,1,2,85,-1,319,106,1,14619,1,3712
17,266,4314,0,247.5,0,1,1,2,182,-1,583,99,1,14532,1,3612
18,4753,6090,0,372.5,0,1,1,2,202,-1,625,149,1,15308,1,3858
19,4651,2825,0,332.5,0,1,1,2,125,-1,392,133,1,15105,1,3636
20,967,2122,0,245.0,0,1,1,2,129,-1,330,98,1,14517,1,3388
21,881,2611,0,215.0,0,1,1,2,137,-1,285,86,1,14466,1,3769
22,6570,1860,0,337.5,0,1,1,2,95,-1,245,135,1,14592,1,3483
23,3689,2410,0,332.5,0,1,1,2,134,-1,621,133,1,14581,1,3733
24,1899,4151,0,265.0,0,1,1,2,151,-1,289,106,1,15044,1,3653
