demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,1304,3468,46.5,98.5,0,1,6.5,2,0,105,40
0,1304,3468,111.5,210,0,1,6.5,2,0,105,40
0,6949,6023,114.9,538.1,0,1,52.9,2,0,591,62
0,6949,6023,643.9,1182,0,1,52.9,2,0,591,62
0,4639,3528,118,486,0,1,46,2,0,532,72
0,4639,3528,578,1064,0,1,46,2,0,532,72
0,3957,3991,110.4,537.6,0,1,53.4,2,0,591,57
0,3957,3991,644.4,1182,0,1,53.4,2,0,591,57
0,4350,3064,75.6,248.4,0,1,21.6,2,0,270,54
0,4350,3064,291.6,540,0,1,21.6,2,0,270,54
0,3260,2942,61.7,251.3,0,1,23.7,2,0,275,38
0,3260,2942,298.7,550,0,1,23.7,2,0,275,38
0,4440,3470,100.5,544.5,0,1,55.5,2,0,600,45
0,4440,3470,655.5,1200,0,1,55.5,2,0,600,45
0,2028,7445,79.5,283.5,0,1,25.5,2,0,309,54
0,2028,7445,334.5,618,0,1,25.5,2,0,309,54
0,4788,7577,100.3,374.7,0,1,34.3,2,0,409,66
0,4788,7577,443.3,818,0,1,34.3,2,0,409,66
0,3616,5848,83,227,0,1,18,2,0,245,65
0,3616,5848,263,490,0,1,18,2,0,245,65
0,3540,7515,91.2,396.8,0,1,38.2,2,0,435,53
0,3540,7515,473.2,870,0,1,38.2,2,0,435,53
0,1871,5448,116.7,346.3,0,1,28.7,2,0,375,88
0,1871,5448,403.7,750,0,1,28.7,2,0,375,88
0,7676,5621,93.7,203.3,0,1,13.7,2,0,217,80
0,7676,5621,230.7,434,0,1,13.7,2,0,217,80
0,1834,1274,103.3,505.7,0,1,50.3,2,0,556,53
0,1834,1274,606.3,1112,0,1,50.3,2,0,556,53
0,7420,5386,105.6,438.4,0,1,41.6,2,0,480,64
0,7420,5386,521.6,960,0,1,41.6,2,0,480,64
0,2987,725,108.8,483.2,0,1,46.8,2,0,530,62
0,2987,725,576.8,1060,0,1,46.8,2,0,530,62
0,5206,6288,81.9,289.1,0,1,25.9,2,0,315,56
0,5206,6288,340.9,630,0,1,25.9,2,0,315,56
0,6748,6197,86.7,348.3,0,1,32.7,2,0,381,54
0,6748,6197,413.7,762,0,1,32.7,2,0,381,54
0,6169,7057,81.6,318.4,0,1,29.6,2,0,348,52
0,6169,7057,377.6,696,0,1,29.6,2,0,348,52
0,2189,2519,52.7,114.3,0,1,7.7,2,0,122,45
0,2189,2519,129.7,244,0,1,7.7,2,0,122,45
0,6473,1801,98.9,474.1,0,1,46.9,2,0,521,52
0,6473,1801,567.9,1042,0,1,46.9,2,0,521,52
0,5462,2913,101.8,412.2,0,1,38.8,2,0,451,63
0,5462,2913,489.8,902,0,1,38.8,2,0,451,63
0,1623,3842,93.1,221.9,0,1,16.1,2,0,238,77
0,1623,3842,254.1,476,0,1,16.1,2,0,238,77
0,2358,6412,37,37,0,1,0,2,0,37,37
0,2358,6412,37,74,0,1,0,2,0,37,37
0,3419,5974,117.8,588.2,0,1,58.8,2,0,647,59
0,3419,5974,705.8,1294,0,1,58.8,2,0,647,59
0,612,6959,120.6,469.4,0,1,43.6,2,0,513,77
0,612,6959,556.6,1026,0,1,43.6,2,0,513,77
0,1841,6835,82.3,420.7,0,1,42.3,2,0,463,40
0,1841,6835,505.3,926,0,1,42.3,2,0,463,40
0,760,1517,88.3,338.7,0,1,31.3,2,0,370,57
0,760,1517,401.3,740,0,1,31.3,2,0,370,57
0,4456,2594,88.6,293.4,0,1,25.6,2,0,319,63
0,4456,2594,344.6,638,0,1,25.6,2,0,319,63
0,7144,3877,89.3,283.7,0,1,24.3,2,0,308,65
0,7144,3877,332.3,616,0,1,24.3,2,0,308,65
