demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,687,7062,0,187.5,0,1,1,2,105,-1,440,75,1,33616,1,8319
1,3398,3543,0,152.5,0,1,1,2,101,-1,369,61,1,31542,1,8481
2,135,5069,0,135.0,0,1,1,2,117,-1,238,54,1,32129,1,8422
3,7856,5576,0,172.5,0,1,1,2,117,-1,528,69,1,32986,1,8662
4,3507,6847,0,195.0,0,1,1,2,98,-1,453,78,1,32188,1,9193
5,7882,6380,0,230.0,0,1,1,2,87,-1,366,92,1,33268,1,8398
6,2151,157,0,160.0,0,1,1,2,100,-1,516,64,1,34834,1,8730
7,4595,2002,0,150.0,0,1,1,2,106,-1,393,60,1,32871,1,8727
8,12,966,0,135.0,0,1,1,2,114,-1,394,54,1,32888,1,9032
9,1428,6926,0,150.0,0,1,1,2,181,-1,562,60,1,32568,1,8484
10,5609,785,0,132.5,0,1,1,2,94,-1,408,53,1,32474,1,8599
11,6390,2098,0,125.0,0,1,1,2,150,-1,324,50,1,32236,1,9092
12,4852,6284,0,212.5,0,1,1,2,93,-1,453,85,1,31954,1,8835
13,60,1945,0,157.5,0,1,1,2,74,-1,639,63,1,32495,1,8847
14,2564,748,0,127.5,0,1,1,2,117,-1,287,51,1,32509,1,8432
15,5360,2314,0,177.5,0,1,1,2,162,-1,241,71,1,32194,1,9004
16,643,20,0,112.5,0,1,1,2,152,-1,446,45,1,32521,1,8404
17,526,5130,0,142.5,0,1,1,2,149,-1,270,57,1,34080,1,10152
18,1442,4734,0,92.5,0,1,1,2,220,-1,239,37,1,33090,1,8812
19,2706,4949,0,160.0,0,1,1,2,99,-1,656,64,1,32863,1,8639
20,7934,6940,0,110.0,0,1,1,2,194,-1,425,44,1,32952,1,8699
21,7098,4277,0,170.0,0,1,1,2,131,-1,659,68,1,32761,1,8498
22,440,3462,0,187.5,0,1,1,2,104,-1,302,75,1,32342,1,8524
23,1596,1868,0,127.5,0,1,1,2,120,-1,186,51,1,32158,1,8499
24,2388,7205,0,200.0,0,1,1,2,108,-1,425,80,1,32680,1,8821
25,7005,5131,0,132.5,0,1,1,2,127,-1,376,53,1,32524,1,9164
26,1304,209,0,140.0,0,1,1,2,34,-1,106,56,1,32348,1,8985
27,3415,1364,0,130.0,0,1,1,2,161,-1,328,52,1,32902,1,8606
