demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,2137,5174,346.267,358.733,10,0,0,-1,113
1,5927,472,489.2,504.8,10,0,0,-1,171
2,9739,7425,382.733,394.267,10,0,0,-1,144
3,6972,4306,534.733,552.267,10,0,0,-1,173
4,6172,3270,437.867,452.133,10,0,0,-1,112
5,2335,3672,465.333,479.667,10,0,0,-1,154
6,1574,5274,228.0,233.0,10,0,0,-1,195
7,5479,2483,496.2,513.8,10,0,0,-1,192
8,4589,8113,481.667,499.333,10,0,0,-1,147
9,1800,4972,406.933,420.067,10,0,0,-1,148
10,8995,8829,440.333,455.667,10,0,0,-1,143
11,3104,3911,457.533,474.467,10,0,0,-1,168
12,9017,9580,458.733,475.267,10,0,0,-1,133
13,467,7972,432.467,447.533,10,0,0,-1,134
14,4639,6842,234.467,240.533,10,0,0,-1,120
15,844,3027,428.067,443.933,10,0,0,-1,150
16,5842,291,330.467,342.533,10,0,0,-1,166
17,2756,8442,490.067,506.933,10,0,0,-1,178
18,710,8001,426.733,440.267,10,0,0,-1,164
19,1302,2208,275.067,282.933,10,0,0,-1,164
20,3186,9040,235.867,241.133,10,0,0,-1,206
21,6209,465,396.6,409.4,10,0,0,-1,122
22,9407,2753,134.2,135.8,10,0,0,-1,338
23,2877,8298,350.067,360.933,10,0,0,-1,169
24,2255,6462,195.4,198.6,10,0,0,-1,233
25,6135,9430,281.533,289.467,10,0,0,-1,178
26,6384,7006,223.6,229.4,10,0,0,-1,280
27,3685,9152,380.2,392.8,10,0,0,-1,166
28,645,1278,468.867,485.133,10,0,0,-1,123
29,8903,6259,348.0,363.0,10,0,0,-1,119
30,5006,2815,534.867,552.133,10,0,0,-1,134
31,9333,1575,276.867,284.133,10,0,0,-1,219
32,9483,3902,318.733,327.267,10,0,0,-1,180
33,5554,1728,192.933,197.067,10,0,0,-1,254
34,2665,1268,123.0,124.0,10,0,0,-1,600
35,667,2806,495.8,512.2,10,0,0,-1,147
36,1232,6514,352.667,363.333,10,0,0,-1,165
37,6160,8887,335.067,344.933,10,0,0,-1,216
38,3816,6165,237.533,243.467,10,0,0,-1,238
39,2987,7416,455.667,470.333,10,0,0,-1,117
40,2538,5676,286.6,295.4,10,0,0,-1,146
41,1290,8741,334.867,347.133,10,0,0,-1,141
42,5585,2018,315.333,323.667,10,0,0,-1,119
43,4576,3489,312.733,321.267,10,0,0,-1,191
44,8264,8222,249.4,257.6,10,0,0,-1,134
45,1987,1704,471.2,488.8,10,0,0,-1,184
46,6437,2988,341.333,351.667,10,0,0,-1,152
47,8712,1350,281.067,288.933,10,0,0,-1,212
48,8944,3377,486.8,503.2,10,0,0,-1,129
49,7261,105,178.267,180.733,10,0,0,-1,374
