demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
79,259,452,186.6,196.2,10,0,0,-1,22666
82,160,452,254.9,268.3,10,0,0,-1,34832
5,410,452,92.6,96.3,10,0,0,-1,48830
137,243,452,205.1,215.7,10,0,0,-1,45664
4,198,467,57.8,58.4,10,0,0,-1,15000
2,171,467,83.8,84.4,10,0,0,-1,21666
3,199,467,63.8,64.4,10,0,0,-1,21666
136,311,452,227.3,239.1,10,0,0,-1,44664
188,1,452,186.6,196.2,10,0,0,-1,18500
27,46,452,179.2,188.4,10,0,0,-1,18500
48,282,452,186.5,195.5,10,0,0,-1,18000
210,163,452,276.8,289.6,10,0,0,-1,53830
36,15,452,290.2,305.4,10,0,0,-1,46498
73,270,467,191.0,201.0,10,0,0,-1,17000
117,104,467,187.3,197.1,10,0,0,-1,23666
63,79,460,179.1,187.7,10,0,0,-1,16000
153,410,452,270.1,282.7,10,0,0,-1,52164
147,198,467,202.1,212.7,10,0,0,-1,17000
199,262,452,238.4,250.8,10,0,0,-1,27166
124,296,452,291.9,307.3,10,0,0,-1,51498
92,395,466,196.6,206.2,10,0,0,-1,23166
148,426,466,200.3,210.1,10,0,0,-1,19000
88,210,452,223.6,235.2,10,0,0,-1,33832
140,395,467,199.6,209.2,10,0,0,-1,23166
206,94,458,182.9,192.3,10,0,0,-1,29332
189,101,452,268.0,282.0,10,0,0,-1,48164
8,242,464,97.4,99.7,10,0,0,-1,42830
67,405,455,204.1,214.7,10,0,0,-1,21500
23,161,438,235.6,247.2,10,0,0,-1,36998
193,319,466,196.6,206.2,10,0,0,-1,21500
198,164,452,234.7,246.9,10,0,0,-1,53496
26,425,444,202.3,212.1,10,0,0,-1,16500
174,157,467,161.4,169.8,10,0,0,-1,18500
159,272,462,213.5,224.5,10,0,0,-1,23166
128,255,452,268.0,282.0,10,0,0,-1,54830
192,272,462,213.5,224.5,10,0,0,-1,23166
104,271,458,197.7,207.9,10,0,0,-1,18000
160,3,452,268.0,282.0,10,0,0,-1,37332
101,157,460,160.6,168.2,10,0,0,-1,17000
110,222,452,256.9,270.3,10,0,0,-1,49664
211,312,452,279.1,293.7,10,0,0,-1,57330
61,222,452,256.9,270.3,10,0,0,-1,49664
39,282,467,209.5,220.5,10,0,0,-1,19000
59,199,467,224.3,236.1,10,0,0,-1,25666
43,208,452,279.1,293.7,10,0,0,-1,50664
90,307,462,208.7,218.9,10,0,0,-1,18000
31,250,460,217.9,229.3,10,0,0,-1,31332
98,395,456,215.1,225.7,10,0,0,-1,25666
87,249,460,217.2,228.4,10,0,0,-1,24666
115,328,454,241.0,253.0,10,0,0,-1,42498
209,294,458,224.6,236.2,10,0,0,-1,27166
89,59,452,290.2,305.4,10,0,0,-1,51498
213,319,456,218.1,228.7,10,0,0,-1,24000
185,66,467,213.2,224.4,10,0,0,-1,20500
138,159,460,228.3,240.1,10,0,0,-1,26166
9,218,452,97.2,98.1,10,0,0,-1,64828
13,26,445,221.9,233.3,10,0,0,-1,20000
45,388,458,256.2,269.4,10,0,0,-1,52830
157,132,461,215.4,225.8,10,0,0,-1,19000
141,162,456,265.6,279.2,10,0,0,-1,50664
122,54,467,231.7,243.9,10,0,0,-1,28166
75,47,467,242.8,255.6,10,0,0,-1,28166
202,248,461,243.1,255.7,10,0,0,-1,21500
181,327,454,270.6,284.2,10,0,0,-1,51664
28,327,454,270.6,284.2,10,0,0,-1,51664
47,211,467,253.9,267.3,10,0,0,-1,29166
167,131,462,257.9,271.3,10,0,0,-1,28166
175,197,462,216.1,226.7,10,0,0,-1,20500
127,384,455,223.9,235.3,10,0,0,-1,28000
62,353,457,272.3,286.1,10,0,0,-1,44998
179,329,465,246.5,259.5,10,0,0,-1,41332
125,283,458,227.3,239.1,10,0,0,-1,27166
207,155,458,253.2,266.4,10,0,0,-1,41832
33,280,460,234.6,246.2,10,0,0,-1,27166
215,81,458,219.9,231.3,10,0,0,-1,33832
164,324,452,329.1,345.7,10,0,0,-1,76330
203,235,456,222.2,233.4,10,0,0,-1,34832
7,162,462,97.8,99.9,10,0,0,-1,55662
52,69,458,250.5,263.5,10,0,0,-1,43832
66,322,466,274.3,288.1,10,0,0,-1,47498
57,40,452,417.7,439.9,10,0,0,-1,121824
169,104,461,237.6,249.2,10,0,0,-1,28166
155,229,456,240.7,252.9,10,0,0,-1,35832
123,22,460,279.0,293.0,10,0,0,-1,48998
118,93,461,219.1,229.7,10,0,0,-1,28666
114,292,458,212.5,223.5,10,0,0,-1,23500
154,279,460,245.8,258.6,10,0,0,-1,35832
108,428,466,281.7,295.9,10,0,0,-1,43332
14,56,445,264.3,278.1,10,0,0,-1,23500
105,357,455,249.0,261.0,10,0,0,-1,50498
161,398,454,296.5,311.5,10,0,0,-1,54164
1,202,449,133.8,134.4,10,0,0,-1,50164
