demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,7071,5489,85.8,236.2,0,1,18.8,2,0,255,67
0,7071,5489,273.8,510,0,1,18.8,2,0,255,67
0,3309,5476,119.4,466.6,0,1,43.4,2,0,510,76
0,3309,5476,553.4,1020,0,1,43.4,2,0,510,76
0,5255,1987,71.9,167.1,0,1,11.9,2,0,179,60
0,5255,1987,190.9,358,0,1,11.9,2,0,179,60
0,2745,29,79,311,0,1,29,2,0,340,50
0,2745,29,369,680,0,1,29,2,0,340,50
0,3206,1759,77.6,258.4,0,1,22.6,2,0,281,55
0,3206,1759,303.6,562,0,1,22.6,2,0,281,55
0,4564,4917,98.6,415.4,0,1,39.6,2,0,455,59
0,4564,4917,494.6,910,0,1,39.6,2,0,455,59
0,6857,4953,95.2,288.8,0,1,24.2,2,0,313,71
0,6857,4953,337.2,626,0,1,24.2,2,0,313,71
0,7943,7276,83.5,319.5,0,1,29.5,2,0,349,54
0,7943,7276,378.5,698,0,1,29.5,2,0,349,54
0,4699,7228,71.2,280.8,0,1,26.2,2,0,307,45
0,4699,7228,333.2,614,0,1,26.2,2,0,307,45
0,3114,4524,84,268,0,1,23,2,0,291,61
0,3114,4524,314,582,0,1,23,2,0,291,61
0,3513,7210,89.6,310.4,0,1,27.6,2,0,338,62
0,3513,7210,365.6,676,0,1,27.6,2,0,338,62
0,3259,6732,100.5,392.5,0,1,36.5,2,0,429,64
0,3259,6732,465.5,858,0,1,36.5,2,0,429,64
0,2451,616,90.2,307.8,0,1,27.2,2,0,335,63
0,2451,616,362.2,670,0,1,27.2,2,0,335,63
0,1207,6688,103.4,450.6,0,1,43.4,2,0,494,60
0,1207,6688,537.4,988,0,1,43.4,2,0,494,60
0,4190,2429,68.2,365.8,0,1,37.2,2,0,403,31
0,4190,2429,440.2,806,0,1,37.2,2,0,403,31
0,380,7614,98.1,442.9,0,1,43.1,2,0,486,55
0,380,7614,529.1,972,0,1,43.1,2,0,486,55
0,7918,3689,77.7,323.3,0,1,30.7,2,0,354,47
0,7918,3689,384.7,708,0,1,30.7,2,0,354,47
0,5090,5173,75.3,277.7,0,1,25.3,2,0,303,50
0,5090,5173,328.3,606,0,1,25.3,2,0,303,50
0,2029,7835,110.5,306.5,0,1,24.5,2,0,331,86
0,2029,7835,355.5,662,0,1,24.5,2,0,331,86
0,5202,5235,109.5,505.5,0,1,49.5,2,0,555,60
0,5202,5235,604.5,1110,0,1,49.5,2,0,555,60
0,5947,6118,76.9,260.1,0,1,22.9,2,0,283,54
0,5947,6118,305.9,566,0,1,22.9,2,0,283,54
0,6504,4804,83.7,241.3,0,1,19.7,2,0,261,64
0,6504,4804,280.7,522,0,1,19.7,2,0,261,64
0,3071,6447,96.6,365.4,0,1,33.6,2,0,399,63
0,3071,6447,432.6,798,0,1,33.6,2,0,399,63
0,432,7770,56.9,136.1,0,1,9.9,2,0,146,47
0,432,7770,155.9,292,0,1,9.9,2,0,146,47
0,2028,3546,110.2,423.8,0,1,39.2,2,0,463,71
0,2028,3546,502.2,926,0,1,39.2,2,0,463,71
0,4294,5541,70.7,372.3,0,1,37.7,2,0,410,33
0,4294,5541,447.7,820,0,1,37.7,2,0,410,33
0,7108,7554,106.7,344.3,0,1,29.7,2,0,374,77
0,7108,7554,403.7,748,0,1,29.7,2,0,374,77
0,626,1559,108.7,530.3,0,1,52.7,2,0,583,56
0,626,1559,635.7,1166,0,1,52.7,2,0,583,56
0,4522,1833,98.2,475.8,0,1,47.2,2,0,523,51
0,4522,1833,570.2,1046,0,1,47.2,2,0,523,51
0,247,712,101.5,441.5,0,1,42.5,2,0,484,59
0,247,712,526.5,968,0,1,42.5,2,0,484,59
