demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,422,6084,165.733,183.267,10,0,0,-1,124.0
1,8556,4945,162.333,179.667,10,0,0,-1,71.0
2,927,9555,125.133,134.867,10,0,0,-1,96.0
3,5635,4307,145.8,157.2,10,0,0,-1,136.0
4,8026,5072,126.6,138.4,10,0,0,-1,135.0
5,3413,8381,108.733,113.267,10,0,0,-1,182.0
6,1722,46,174.8,192.2,10,0,0,-1,100.0
7,5147,4075,145.867,160.133,10,0,0,-1,106.0
8,330,325,141.533,152.467,10,0,0,-1,112.0
9,3547,933,149.8,164.2,10,0,0,-1,121.0
10,8741,4626,188.0,205.0,10,0,0,-1,117.0
11,3778,7009,167.4,183.6,10,0,0,-1,132.0
12,2510,7747,160.4,171.6,10,0,0,-1,113.0
13,4119,8454,113.533,118.467,10,0,0,-1,244.0
14,2922,8295,119.6,129.4,10,0,0,-1,179.0
15,2408,5699,117.667,127.333,10,0,0,-1,78.0
16,7957,9747,146.867,161.133,10,0,0,-1,113.0
17,6624,5179,105.0,112.0,10,0,0,-1,213.0
18,3635,1648,122.733,136.267,10,0,0,-1,160.0
19,9513,2835,116.6,125.4,10,0,0,-1,143.0
20,7005,4342,110.533,118.467,10,0,0,-1,195.0
21,892,4749,147.067,158.933,10,0,0,-1,140.0
22,6896,6776,163.133,177.867,10,0,0,-1,163.0
23,2792,7372,165.667,180.333,10,0,0,-1,136.0
24,2138,242,107.267,115.733,10,0,0,-1,171.0
25,3563,7115,132.867,144.133,10,0,0,-1,192.0
26,1199,920,153.733,169.267,10,0,0,-1,163.0
27,3950,4163,150.4,160.6,10,0,0,-1,130.0
28,4206,9893,88.6667,93.3333,10,0,0,-1,185.0
29,1134,5589,158.267,172.733,10,0,0,-1,110.0
30,5617,6550,142.0,152.0,10,0,0,-1,130.0
31,99,9284,161.067,173.933,10,0,0,-1,181.0
32,400,1679,162.933,178.067,10,0,0,-1,102.0
33,7438,1319,177.867,194.133,10,0,0,-1,85.0
34,3640,6728,116.8,126.2,10,0,0,-1,203.0
35,1557,4063,87.2,93.8,10,0,0,-1,193.0
36,5320,9380,166.8,180.2,10,0,0,-1,130.0
37,3598,5747,115.8,121.2,10,0,0,-1,164.0
38,8180,9071,136.267,145.733,10,0,0,-1,151.0
39,830,4543,166.067,183.933,10,0,0,-1,124.0
40,4699,6489,120.467,131.533,10,0,0,-1,159.0
41,67,4573,134.6,147.4,10,0,0,-1,150.0
42,1283,6412,181.2,195.8,10,0,0,-1,100.0
43,8118,5660,163.4,179.6,10,0,0,-1,130.0
44,8677,6920,147.133,161.867,10,0,0,-1,111.0
45,1522,4968,151.933,166.067,10,0,0,-1,138.0
46,7918,5043,164.533,180.467,10,0,0,-1,98.0
47,6776,4877,159.467,173.533,10,0,0,-1,116.0
48,6260,7660,183.2,200.8,10,0,0,-1,82.0
