hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
95,42,89,1,3,0,1,2,2,11,2,1.0365,1.0365
95001,42,89,1.0365,1.0365,0,1,2,2,11,3,1.0365,1.0365
95002,42,89,1.0365,1.0365,0,1,2,2,11,5,1.0365,1.0365
131,89,42,1,3,0,1,2,2,11,2,1.0365,1.0365
131001,89,42,1.0365,1.0365,0,1,2,2,11,3,1.0365,1.0365
131002,89,42,1.0365,1.0365,0,1,2,2,11,5,1.0365,1.0365
93,42,30,1,2,0,1,1,2,14,2,1.5915,1.5915
93001,42,30,1.5915,1.5915,0,1,1,2,14,3,1.5915,1.5915
93002,42,30,1.5915,1.5915,0,1,1,2,14,5,1.5915,1.5915
79,30,42,1,2,0,1,1,2,14,2,1.5915,1.5915
79001,30,42,1.5915,1.5915,0,1,1,2,14,3,1.5915,1.5915
79002,30,42,1.5915,1.5915,0,1,1,2,14,5,1.5915,1.5915
319,176,42,1,3,0,1,2,2,9,2,1.107,1.107
319001,176,42,1.107,1.107,0,1,2,2,9,3,1.107,1.107
319002,176,42,1.107,1.107,0,1,2,2,9,5,1.107,1.107
214,142,165,3,5,0,1,2,2,12,5,2.2895,2.2895
214001,142,165,2.2895,2.2895,0,1,2,2,12,3,2.2895,2.2895
214002,142,165,2.2895,2.2895,0,1,2,2,12,5,2.2895,2.2895
240,156,42,1,2,0,1,1,2,10,2,1.442,1.442
240001,156,42,1.442,1.442,0,1,1,2,10,3,1.442,1.442
240002,156,42,1.442,1.442,0,1,1,2,10,5,1.442,1.442
97,42,156,1,2,0,1,1,2,10,2,1.442,1.442
97001,42,156,1.442,1.442,0,1,1,2,10,3,1.442,1.442
97002,42,156,1.442,1.442,0,1,1,2,10,5,1.442,1.442
101,42,176,1,3,0,1,2,2,9,2,1.107,1.107
101001,42,176,1.107,1.107,0,1,2,2,9,3,1.107,1.107
101002,42,176,1.107,1.107,0,1,2,2,9,5,1.107,1.107
288,165,142,3,5,0,1,2,2,12,5,2.2895,2.2895
288001,165,142,2.2895,2.2895,0,1,2,2,12,3,2.2895,2.2895
288002,165,142,2.2895,2.2895,0,1,2,2,12,5,2.2895,2.2895
98,42,157,1,2,0,1,1,2,11,2,1.522,1.522
98001,42,157,1.522,1.522,0,1,1,2,11,3,1.522,1.522
98002,42,157,1.522,1.522,0,1,1,2,11,5,1.522,1.522
230,155,42,1,2,0,1,1,2,11,2,1.517,1.517
230001,155,42,1.517,1.517,0,1,1,2,11,3,1.517,1.517
230002,155,42,1.517,1.517,0,1,1,2,11,5,1.517,1.517
251,157,42,1,2,0,1,1,2,11,2,1.522,1.522
251001,157,42,1.522,1.522,0,1,1,2,11,3,1.522,1.522
251002,157,42,1.522,1.522,0,1,1,2,11,5,1.522,1.522
99,42,158,1,3,0,1,2,2,12,2,1.622,1.622
99001,42,158,1.622,1.622,0,1,2,2,12,3,1.622,1.622
99002,42,158,1.622,1.622,0,1,2,2,12,5,1.622,1.622
261,158,42,1,3,0,1,2,2,12,2,1.622,1.622
261001,158,42,1.622,1.622,0,1,2,2,12,3,1.622,1.622
261002,158,42,1.622,1.622,0,1,2,2,12,5,1.622,1.622
96,42,155,1,2,0,1,1,2,11,2,1.517,1.517
96001,42,155,1.517,1.517,0,1,1,2,11,3,1.517,1.517
96002,42,155,1.517,1.517,0,1,1,2,11,5,1.517,1.517
59,26,42,2,3,0,1,1,2,15,2,2.105,2.0035
59001,26,42,2.02887,2.07963,0,1,1,2,15,3,2.105,2.0035
59002,26,42,2.13037,2.18113,0,1,1,2,15,5,2.105,2.0035
92,42,26,2,3,0,1,1,2,15,2,2.105,2.0035
92001,42,26,2.02887,2.07963,0,1,1,2,15,3,2.105,2.0035
92002,42,26,2.13037,2.18113,0,1,1,2,15,5,2.105,2.0035
119,72,42,1,3,0,1,2,2,14,2,1.972,1.972
119001,72,42,1.972,1.972,0,1,2,2,14,3,1.972,1.972
119002,72,42,1.972,1.972,0,1,2,2,14,5,1.972,1.972
94,42,72,1,3,0,1,2,2,14,2,1.972,1.972
94001,42,72,1.972,1.972,0,1,2,2,14,3,1.972,1.972
94002,42,72,1.972,1.972,0,1,2,2,14,5,1.972,1.972
282,165,54,3,7,0,1,4,2,14,2,3.624,3.053
282001,165,54,3.19575,3.48125,0,1,4,2,14,3,3.624,3.053
282002,165,54,3.76675,4.05225,0,1,4,2,14,5,3.624,3.053
244,156,137,1,3,0,1,2,2,8,4,1,0.84
244001,156,137,0.88,0.96,0,1,2,2,8,3,1,0.84
244002,156,137,1.04,1.12,0,1,2,2,8,5,1,0.84
254,157,137,0,3,0,1,3,2,7,2,0.92,0.76
254001,157,137,0.8,0.88,0,1,3,2,7,3,0.92,0.76
254002,157,137,0.96,1.04,0,1,3,2,7,5,0.92,0.76
211,142,157,2,9,0,1,7,2,14,2,2.283,2.173
211001,142,157,2.2005,2.2555,0,1,7,2,14,3,2.283,2.173
211002,142,157,2.3105,2.3655,0,1,7,2,14,5,2.283,2.173
285,165,116,2,7,0,1,5,2,13,2,3.5515,2.9805
285001,165,116,3.12325,3.40875,0,1,5,2,13,3,3.5515,2.9805
285002,165,116,3.69425,3.97975,0,1,5,2,13,5,3.5515,2.9805
255,157,142,2,9,0,1,7,2,14,2,2.4915,2.173
