demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
95,42,89,1,3,0,1,2,2,11
131,89,42,1,3,0,1,2,2,11
93,42,30,1,2,0,1,1,2,14
79,30,42,1,2,0,1,1,2,14
319,176,42,1,3,0,1,2,2,9
214,142,165,3,5,0,1,2,2,12
240,156,42,1,2,0,1,1,2,10
97,42,156,1,2,0,1,1,2,10
101,42,176,1,3,0,1,2,2,9
288,165,142,3,5,0,1,2,2,12
98,42,157,1,2,0,1,1,2,11
230,155,42,1,2,0,1,1,2,11
251,157,42,1,2,0,1,1,2,11
99,42,158,1,3,0,1,2,2,12
261,158,42,1,3,0,1,2,2,12
96,42,155,1,2,0,1,1,2,11
59,26,42,2,3,0,1,1,2,15
92,42,26,2,3,0,1,1,2,15
119,72,42,1,3,0,1,2,2,14
94,42,72,1,3,0,1,2,2,14
282,165,54,3,7,0,1,4,2,14
244,156,137,1,3,0,1,2,2,8
254,157,137,0,3,0,1,3,2,7
211,142,157,2,9,0,1,7,2,14
285,165,116,2,7,0,1,5,2,13
255,157,142,2,9,0,1,7,2,14
122,72,137,1,3,0,1,2,2,9
191,137,72,1,3,0,1,2,2,9
212,142,158,2,9,0,1,7,2,15
233,155,137,0,3,0,1,3,2,8
264,158,137,1,3,0,1,2,2,8
265,158,142,2,9,0,1,7,2,15
166,116,165,2,7,0,1,5,2,13
112,54,165,3,7,0,1,4,2,14
243,156,124,1,3,0,1,2,2,9
222,150,30,2,3,0,1,1,2,16
241,156,89,2,3,0,1,1,2,15
276,159,142,4,8,0,1,4,2,9
185,124,156,1,3,0,1,2,2,9
194,137,156,1,3,0,1,2,2,8
249,157,2,1,3,0,1,2,2,8
7,2,157,1,3,0,1,2,2,8
225,150,165,3,10,0,1,7,2,15
213,142,159,4,8,0,1,4,2,9
195,137,157,0,3,0,1,3,2,7
177,122,124,4,6,0,1,2,2,18
289,165,150,3,10,0,1,7,2,15
238,156,2,1,2,0,1,1,2,9
208,142,122,5,7,0,1,2,2,13
224,150,122,2,6,0,1,4,2,16
196,137,158,1,3,0,1,2,2,8
138,89,156,2,3,0,1,1,2,15
277,165,2,3,11,0,1,8,2,16
193,137,155,0,3,0,1,3,2,8
287,165,137,3,10,0,1,7,2,17
286,165,124,3,11,0,1,8,2,17
179,122,142,5,7,0,1,2,2,13
200,142,17,5,8,0,1,3,2,15
180,122,150,2,6,0,1,4,2,16
87,30,150,2,3,0,1,1,2,16
215,142,167,5,7,0,1,2,2,17
259,158,2,1,3,0,1,2,2,9
326,176,177,1,3,0,1,2,2,8
256,157,165,4,10,0,1,6,2,20
90,30,170,1,3,0,1,2,2,13
334,177,156,1,2,0,1,1,2,9
306,170,30,1,3,0,1,2,2,13
292,165,157,4,10,0,1,6,2,20
290,165,155,4,10,0,1,6,2,21
248,156,177,1,2,0,1,1,2,9
47,24,19,3,6,0,1,3,2,13
173,122,30,2,8,0,1,6,2,23
338,177,176,1,3,0,1,2,2,8
291,165,156,4,10,0,1,6,2,21
246,156,165,4,10,0,1,6,2,21
293,165,158,4,10,0,1,6,2,21
266,158,165,4,10,0,1,6,2,21
235,155,165,4,10,0,1,6,2,21
6,2,156,1,2,0,1,1,2,9
228,155,2,1,3,0,1,2,2,9
278,165,19,6,7,0,1,1,2,22
172,122,4,1,8,0,1,7,2,17
239,156,4,1,3,0,1,2,2,12
186,124,165,3,11,0,1,8,2,17
242,156,104,1,2,0,1,1,2,14
9,2,165,3,11,0,1,8,2,16
175,122,104,2,8,0,1,6,2,19
197,137,165,3,10,0,1,7,2,17
335,177,157,1,2,0,1,1,2,10
8,2,158,1,3,0,1,2,2,9
237,155,177,1,2,0,1,1,2,10
137,89,155,2,3,0,1,1,2,15
258,157,177,1,2,0,1,1,2,10
333,177,155,1,2,0,1,1,2,10
178,122,137,3,6,0,1,3,2,18
171,122,2,3,6,0,1,3,2,17
231,155,89,2,3,0,1,1,2,15
245,156,142,2,9,0,1,7,2,15
83,30,122,2,8,0,1,6,2,23
252,157,89,1,3,0,1,2,2,14
219,150,17,3,5,0,1,2,2,18
210,142,156,2,9,0,1,7,2,15
139,89,157,1,3,0,1,2,2,14
234,155,142,2,9,0,1,7,2,15
85,30,137,2,3,0,1,1,2,18
273,159,72,4,5,0,1,1,2,21
209,142,155,2,9,0,1,7,2,15
74,30,2,2,3,0,1,1,2,17
183,124,30,2,4,0,1,2,2,18
84,30,124,2,4,0,1,2,2,18
262,158,89,2,3,0,1,1,2,15
151,104,156,1,2,0,1,1,2,14
190,137,30,2,3,0,1,1,2,18
184,124,122,4,6,0,1,2,2,18
2,2,30,2,3,0,1,1,2,17
220,150,19,3,5,0,1,2,2,19
5,2,155,1,3,0,1,2,2,9
140,89,158,2,3,0,1,1,2,15
20,4,156,1,3,0,1,2,2,12
75,30,4,1,3,0,1,2,2,14
223,150,72,1,3,0,1,2,2,11
15,4,30,1,3,0,1,2,2,14
302,167,142,5,7,0,1,2,2,17
81,30,104,1,3,0,1,2,2,16
146,104,30,1,3,0,1,2,2,16
134,89,104,1,3,0,1,2,2,15
18,4,122,1,8,0,1,7,2,17
192,137,122,3,6,0,1,3,2,18
34,17,150,3,5,0,1,2,2,18
124,72,150,1,3,0,1,2,2,11
268,158,177,1,2,0,1,1,2,11
336,177,158,1,2,0,1,1,2,11
4,2,122,3,6,0,1,3,2,17
221,150,26,1,3,0,1,2,2,10
77,30,19,3,8,0,1,5,2,26
253,157,104,1,2,0,1,1,2,13
27,17,30,3,8,0,1,5,2,27
250,157,4,1,3,0,1,2,2,11
37,19,30,3,8,0,1,5,2,26
322,176,104,1,3,0,1,2,2,13
55,24,176,2,7,0,1,5,2,15
271,159,30,4,7,0,1,3,2,25
3,2,72,1,3,0,1,2,2,10
152,104,157,1,2,0,1,1,2,13
21,4,157,1,3,0,1,2,2,11
52,24,72,2,7,0,1,5,2,17
44,19,150,3,5,0,1,2,2,19
201,142,19,5,8,0,1,3,2,16
117,72,2,1,3,0,1,2,2,10
41,19,124,5,6,0,1,1,2,21
155,104,176,1,3,0,1,2,2,13
36,19,4,2,8,0,1,6,2,20
148,104,89,1,3,0,1,2,2,15
39,19,104,2,8,0,1,6,2,22
26,17,4,2,8,0,1,6,2,21
29,17,104,2,8,0,1,6,2,23
76,30,17,3,8,0,1,5,2,27
318,176,24,2,7,0,1,5,2,15
149,104,122,2,8,0,1,6,2,19
48,24,26,2,8,0,1,6,2,16
330,177,72,2,3,0,1,1,2,13
229,155,4,1,3,0,1,2,2,12
13,4,19,2,8,0,1,6,2,20
232,155,104,1,2,0,1,1,2,14
144,104,19,2,8,0,1,6,2,22
32,17,137,4,6,0,1,2,2,20
19,4,155,1,3,0,1,2,2,12
150,104,155,1,2,0,1,1,2,14
270,159,26,4,5,0,1,1,2,22
25,17,2,4,6,0,1,2,2,19
188,137,17,4,6,0,1,2,2,20
31,17,124,4,6,0,1,2,2,20
181,124,17,4,6,0,1,2,2,20
182,124,19,5,6,0,1,1,2,21
33,17,142,5,8,0,1,3,2,15
115,54,176,3,10,0,1,7,2,20
260,158,4,1,3,0,1,2,2,12
42,19,137,4,6,0,1,2,2,21
0,2,17,4,6,0,1,2,2,19
