demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,415,1996,0,125.0,0,1,1,2,147,-1,356,50,1,4691,1,1073
1,1815,481,0,130.0,0,1,1,2,95,-1,346,52,1,4201,1,952
2,1387,572,0,215.0,0,1,1,2,37,-1,155,86,1,4117,1,945
3,1381,1202,0,130.0,0,1,1,2,171,-1,244,52,1,4173,1,969
4,1030,1273,0,170.0,0,1,1,2,75,-1,376,68,1,4114,1,928
5,907,560,0,197.5,0,1,1,2,60,-1,110,79,1,4277,1,806
6,332,304,0,182.5,0,1,1,2,91,-1,155,73,1,3935,1,980
7,861,155,0,202.5,0,1,1,2,142,-1,313,81,1,3802,1,959
8,1837,1996,0,162.5,0,1,1,2,93,-1,440,65,1,3791,1,927
9,1782,940,0,87.5,0,1,1,2,186,-1,260,35,1,3833,1,874
10,321,1089,0,137.5,0,1,1,2,150,-1,275,55,1,4308,1,958
11,1380,260,0,185.0,0,1,1,2,95,-1,531,74,1,3954,1,884
12,1376,148,0,155.0,0,1,1,2,58,-1,354,62,1,3826,1,848
13,256,1191,0,192.5,0,1,1,2,60,-1,180,77,1,3795,1,905
14,629,1643,0,162.5,0,1,1,2,98,-1,316,65,1,3837,1,868
15,115,685,0,120.0,0,1,1,2,126,-1,305,48,1,3893,1,935
16,161,1122,0,237.5,0,1,1,2,94,-1,285,95,1,3792,1,905
17,965,1895,0,130.0,0,1,1,2,150,-1,543,52,1,3869,1,936
18,324,347,0,125.0,0,1,1,2,157,-1,326,50,1,3903,1,902
19,1520,1584,0,162.5,0,1,1,2,138,-1,400,65,1,3947,1,921
20,1259,1852,0,122.5,0,1,1,2,96,-1,359,49,1,3851,1,882
21,538,851,0,87.5,0,1,1,2,48,-1,68,35,1,3925,1,859
22,1098,320,0,137.5,0,1,1,2,101,-1,172,55,1,3876,1,951
23,144,1419,0,140.0,0,1,1,2,92,-1,443,56,1,3855,1,810
24,1410,1524,0,205.0,0,1,1,2,131,-1,283,82,1,4011,1,898
