demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,510,5750,280.467,291.533,10,0,0,-1,63
1,7268,5752,410.667,427.333,10,0,0,-1,50
2,9561,4020,355.2,369.8,10,0,0,-1,52
3,9926,5830,397.2,413.8,10,0,0,-1,50
4,9905,8566,376.6,392.4,10,0,0,-1,41
5,5792,4805,245.6,254.4,10,0,0,-1,91
6,7804,8247,389.333,404.667,10,0,0,-1,66
7,6218,919,379.867,395.133,10,0,0,-1,49
8,7686,8852,428.067,444.933,10,0,0,-1,45
9,4046,280,377.867,393.133,10,0,0,-1,43
10,7050,8067,353.067,366.933,10,0,0,-1,62
11,5164,3323,124.533,128.467,10,0,0,-1,105
12,1344,3492,381.8,398.2,10,0,0,-1,56
13,7501,9011,372.933,388.067,10,0,0,-1,55
14,9396,1129,397.667,414.333,10,0,0,-1,57
15,4307,6921,418.733,436.267,10,0,0,-1,46
16,8861,1576,350.267,364.733,10,0,0,-1,70
17,9453,8888,429.4,446.6,10,0,0,-1,45
18,9808,544,185.133,191.867,10,0,0,-1,84
19,8327,6320,387.4,402.6,10,0,0,-1,51
20,2936,9045,343.867,358.133,10,0,0,-1,62
21,5929,421,187.533,194.467,10,0,0,-1,77
22,8517,6916,420.267,437.733,10,0,0,-1,61
23,6328,918,315.4,327.6,10,0,0,-1,68
24,8419,5347,317.133,329.867,10,0,0,-1,60
25,2869,8162,361.133,375.867,10,0,0,-1,62
26,5761,7202,343.867,358.133,10,0,0,-1,45
27,663,6249,371.467,386.533,10,0,0,-1,57
28,5945,6361,329.0,342.0,10,0,0,-1,55
29,754,5276,390.2,405.8,10,0,0,-1,45
30,6701,222,328.667,341.333,10,0,0,-1,57
31,2354,6558,379.667,395.333,10,0,0,-1,56
32,6793,3009,395.933,412.067,10,0,0,-1,55
33,4609,8519,262.667,272.333,10,0,0,-1,71
34,4024,805,348.467,362.533,10,0,0,-1,71
35,3366,7442,329.067,342.933,10,0,0,-1,65
36,314,2770,372.667,388.333,10,0,0,-1,58
37,1546,9258,359.8,374.2,10,0,0,-1,48
38,7570,3515,439.133,456.867,10,0,0,-1,48
39,205,9854,233.067,241.933,10,0,0,-1,88
40,206,1199,221.2,229.8,10,0,0,-1,62
41,437,3650,372.467,387.533,10,0,0,-1,39
42,4725,9635,261.533,271.467,10,0,0,-1,62
43,3591,8946,343.0,357.0,10,0,0,-1,45
44,3978,7846,386.533,402.467,10,0,0,-1,54
45,6940,4487,249.2,259.8,10,0,0,-1,65
46,5522,6754,374.933,390.067,10,0,0,-1,66
47,1046,1799,348.067,361.933,10,0,0,-1,68
48,3557,5600,409.133,425.867,10,0,0,-1,54
49,50,7467,370.4,385.6,10,0,0,-1,51
