demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
49,247,465,179.4,187.8,10,1,0,0,23000
65,309,454,170.7,178.9,10,1,0,0,23500
151,203,458,191.3,201.1,10,1,0,0,33332
155,116,451,282.7,296.9,10,1,0,0,72496
170,43,451,207.1,217.7,10,1,0,0,52498
105,47,464,159.6,167.2,10,1,0,0,36332
131,218,460,174.8,183.6,10,1,0,0,30166
157,43,451,207.1,217.7,10,1,0,0,52498
42,309,454,170.7,178.9,10,1,0,0,23500
104,305,457,193.0,203.0,10,1,0,0,37332
102,171,459,188.9,198.3,10,1,0,0,37332
168,42,452,151.6,159.2,10,1,0,0,34332
137,250,464,178.1,186.7,10,1,0,0,41332
60,128,452,177.5,186.5,10,1,0,0,42498
174,41,463,170.1,178.7,10,1,0,0,32666
43,201,462,207.7,217.9,10,1,0,0,35166
103,283,466,199.7,209.9,10,1,0,0,34166
21,199,443,164.6,172.2,10,1,0,0,25000
149,129,452,188.6,198.2,10,1,0,0,50830
54,171,458,192.6,202.2,10,1,0,0,33332
33,258,457,244.7,256.9,10,1,0,0,39666
139,263,460,211.8,222.6,10,1,0,0,48998
180,15,457,196.7,206.9,10,1,0,0,38832
119,256,461,244.7,256.9,10,1,0,0,54998
140,202,460,203.0,213.0,10,1,0,0,40332
16,200,443,209.0,219.0,10,1,0,0,30000
11,422,442,165.1,173.7,10,1,0,0,26500
61,251,462,237.3,249.1,10,1,0,0,50998
108,74,457,204.1,214.7,10,1,0,0,37332
115,99,454,237.3,249.1,10,1,0,0,51832
56,81,458,229.8,240.6,10,1,0,0,43998
72,29,454,196.6,206.2,10,1,0,0,37666
159,269,454,222.5,233.5,10,1,0,0,50498
161,283,463,240.4,252.8,10,1,0,0,41166
87,251,456,244.7,256.9,10,1,0,0,54498
146,429,465,246.3,258.1,10,1,0,0,63164
171,44,458,249.0,261.0,10,1,0,0,55664
164,292,451,291.7,305.9,10,1,0,0,81662
83,404,463,275.4,289.8,10,1,0,0,71996
97,140,460,240.0,252.0,10,1,0,0,61496
178,107,454,289.1,303.7,10,1,0,0,71830
111,294,465,260.2,273.4,10,1,0,0,69830
117,305,454,215.1,225.7,10,1,0,0,46832
122,70,462,179.5,188.5,10,1,0,0,33166
106,351,451,336.3,354.1,10,1,0,0,105660
112,81,466,228.4,238.8,10,1,0,0,49998
176,282,462,281.1,295.7,10,1,0,0,53332
91,44,459,245.3,257.1,10,1,0,0,63664
166,54,459,249.7,261.9,10,1,0,0,58164
89,75,466,205.8,216.6,10,1,0,0,46498
50,80,465,268.2,281.4,10,1,0,0,52332
147,183,457,226.3,236.1,10,1,0,0,54830
113,141,466,292.9,306.3,10,1,0,0,67330
142,141,459,320.9,336.3,10,1,0,0,88328
82,245,457,255.2,268.4,10,1,0,0,54332
158,328,459,313.1,329.7,10,1,0,0,92494
143,283,456,244.1,256.7,10,1,0,0,48666
24,58,446,262.4,274.8,10,1,0,0,54832
132,394,454,263.2,276.4,10,1,0,0,76996
62,326,460,289.5,304.5,10,1,0,0,73496
101,374,452,302.3,318.1,10,1,0,0,113492
100,11,457,281.1,295.7,10,1,0,0,64664
121,11,453,275.7,289.9,10,1,0,0,66496
134,223,454,266.9,280.3,10,1,0,0,75996
127,16,454,274.3,288.1,10,1,0,0,78496
175,256,456,296.5,311.5,10,1,0,0,74496
79,141,458,324.6,340.2,10,1,0,0,74830
59,10,460,317.1,333.7,10,1,0,0,73330
22,113,438,364.8,383.6,10,1,0,0,106660
128,16,454,274.3,288.1,10,1,0,0,78496
58,75,462,242.8,255.6,10,1,0,0,52498
126,130,460,297.1,311.7,10,1,0,0,66664
18,168,445,243.1,255.7,10,1,0,0,54998
133,17,457,322.5,339.5,10,1,0,0,89662
135,428,459,294.6,310.2,10,1,0,0,88994
124,141,463,333.6,349.2,10,1,0,0,89328
31,89,454,326.7,342.9,10,1,0,0,90162
179,350,462,344.9,362.3,10,1,0,0,102326
153,143,457,326.2,343.4,10,1,0,0,85496
93,352,463,342.0,360.0,10,1,0,0,96994
46,255,456,315.0,331.0,10,1,0,0,88662
29,216,450,297.1,311.7,10,1,0,0,62498
25,91,446,336.4,352.8,10,1,0,0,83996
173,131,458,335.6,353.2,10,1,0,0,83996
53,266,462,337.3,355.1,10,1,0,0,99994
167,216,460,277.7,291.9,10,1,0,0,57498
110,141,464,337.3,353.1,10,1,0,0,92828
162,280,453,315.3,331.1,10,1,0,0,98826
130,89,459,298.5,313.5,10,1,0,0,81662
67,266,458,345.0,363.0,10,1,0,0,102326
36,131,457,335.3,353.1,10,1,0,0,91828
30,327,453,335.7,351.9,10,1,0,0,106492
141,11,452,225.6,237.2,10,1,0,0,42666
138,22,454,340.9,358.3,10,1,0,0,107660
177,105,454,403.8,424.6,10,1,0,0,123492
118,376,463,271.7,285.9,10,1,0,0,92828
14,73,445,291.2,306.4,10,1,0,0,73996
182,242,462,392.1,412.7,10,1,0,0,117492
123,225,454,374.2,393.4,10,1,0,0,115992
17,36,450,357.0,375.0,10,1,0,0,94162
