demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,3045,3681,414.0,431.0,10,0,0,-1,74
1,3116,3781,412.333,427.667,10,0,0,-1,73
2,1930,2576,336.333,349.667,10,0,0,-1,87
3,41,3811,239.267,247.733,10,0,0,-1,95
4,1574,484,369.467,384.533,10,0,0,-1,80
5,776,2765,152.533,157.467,10,0,0,-1,112
6,3281,1886,418.267,434.733,10,0,0,-1,108
7,377,3343,457.6,475.4,10,0,0,-1,91
8,1981,3935,411.333,426.667,10,0,0,-1,91
9,409,413,140.4,143.6,10,0,0,-1,212
10,3140,236,105.867,108.133,10,0,0,-1,215
11,2218,818,327.733,340.267,10,0,0,-1,79
12,2114,3949,129.267,132.733,10,0,0,-1,121
13,3467,3561,353.067,366.933,10,0,0,-1,83
14,1028,595,361.467,374.533,10,0,0,-1,79
15,2905,2848,429.733,446.267,10,0,0,-1,68
16,2033,1699,131.067,133.933,10,0,0,-1,195
17,2274,3392,393.067,408.933,10,0,0,-1,87
18,3954,1102,241.2,249.8,10,0,0,-1,91
19,524,628,363.6,377.4,10,0,0,-1,83
20,3709,1425,371.667,386.333,10,0,0,-1,65
21,2309,3038,347.067,360.933,10,0,0,-1,86
22,850,3214,142.533,146.467,10,0,0,-1,130
23,1334,1492,283.333,293.667,10,0,0,-1,91
24,347,695,311.933,325.067,10,0,0,-1,119
25,243,2465,248.2,256.8,10,0,0,-1,86
26,989,320,391.933,407.067,10,0,0,-1,78
27,197,3444,150.333,154.667,10,0,0,-1,121
28,1540,1260,410.267,426.733,10,0,0,-1,63
29,21,1602,266.4,276.6,10,0,0,-1,93
30,696,2802,372.867,386.133,10,0,0,-1,99
31,2483,3896,404.4,420.6,10,0,0,-1,94
32,2164,3167,295.333,306.667,10,0,0,-1,106
33,2157,2197,355.733,370.267,10,0,0,-1,75
34,1386,2566,209.0,216.0,10,0,0,-1,66
35,3482,971,91.5333,92.4667,10,0,0,-1,455
36,3954,327,337.333,350.667,10,0,0,-1,99
37,2437,1452,364.2,377.8,10,0,0,-1,74
38,2194,1599,404.467,420.533,10,0,0,-1,78
39,2607,1204,309.933,322.067,10,0,0,-1,70
40,2255,200,446.067,463.933,10,0,0,-1,67
41,3745,1469,414.8,430.2,10,0,0,-1,74
42,3132,1349,145.8,150.2,10,0,0,-1,125
43,3730,3365,360.733,374.267,10,0,0,-1,64
44,2447,1397,292.733,304.267,10,0,0,-1,80
45,8,1367,138.667,141.333,10,0,0,-1,202
46,2339,3739,132.867,136.133,10,0,0,-1,96
47,529,988,448.667,466.333,10,0,0,-1,88
48,2364,1523,200.4,206.6,10,0,0,-1,104
49,438,486,434.333,451.667,10,0,0,-1,80
