hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
16,1971,2001,86.8,88.9,10,0,0,-1,28832,3,102,70
16001,1971,2001,78,94,10,0,0,-1,28832,3,102,70
16002,1971,2001,110,126,10,0,0,-1,28832,5,102,70
11,744,2052,86.6,87.3,10,0,0,-1,36498,3,88,81
11001,744,2052,82.75,86.25,10,0,0,-1,36498,3,88,81
11002,744,2052,89.75,93.25,10,0,0,-1,36498,5,88,81
32,1793,1992,49.6,50.3,10,0,0,-1,15000,3,57,44
32001,1793,1992,47.25,53.75,10,0,0,-1,15000,3,57,44
32002,1793,1992,60.25,66.75,10,0,0,-1,15000,5,57,44
25,149,2002,102.4,105.2,10,0,0,-1,42164,3,108,80
25001,149,2002,87,101,10,0,0,-1,42164,3,108,80
25002,149,2002,115,129,10,0,0,-1,42164,5,108,80
13,1729,1994,68.8,70.9,10,0,0,-1,16000,5,60,52
13001,1729,1994,54,58,10,0,0,-1,16000,3,60,52
13002,1729,1994,62,66,10,0,0,-1,16000,5,60,52
41,1912,0,124.3,130.1,10,0,0,-1,14000,5,46,29
41001,1912,0,33.25,41.75,10,0,0,-1,14000,3,46,29
41002,1912,0,50.25,58.75,10,0,0,-1,14000,5,46,29
20,77,1999,80.2,81.6,10,0,0,-1,15500,3,83,69
20001,77,1999,72.5,79.5,10,0,0,-1,15500,3,83,69
20002,77,1999,86.5,93.5,10,0,0,-1,15500,5,83,69
7,161,2032,88.4,89.7,10,0,0,-1,30832,3,91,78
7001,161,2032,81.25,87.75,10,0,0,-1,30832,3,91,78
7002,161,2032,94.25,100.75,10,0,0,-1,30832,5,91,78
36,399,2035,93.2,95.1,10,0,0,-1,35498,5,85,78
36001,399,2035,79.75,83.25,10,0,0,-1,35498,3,85,78
36002,399,2035,86.75,90.25,10,0,0,-1,35498,5,85,78
15,1777,2000,77,78,10,0,0,-1,21666,5,71,69
15001,1777,2000,69.5,70.5,10,0,0,-1,21666,3,71,69
15002,1777,2000,71.5,72.5,10,0,0,-1,21666,5,71,69
10,1615,2047,102.4,105.7,10,0,0,-1,23166,3,109,76
10001,1615,2047,84.25,100.75,10,0,0,-1,23166,3,109,76
10002,1615,2047,117.25,133.75,10,0,0,-1,23166,5,109,76
153,337,2068,123.2,128.4,10,0,0,-1,13000,5,53,26
153001,337,2068,32.75,46.25,10,0,0,-1,13000,3,53,26
153002,337,2068,59.75,73.25,10,0,0,-1,13000,5,53,26
33,1588,2046,62.6,64.3,10,0,0,-1,27332,5,49,49
33001,1588,2046,49,49,10,0,0,-1,27332,3,49,49
33002,1588,2046,49,49,10,0,0,-1,27332,5,49,49
21,341,2046,54.2,56.6,10,0,0,-1,14000,5,47,35
21001,341,2046,38,44,10,0,0,-1,14000,3,47,35
21002,341,2046,50,56,10,0,0,-1,14000,5,47,35
2,880,1716,118.6,120.3,10,0,0,-1,58496,3,122,105
2001,880,1716,109.25,117.75,10,0,0,-1,58496,3,122,105
2002,880,1716,126.25,134.75,10,0,0,-1,58496,5,122,105
35,661,1996,92.6,94.3,10,0,0,-1,47330,3,96,79
35001,661,1996,83.25,91.75,10,0,0,-1,47330,3,96,79
35002,661,1996,100.25,108.75,10,0,0,-1,47330,5,96,79
130,1700,2033,144.9,152.3,10,0,0,-1,21666,5,45,37
130001,1700,2033,39,43,10,0,0,-1,21666,3,45,37
130002,1700,2033,47,51,10,0,0,-1,21666,5,45,37
18,1629,2035,83.2,85.1,10,0,0,-1,18000,3,87,68
18001,1629,2035,72.75,82.25,10,0,0,-1,18000,3,87,68
18002,1629,2035,91.75,101.25,10,0,0,-1,18000,5,87,68
30,1677,2049,92.2,94.6,10,0,0,-1,25166,3,97,73
30001,1677,2049,79,91,10,0,0,-1,25166,3,97,73
30002,1677,2049,103,115,10,0,0,-1,25166,5,97,73
158,735,2064,157,165,10,0,0,-1,39164,5,49,40
158001,735,2064,42.25,46.75,10,0,0,-1,39164,3,49,40
158002,735,2064,51.25,55.75,10,0,0,-1,39164,5,49,40
1,1575,79,93,95.5,10,0,0,-1,33332,3,98,73
1001,1575,79,79.25,91.75,10,0,0,-1,33332,3,98,73
1002,1575,79,104.25,116.75,10,0,0,-1,33332,5,98,73
24,1608,2019,148.8,153.4,10,0,0,-1,53330,3,158,112
24001,1608,2019,123.5,146.5,10,0,0,-1,53330,3,158,112
24002,1608,2019,169.5,192.5,10,0,0,-1,53330,5,158,112
20000,444,1124,137.8,139.4,10,0,0,-1,61996,3,141,125
20000001,444,1124,129,137,10,0,0,-1,61996,3,141,125
20000002,444,1124,145,153,10,0,0,-1,61996,5,141,125
3,493,723,129.4,131.7,10,0,0,-1,50830,3,134,111
3001,493,723,116.75,128.25,10,0,0,-1,50830,3,134,111
3002,493,723,139.75,151.25,10,0,0,-1,50830,5,134,111
4,409,1695,149.8,151.4,10,0,0,-1,61662,3,154,137
4001,409,1695,141.25,149.75,10,0,0,-1,61662,3,154,137
4002,409,1695,158.25,166.75,10,0,0,-1,61662,5,154,137
37,1477,2065,83.8,86.4,10,0,0,-1,42330,3,89,63
37001,1477,2065,69.5,82.5,10,0,0,-1,42330,3,89,63
37002,1477,2065,95.5,108.5,10,0,0,-1,42330,5,89,63
17,1635,2011,95.6,98.3,10,0,0,-1,50330,3,101,74
17001,1635,2011,80.75,94.25,10,0,0,-1,50330,3,101,74
17002,1635,2011,107.75,121.25,10,0,0,-1,50330,5,101,74
46,707,1995,160.7,168.9,10,0,0,-1,28332,5,67,41
46001,707,1995,47.5,60.5,10,0,0,-1,28332,3,67,41
46002,707,1995,73.5,86.5,10,0,0,-1,28332,5,67,41
151,1691,2069,146.6,154.2,10,0,0,-1,14500,5,50,38
151001,1691,2069,41,47,10,0,0,-1,14500,3,50,38
151002,1691,2069,53,59,10,0,0,-1,14500,5,50,38
14,891,2019,108.2,109.6,10,0,0,-1,30832,3,111,97
14001,891,2019,100.5,107.5,10,0,0,-1,30832,3,111,97
14002,891,2019,114.5,121.5,10,0,0,-1,30832,5,111,97
19,577,2034,81.2,82.1,10,0,0,-1,32998,3,83,74
19001,577,2034,76.25,80.75,10,0,0,-1,32998,3,83,74
