demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
16,1971,2001,86.8,88.9,10,0,0,-1,28832
11,744,2052,86.6,87.3,10,0,0,-1,36498
32,1793,1992,49.6,50.3,10,0,0,-1,15000
25,149,2002,102.4,105.2,10,0,0,-1,42164
13,1729,1994,68.8,70.9,10,0,0,-1,16000
41,1912,0,124.3,130.1,10,0,0,-1,14000
20,77,1999,80.2,81.6,10,0,0,-1,15500
7,161,2032,88.4,89.7,10,0,0,-1,30832
36,399,2035,93.2,95.1,10,0,0,-1,35498
15,1777,2000,77.0,78.0,10,0,0,-1,21666
10,1615,2047,102.4,105.7,10,0,0,-1,23166
153,337,2068,123.2,128.4,10,0,0,-1,13000
33,1588,2046,62.6,64.3,10,0,0,-1,27332
21,341,2046,54.2,56.6,10,0,0,-1,14000
2,880,1716,118.6,120.3,10,0,0,-1,58496
35,661,1996,92.6,94.3,10,0,0,-1,47330
130,1700,2033,144.9,152.3,10,0,0,-1,21666
18,1629,2035,83.2,85.1,10,0,0,-1,18000
30,1677,2049,92.2,94.6,10,0,0,-1,25166
158,735,2064,157.0,165.0,10,0,0,-1,39164
1,1575,79,93.0,95.5,10,0,0,-1,33332
24,1608,2019,148.8,153.4,10,0,0,-1,53330
0,444,1124,137.8,139.4,10,0,0,-1,61996
3,493,723,129.4,131.7,10,0,0,-1,50830
4,409,1695,149.8,151.4,10,0,0,-1,61662
37,1477,2065,83.8,86.4,10,0,0,-1,42330
17,1635,2011,95.6,98.3,10,0,0,-1,50330
46,707,1995,160.7,168.9,10,0,0,-1,28332
151,1691,2069,146.6,154.2,10,0,0,-1,14500
14,891,2019,108.2,109.6,10,0,0,-1,30832
19,577,2034,81.2,82.1,10,0,0,-1,32998
6,1604,1994,94.8,97.9,10,0,0,-1,25166
28,1961,1992,79.4,80.7,10,0,0,-1,49830
9,1679,2019,74.2,75.6,10,0,0,-1,21000
101,341,2046,153.5,160.5,10,0,0,-1,16000
55,541,1992,156.6,164.2,10,0,0,-1,16500
141,1357,2061,192.0,202.0,10,0,0,-1,22166
29,1124,2045,110.6,111.8,10,0,0,-1,47664
115,1158,2024,193.0,203.0,10,0,0,-1,27666
123,572,1994,181.1,189.7,10,0,0,-1,21666
84,258,1995,172.4,180.8,10,0,0,-1,21166
80,708,1993,159.3,167.1,10,0,0,-1,22666
38,244,2074,87.2,88.6,10,0,0,-1,28832
120,1185,2018,179.8,188.6,10,0,0,-1,18500
22,1818,1997,177.6,179.3,10,0,0,-1,91826
148,447,2069,165.1,173.7,10,0,0,-1,21166
43,1398,1293,187.2,196.4,10,0,0,-1,39498
97,1767,2033,185.6,195.2,10,0,0,-1,19500
77,1837,2008,168.4,176.8,10,0,0,-1,33332
27,263,2001,96.2,97.6,10,0,0,-1,56662
23,146,2010,89.4,90.7,10,0,0,-1,26666
125,1793,1992,169.8,178.6,10,0,0,-1,18500
8,328,2021,117.8,118.9,10,0,0,-1,52496
142,481,2067,205.4,215.8,10,0,0,-1,31832
112,1717,2013,166.4,174.8,10,0,0,-1,18000
86,1717,2013,166.4,174.8,10,0,0,-1,18000
12,88,2019,67.4,68.7,10,0,0,-1,21000
139,668,2032,208.8,219.6,10,0,0,-1,32832
113,1380,2027,211.8,222.6,10,0,0,-1,24166
31,908,2044,128.8,130.9,10,0,0,-1,57662
128,1588,2046,198.3,208.1,10,0,0,-1,32332
132,78,2022,237.7,249.9,10,0,0,-1,26166
149,944,2066,202.7,212.9,10,0,0,-1,23166
107,337,2037,179.1,187.7,10,0,0,-1,18000
143,434,2073,211.1,221.7,10,0,0,-1,20500
150,1477,2065,259.1,271.7,10,0,0,-1,45664
93,1177,2020,226.6,238.2,10,0,0,-1,59830
135,218,2034,234.0,246.0,10,0,0,-1,26666
99,398,2029,236.3,248.1,10,0,0,-1,35332
26,458,2000,138.4,141.2,10,0,0,-1,84492
58,88,2019,223.9,235.3,10,0,0,-1,22000
82,631,2001,228.0,240.0,10,0,0,-1,25666
89,432,1997,209.0,219.0,10,0,0,-1,31166
159,1169,2074,238.0,250.0,10,0,0,-1,34332
96,1132,2015,216.9,228.3,10,0,0,-1,38332
114,538,1995,242.1,254.7,10,0,0,-1,39998
61,1729,1994,213.4,223.8,10,0,0,-1,21500
63,159,2052,249.8,262.6,10,0,0,-1,36832
103,967,2017,249.7,261.9,10,0,0,-1,40998
117,1691,2052,212.4,222.8,10,0,0,-1,22000
127,511,1995,234.7,246.9,10,0,0,-1,31832
56,786,2055,244.8,257.6,10,0,0,-1,21000
60,889,2024,216.5,227.5,10,0,0,-1,20000
48,494,2004,311.9,327.3,10,0,0,-1,61496
66,1325,2042,220.9,232.3,10,0,0,-1,35832
98,1513,2030,258.9,272.3,10,0,0,-1,50164
129,1591,2000,217.2,228.4,10,0,0,-1,20000
42,1405,1359,278.4,292.8,10,0,0,-1,46498
110,1748,2044,238.3,250.1,10,0,0,-1,29166
78,257,2017,223.6,235.2,10,0,0,-1,21000
94,1499,2025,217.7,227.9,10,0,0,-1,37332
157,450,2072,258.5,271.5,10,0,0,-1,46164
74,1588,2016,243.1,255.7,10,0,0,-1,38332
