hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
41,1901,1995,176.2,185.4,10,1,0,0,31332,5,52,46
41001,1901,1995,47.5,50.5,10,1,0,0,31332,3,52,46
41002,1901,1995,53.5,56.5,10,1,0,0,31332,5,52,46
121,1930,2072,197,207,10,1,0,0,33332,5,62,50
121001,1930,2072,53,59,10,1,0,0,33332,3,62,50
121002,1930,2072,65,71,10,1,0,0,33332,5,62,50
97,114,1995,248.5,261.5,10,1,0,0,41998,5,73,65
97001,114,1995,67,71,10,1,0,0,41998,3,73,65
97002,114,1995,75,79,10,1,0,0,41998,5,73,65
109,247,2020,216.9,228.3,10,1,0,0,28666,5,63,57
109001,247,2020,58.5,61.5,10,1,0,0,28666,3,63,57
109002,247,2020,64.5,67.5,10,1,0,0,28666,5,63,57
76,116,1994,301.6,317.2,10,1,0,0,60830,5,91,78
76001,116,1994,81.25,87.75,10,1,0,0,60830,3,91,78
76002,116,1994,94.25,100.75,10,1,0,0,60830,5,91,78
38,997,2053,222.9,234.3,10,1,0,0,41998,5,69,57
38001,997,2053,60,66,10,1,0,0,41998,3,69,57
38002,997,2053,72,78,10,1,0,0,41998,5,69,57
59,922,2054,165.3,173.1,10,1,0,0,29332,5,60,39
59001,922,2054,44.25,54.75,10,1,0,0,29332,3,60,39
59002,922,2054,65.25,75.75,10,1,0,0,29332,5,60,39
126,1023,2063,235.6,247.2,10,1,0,0,30166,5,58,58
126001,1023,2063,58,58,10,1,0,0,30166,3,58,58
126002,1023,2063,58,58,10,1,0,0,30166,5,58,58
55,1875,2030,228.3,240.1,10,1,0,0,24500,5,69,59
55001,1875,2030,61.5,66.5,10,1,0,0,24500,3,69,59
55002,1875,2030,71.5,76.5,10,1,0,0,24500,5,69,59
118,28,2002,179.5,188.5,10,1,0,0,20000,5,45,45
118001,28,2002,45,45,10,1,0,0,20000,3,45,45
118002,28,2002,45,45,10,1,0,0,20000,5,45,45
67,1411,2018,257.9,271.3,10,1,0,0,31166,5,70,67
67001,1411,2018,67.75,69.25,10,1,0,0,31166,3,70,67
67002,1411,2018,70.75,72.25,10,1,0,0,31166,5,70,67
110,1377,2018,233.9,245.3,10,1,0,0,25000,5,60,57
110001,1377,2018,57.75,59.25,10,1,0,0,25000,3,60,57
110002,1377,2018,60.75,62.25,10,1,0,0,25000,5,60,57
72,272,2016,260.6,274.2,10,1,0,0,28000,5,77,68
72001,272,2016,70.25,74.75,10,1,0,0,28000,3,77,68
72002,272,2016,79.25,83.75,10,1,0,0,28000,5,77,68
112,362,2044,233.9,245.3,10,1,0,0,24500,5,85,57
112001,362,2044,64,78,10,1,0,0,24500,3,85,57
112002,362,2044,92,106,10,1,0,0,24500,5,85,57
50,128,1993,345.7,363.9,10,1,0,0,67330,5,100,91
50001,128,1993,93.25,97.75,10,1,0,0,67330,3,100,91
50002,128,1993,102.25,106.75,10,1,0,0,67330,5,100,91
75,1626,2018,278.7,292.9,10,1,0,0,38832,5,87,71
75001,1626,2018,75,83,10,1,0,0,38832,3,87,71
75002,1626,2018,91,99,10,1,0,0,38832,5,87,71
73,1599,2020,267.3,281.1,10,1,0,0,31666,5,76,69
73001,1599,2020,70.75,74.25,10,1,0,0,31666,3,76,69
73002,1599,2020,77.75,81.25,10,1,0,0,31666,5,76,69
70,3,2052,252.2,265.4,10,1,0,0,42332,5,74,66
70001,3,2052,68,72,10,1,0,0,42332,3,74,66
70002,3,2052,76,80,10,1,0,0,42332,5,74,66
74,1237,2054,239.3,251.1,10,1,0,0,32166,5,59,59
74001,1237,2054,59,59,10,1,0,0,32166,3,59,59
74002,1237,2054,59,59,10,1,0,0,32166,5,59,59
133,29,2066,213.1,223.7,10,1,0,0,27166,5,53,53
133001,29,2066,53,53,10,1,0,0,27166,3,53,53
133002,29,2066,53,53,10,1,0,0,27166,5,53,53
104,1720,2009,241,253,10,1,0,0,30666,5,67,60
104001,1720,2009,61.75,65.25,10,1,0,0,30666,3,67,60
104002,1720,2009,68.75,72.25,10,1,0,0,30666,5,67,60
