hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
129,310,463,176.2,185.4,10,1,0,0,19000,5,52,46
129001,310,463,47.5,50.5,10,1,0,0,19000,3,52,46
129002,310,463,53.5,56.5,10,1,0,0,19000,5,52,46
50,49,465,168.4,176.8,10,1,0,0,24666,5,42,42
50001,49,465,42,42,10,1,0,0,24666,3,42,42
50002,49,465,42,42,10,1,0,0,24666,5,42,42
30,142,465,150.2,157.4,10,1,0,0,22666,5,42,36
30001,142,465,37.5,40.5,10,1,0,0,22666,3,42,36
30002,142,465,43.5,46.5,10,1,0,0,22666,5,42,36
86,175,475,149.9,157.3,10,1,0,0,18000,5,40,37
86001,175,475,37.75,39.25,10,1,0,0,18000,3,40,37
86002,175,475,40.75,42.25,10,1,0,0,18000,5,40,37
188,338,463,183.6,193.2,10,1,0,0,28166,5,54,48
188001,338,463,49.5,52.5,10,1,0,0,28166,3,54,48
188002,338,463,55.5,58.5,10,1,0,0,28166,5,54,48
187,408,468,178.2,187.4,10,1,0,0,28166,5,46,46
187001,408,468,46,46,10,1,0,0,28166,3,46,46
187002,408,468,46,46,10,1,0,0,28166,5,46,46
126,141,464,188.6,198.2,10,1,0,0,31332,5,54,48
126001,141,464,49.5,52.5,10,1,0,0,31332,3,54,48
126002,141,464,55.5,58.5,10,1,0,0,31332,5,54,48
22,75,467,160.7,168.9,10,1,0,0,20500,5,41,41
22001,75,467,41,41,10,1,0,0,20500,3,41,41
22002,75,467,41,41,10,1,0,0,20500,5,41,41
103,25,467,179.2,188.4,10,1,0,0,22000,5,46,46
103001,25,467,46,46,10,1,0,0,22000,3,46,46
103002,25,467,46,46,10,1,0,0,22000,5,46,46
46,93,465,190.6,200.2,10,1,0,0,32332,5,48,48
46001,93,465,48,48,10,1,0,0,32332,3,48,48
46002,93,465,48,48,10,1,0,0,32332,5,48,48
125,92,465,204.3,214.1,10,1,0,0,40498,5,59,49
125001,92,465,51.5,56.5,10,1,0,0,40498,3,59,49
125002,92,465,61.5,66.5,10,1,0,0,40498,5,59,49
56,144,461,179.9,189.3,10,1,0,0,40498,5,53,47
56001,144,461,48.5,51.5,10,1,0,0,40498,3,53,47
56002,144,461,54.5,57.5,10,1,0,0,40498,5,53,47
139,150,470,183.9,193.3,10,1,0,0,23000,5,47,47
139001,150,470,47,47,10,1,0,0,23000,3,47,47
139002,150,470,47,47,10,1,0,0,23000,5,47,47
82,223,465,212.8,223.6,10,1,0,0,43998,5,54,54
82001,223,465,54,54,10,1,0,0,43998,3,54,54
82002,223,465,54,54,10,1,0,0,43998,5,54,54
29,179,466,184.1,192.7,10,1,0,0,23166,5,80,43
29001,179,466,52.25,70.75,10,1,0,0,23166,3,80,43
29002,179,466,89.25,107.75,10,1,0,0,23166,5,80,43
16,84,448,229.3,239.1,10,1,0,0,49664,5,97,49
16001,84,448,61,85,10,1,0,0,49664,3,97,49
16002,84,448,109,133,10,1,0,0,49664,5,97,49
100,41,475,187.6,197.2,10,1,0,0,30666,5,48,48
100001,41,475,48,48,10,1,0,0,30666,3,48,48
100002,41,475,48,48,10,1,0,0,30666,5,48,48
59,112,465,213.2,224.4,10,1,0,0,38832,5,56,56
59001,112,465,56,56,10,1,0,0,38832,3,56,56
59002,112,465,56,56,10,1,0,0,38832,5,56,56
149,121,475,228.3,240.1,10,1,0,0,29000,5,59,59
149001,121,475,59,59,10,1,0,0,29000,3,59,59
149002,121,475,59,59,10,1,0,0,29000,5,59,59
161,407,472,239,251,10,1,0,0,39332,5,74,60
161001,407,472,63.5,70.5,10,1,0,0,39332,3,74,60
161002,407,472,77.5,84.5,10,1,0,0,39332,5,74,60
43,407,472,239,251,10,1,0,0,39332,5,74,60
43001,407,472,63.5,70.5,10,1,0,0,39332,3,74,60
43002,407,472,77.5,84.5,10,1,0,0,39332,5,74,60
34,343,462,241,253,10,1,0,0,46498,5,79,60
34001,343,462,64.75,74.25,10,1,0,0,46498,3,79,60
34002,343,462,83.75,93.25,10,1,0,0,46498,5,79,60
94,419,471,177.2,186.4,10,1,0,0,22000,5,53,46
94001,419,471,47.75,51.25,10,1,0,0,22000,3,53,46
94002,419,471,54.75,58.25,10,1,0,0,22000,5,53,46
49,144,472,170.1,178.7,10,1,0,0,39498,5,56,43
