demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
39,14,28,10,20.0,0,1,10.0,2,3
94,28,14,10,20.0,0,1,10.0,2,3
47,19,7,2,9.0,0,1,7.0,2,5
112,32,7,5,11.0,0,1,6.0,2,6
138,42,6,18,23.0,0,1,5.0,2,9
17,6,42,18,23.0,0,1,5.0,2,9
88,26,33,12,15.0,0,1,3.0,2,6
10,6,13,3,21.0,0,1,18.0,2,3
54,23,7,0,10.0,0,1,10.0,2,4
117,33,26,12,15.0,0,1,3.0,2,6
109,30,39,9,10.0,0,1,1.0,2,6
8,5,33,11,27.0,0,1,16.0,2,7
9,5,39,12,27.0,0,1,15.0,2,8
25,13,6,3,20.0,0,1,17.0,2,3
12,6,24,7,8.0,0,1,1.0,2,7
56,24,6,7,8.0,0,1,1.0,2,7
13,6,29,7,15.0,0,1,8.0,2,4
119,33,30,8,10.0,0,1,2.0,2,5
23,11,25,13,21.0,0,1,8.0,2,8
108,30,33,8,10.0,0,1,2.0,2,5
14,6,33,6,8.0,0,1,2.0,2,6
15,6,39,7,8.0,0,1,1.0,2,7
3,3,7,3,17.0,0,1,14.0,2,6
127,39,30,9,10.0,0,1,1.0,2,6
49,20,24,16,22.0,0,1,6.0,2,10
58,24,20,16,22.0,0,1,6.0,2,10
67,25,11,13,21.0,0,1,8.0,2,8
62,25,2,20,26.0,0,1,6.0,2,10
115,33,6,6,8.0,0,1,2.0,2,6
101,29,6,7,15.0,0,1,8.0,2,4
2,2,25,20,26.0,0,1,6.0,2,10
91,27,25,19,37.0,0,1,18.0,2,10
129,40,25,21,30.0,0,1,9.0,2,11
83,25,40,21,30.0,0,1,9.0,2,11
123,39,6,7,8.0,0,1,1.0,2,7
24,12,25,13,21.0,0,1,8.0,2,9
61,25,0,16,34.0,0,1,18.0,2,9
68,25,12,13,21.0,0,1,8.0,2,9
77,25,27,19,37.0,0,1,18.0,2,10
89,26,39,13,16.0,0,1,3.0,2,7
125,39,26,13,16.0,0,1,3.0,2,7
122,39,5,12,27.0,0,1,15.0,2,8
44,17,41,16,20.0,0,1,4.0,2,7
113,32,21,11,14.0,0,1,3.0,2,5
1,2,14,12,17.0,0,1,5.0,2,5
48,19,25,12,16.0,0,1,4.0,2,9
0,0,25,16,34.0,0,1,18.0,2,9
28,13,41,16,26.0,0,1,10.0,2,6
90,26,41,16,20.0,0,1,4.0,2,7
120,33,41,19,31.0,0,1,12.0,2,9
16,6,41,18,23.0,0,1,5.0,2,9
60,24,41,20,25.0,0,1,5.0,2,10
110,30,41,20,25.0,0,1,5.0,2,8
128,39,41,20,31.0,0,1,11.0,2,10
114,32,25,15,19.0,0,1,4.0,2,10
22,10,25,14,24.0,0,1,10.0,2,11
84,25,41,21,30.0,0,1,9.0,2,12
53,21,32,11,14.0,0,1,3.0,2,5
29,14,2,12,17.0,0,1,5.0,2,5
104,29,41,11,15.0,0,1,4.0,2,5
21,7,41,16,20.0,0,1,4.0,2,9
106,30,25,8,10.0,0,1,2.0,2,8
79,25,30,8,10.0,0,1,2.0,2,8
137,41,29,11,15.0,0,1,4.0,2,5
72,25,19,12,16.0,0,1,4.0,2,9
6,5,25,13,26.0,0,1,13.0,2,10
64,25,5,13,26.0,0,1,13.0,2,10
103,29,28,9,13.0,0,1,4.0,2,4
20,7,28,14,28.0,0,1,14.0,2,8
76,25,26,14,15.0,0,1,1.0,2,9
99,28,29,9,13.0,0,1,4.0,2,4
19,7,25,14,16.0,0,1,2.0,2,11
86,26,25,14,15.0,0,1,1.0,2,9
65,25,7,14,16.0,0,1,2.0,2,11
131,41,7,16,20.0,0,1,4.0,2,9
40,14,29,12,14.0,0,1,2.0,2,5
102,29,14,12,14.0,0,1,2.0,2,5
18,7,14,17,29.0,0,1,12.0,2,9
92,28,7,14,28.0,0,1,14.0,2,8
81,25,32,15,19.0,0,1,4.0,2,10
132,41,13,16,26.0,0,1,10.0,2,6
32,14,7,17,29.0,0,1,12.0,2,9
134,41,18,16,20.0,0,1,4.0,2,10
7,5,28,18,30.0,0,1,12.0,2,7
80,25,31,16,19.0,0,1,3.0,2,11
74,25,21,17,22.0,0,1,5.0,2,11
111,31,25,16,19.0,0,1,3.0,2,11
52,21,25,17,22.0,0,1,5.0,2,11
5,5,14,21,31.0,0,1,10.0,2,8
30,14,5,16,40.0,0,1,24.0,2,8
136,41,26,16,20.0,0,1,4.0,2,7
87,26,28,13,28.0,0,1,15.0,2,6
98,28,26,13,28.0,0,1,15.0,2,6
55,23,25,13,15.0,0,1,2.0,2,10
75,25,23,13,15.0,0,1,2.0,2,10
46,18,28,14,28.0,0,1,14.0,2,9
38,14,26,17,29.0,0,1,12.0,2,7
27,13,28,14,18.0,0,1,4.0,2,5
96,28,18,14,28.0,0,1,14.0,2,9
121,38,25,14,16.0,0,1,2.0,2,12
85,26,14,17,29.0,0,1,12.0,2,7
82,25,38,14,16.0,0,1,2.0,2,12
93,28,13,14,18.0,0,1,4.0,2,5
133,41,17,16,20.0,0,1,4.0,2,7
66,25,10,14,24.0,0,1,10.0,2,11
35,14,18,17,29.0,0,1,12.0,2,10
33,14,13,17,19.0,0,1,2.0,2,6
26,13,14,17,19.0,0,1,2.0,2,6
130,41,6,18,23.0,0,1,5.0,2,9
71,25,18,14,16.0,0,1,2.0,2,12
45,18,25,14,16.0,0,1,2.0,2,12
70,25,15,13,16.0,0,1,3.0,2,12
42,15,25,13,16.0,0,1,3.0,2,12
50,20,25,17,22.0,0,1,5.0,2,12
36,14,21,20,36.0,0,1,16.0,2,9
59,24,28,18,22.0,0,1,4.0,2,9
51,21,14,25,27.0,0,1,2.0,2,9
135,41,25,21,30.0,0,1,9.0,2,12
57,24,14,21,24.0,0,1,3.0,2,10
73,25,20,16,22.0,0,1,6.0,2,12
