hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
39,14,28,10,20,0,1,10,2,3,5,7.628,7.628
39001,14,28,7.628,7.628,0,1,10,2,3,3,7.628,7.628
39002,14,28,7.628,7.628,0,1,10,2,3,5,7.628,7.628
94,28,14,10,20,0,1,10,2,3,4,10.124,7.628
94001,28,14,8.252,9.5,0,1,10,2,3,3,10.124,7.628
94002,28,14,10.748,11.996,0,1,10,2,3,5,10.124,7.628
47,19,7,2,9,0,1,7,2,5,2,2.6675,2.34
47001,19,7,2.42188,2.58562,0,1,7,2,5,3,2.6675,2.34
47002,19,7,2.74938,2.91312,0,1,7,2,5,5,2.6675,2.34
112,32,7,5,11,0,1,6,2,6,2,5.5025,5.175
112001,32,7,5.25687,5.42063,0,1,6,2,6,3,5.5025,5.175
112002,32,7,5.58438,5.74813,0,1,6,2,6,5,5.5025,5.175
138,42,6,18,23,0,1,5,2,9,2,18.6693,18.6693
138001,42,6,18.6693,18.6693,0,1,5,2,9,3,18.6693,18.6693
138002,42,6,18.6693,18.6693,0,1,5,2,9,5,18.6693,18.6693
17,6,42,18,23,0,1,5,2,9,2,19.0568,18.6693
17001,6,42,18.7662,18.9599,0,1,5,2,9,3,19.0568,18.6693
17002,6,42,19.1537,19.3474,0,1,5,2,9,5,19.0568,18.6693
88,26,33,12,15,0,1,3,2,6,2,12.826,12.826
88001,26,33,12.826,12.826,0,1,3,2,6,3,12.826,12.826
88002,26,33,12.826,12.826,0,1,3,2,6,5,12.826,12.826
10,6,13,3,21,0,1,18,2,3,5,2.77825,2.77825
10001,6,13,2.77825,2.77825,0,1,18,2,3,3,2.77825,2.77825
10002,6,13,2.77825,2.77825,0,1,18,2,3,5,2.77825,2.77825
54,23,7,0,10,0,1,10,2,4,2,0.6075,0.6075
54001,23,7,0.6075,0.6075,0,1,10,2,4,3,0.6075,0.6075
54002,23,7,0.6075,0.6075,0,1,10,2,4,5,0.6075,0.6075
117,33,26,12,15,0,1,3,2,6,2,12.9285,12.826
117001,33,26,12.8516,12.9029,0,1,3,2,6,3,12.9285,12.826
117002,33,26,12.9541,13.0054,0,1,3,2,6,5,12.9285,12.826
109,30,39,9,10,0,1,1,2,6,5,8.989,8.989
109001,30,39,8.989,8.989,0,1,1,2,6,3,8.989,8.989
109002,30,39,8.989,8.989,0,1,1,2,6,5,8.989,8.989
8,5,33,11,27,0,1,16,2,7,2,11.816,11.816
8001,5,33,11.816,11.816,0,1,16,2,7,3,11.816,11.816
8002,5,33,11.816,11.816,0,1,16,2,7,5,11.816,11.816
9,5,39,12,27,0,1,15,2,8,2,12.479,12.479
