demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,5089,4154,0,155.0,0,1,1,2,114,-1,169,62,1,21219,1,5576
1,2007,1242,0,155.0,0,1,1,2,89,-1,182,62,1,19883,1,5058
2,3010,2726,0,145.0,0,1,1,2,184,-1,146,58,1,19928,1,5177
3,1875,5612,0,157.5,0,1,1,2,93,-1,408,63,1,20194,1,4891
4,4354,3726,0,132.5,0,1,1,2,158,-1,269,53,1,19949,1,4925
5,5296,1018,0,190.0,0,1,1,2,96,-1,385,76,1,19944,1,4925
6,4819,4213,0,152.5,0,1,1,2,80,-1,327,61,1,19901,1,4871
7,3485,5661,0,150.0,0,1,1,2,107,-1,232,60,1,19901,1,4990
8,3073,4774,0,150.0,0,1,1,2,124,-1,340,60,1,20060,1,4886
9,4597,3534,0,207.5,0,1,1,2,70,-1,338,83,1,19857,1,5305
10,3296,5009,0,137.5,0,1,1,2,172,-1,548,55,1,20262,1,4871
11,5052,529,0,142.5,0,1,1,2,93,-1,473,57,1,19552,1,4999
12,178,5507,0,155.0,0,1,1,2,89,-1,347,62,1,19484,1,5024
13,4611,2689,0,172.5,0,1,1,2,76,-1,382,69,1,19604,1,5175
14,494,1843,0,100.0,0,1,1,2,9,-1,60,40,1,19631,1,4957
15,1146,5583,0,130.0,0,1,1,2,111,-1,340,52,1,20870,1,5750
16,5997,3505,0,182.5,0,1,1,2,131,-1,373,73,1,20189,1,5030
17,1177,3360,0,155.0,0,1,1,2,111,-1,242,62,1,19954,1,5270
18,232,3404,0,85.0,0,1,1,2,76,-1,224,34,1,19914,1,5142
19,2972,4938,0,135.0,0,1,1,2,144,-1,190,54,1,19967,1,5382
20,1131,2621,0,137.5,0,1,1,2,138,-1,361,55,1,20018,1,4864
21,308,302,0,132.5,0,1,1,2,172,-1,380,53,1,19597,1,4884
22,834,3794,0,115.0,0,1,1,2,156,-1,326,46,1,19656,1,4831
23,5963,4259,0,195.0,0,1,1,2,115,-1,349,78,1,20006,1,5134
24,2568,4912,0,157.5,0,1,1,2,106,-1,385,63,1,20131,1,5179
25,1793,216,0,100.0,0,1,1,2,188,-1,582,40,1,20025,1,5117
26,4273,1198,0,145.0,0,1,1,2,85,-1,352,58,1,19905,1,6891
27,1097,4803,0,150.0,0,1,1,2,143,-1,322,60,1,21026,1,5019
28,1057,60,0,160.0,0,1,1,2,150,-1,279,64,1,20445,1,5580
29,1492,1551,0,132.5,0,1,1,2,90,-1,210,53,1,20182,1,5059
