hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
54,339,477,170.4,178.8,10,1,0,0,21500,5,42,42
54001,339,477,42,42,10,1,0,0,21500,3,42,42
54002,339,477,42,42,10,1,0,0,21500,5,42,42
38,388,475,203.1,213.7,10,1,0,0,21000,5,53,53
38001,388,475,53,53,10,1,0,0,21000,3,53,53
38002,388,475,53,53,10,1,0,0,21000,5,53,53
140,413,469,216.8,227.6,10,1,0,0,21000,5,71,54
140001,413,469,58.25,66.75,10,1,0,0,21000,3,71,54
140002,413,469,75.25,83.75,10,1,0,0,21000,5,71,54
110,210,469,212.1,222.7,10,1,0,0,38332,5,69,53
110001,210,469,57,65,10,1,0,0,38332,3,69,53
110002,210,469,73,81,10,1,0,0,38332,5,69,53
124,203,477,151.9,159.3,10,1,0,0,20500,5,52,37
124001,203,477,40.75,48.25,10,1,0,0,20500,3,52,37
124002,203,477,55.75,63.25,10,1,0,0,20500,5,52,37
113,54,467,228.5,239.5,10,1,0,0,33166,5,80,55
113001,54,467,61.25,73.75,10,1,0,0,33166,3,80,55
113002,54,467,86.25,98.75,10,1,0,0,33166,5,80,55
43,106,473,192.2,201.4,10,1,0,0,23000,5,68,46
43001,106,473,51.5,62.5,10,1,0,0,23000,3,68,46
43002,106,473,73.5,84.5,10,1,0,0,23000,5,68,46
135,59,468,234.5,245.5,10,1,0,0,38832,5,86,55
135001,59,468,62.75,78.25,10,1,0,0,38832,3,86,55
135002,59,468,93.75,109.25,10,1,0,0,38832,5,86,55
134,428,470,210.1,220.7,10,1,0,0,35832,5,64,53
134001,428,470,55.75,61.25,10,1,0,0,35832,3,64,53
134002,428,470,66.75,72.25,10,1,0,0,35832,5,64,53
93,428,480,188.6,198.2,10,1,0,0,36332,5,59,48
93001,428,480,50.75,56.25,10,1,0,0,36332,3,59,48
93002,428,480,61.75,67.25,10,1,0,0,36332,5,59,48
49,432,469,210.1,220.7,10,1,0,0,30166,5,69,53
49001,432,469,57,65,10,1,0,0,30166,3,69,53
49002,432,469,73,81,10,1,0,0,30166,5,69,53
32,420,478,220.2,231.4,10,1,0,0,40332,5,69,56
32001,420,478,59.25,65.75,10,1,0,0,40332,3,69,56
32002,420,478,72.25,78.75,10,1,0,0,40332,5,69,56
104,432,469,210.1,220.7,10,1,0,0,30166,5,69,53
104001,432,469,57,65,10,1,0,0,30166,3,69,53
104002,432,469,73,81,10,1,0,0,30166,5,69,53
89,314,477,218.5,229.5,10,1,0,0,39832,5,55,55
89001,314,477,55,55,10,1,0,0,39832,3,55,55
89002,314,477,55,55,10,1,0,0,39832,5,55,55
42,154,477,188.9,198.3,10,1,0,0,30666,5,62,47
42001,154,477,50.75,58.25,10,1,0,0,30666,3,62,47
42002,154,477,65.75,73.25,10,1,0,0,30666,5,62,47
114,422,475,214.1,224.7,10,1,0,0,23500,5,64,53
114001,422,475,55.75,61.25,10,1,0,0,23500,3,64,53
114002,422,475,66.75,72.25,10,1,0,0,23500,5,64,53
91,390,475,262.3,276.1,10,1,0,0,40332,5,69,69
91001,390,475,69,69,10,1,0,0,40332,3,69,69
91002,390,475,69,69,10,1,0,0,40332,5,69,69
80,104,477,225.9,237.3,10,1,0,0,38832,5,57,57
80001,104,477,57,57,10,1,0,0,38832,3,57,57
80002,104,477,57,57,10,1,0,0,38832,5,57,57
126,25,473,204.6,214.2,10,1,0,0,34666,5,60,48
126001,25,473,51,57,10,1,0,0,34666,3,60,48
126002,25,473,63,69,10,1,0,0,34666,5,60,48
117,73,467,287.7,301.9,10,1,0,0,47332,5,96,71
117001,73,467,77.25,89.75,10,1,0,0,47332,3,96,71
117002,73,467,102.25,114.75,10,1,0,0,47332,5,96,71
24,202,457,184.6,194.2,10,1,0,0,28500,5,48,48
24001,202,457,48,48,10,1,0,0,28500,3,48,48
24002,202,457,48,48,10,1,0,0,28500,5,48,48
34,418,478,262.7,274.9,10,1,0,0,56164,5,98,61
34001,418,478,70.25,88.75,10,1,0,0,56164,3,98,61
34002,418,478,107.25,125.75,10,1,0,0,56164,5,98,61
63,167,466,308.9,324.3,10,1,0,0,53498,5,101,77
63001,167,466,83,95,10,1,0,0,53498,3,101,77
63002,167,466,107,119,10,1,0,0,53498,5,101,77
51,53,466,283,297,10,1,0,0,50164,5,94,70
51001,53,466,76,88,10,1,0,0,50164,3,94,70
51002,53,466,100,112,10,1,0,0,50164,5,94,70
122,6,467,314.1,330.7,10,1,0,0,64830,5,90,83
122001,6,467,84.75,88.25,10,1,0,0,64830,3,90,83
122002,6,467,91.75,95.25,10,1,0,0,64830,5,90,83
82,309,469,352.7,370.9,10,1,0,0,61164,5,107,91
82001,309,469,95,103,10,1,0,0,61164,3,107,91
82002,309,469,111,119,10,1,0,0,61164,5,107,91
106,313,477,266.6,280.2,10,1,0,0,49998,5,68,68
106001,313,477,68,68,10,1,0,0,49998,3,68,68
106002,313,477,68,68,10,1,0,0,49998,5,68,68
31,98,481,228,240,10,1,0,0,45332,5,66,60
31001,98,481,61.5,64.5,10,1,0,0,45332,3,66,60
31002,98,481,67.5,70.5,10,1,0,0,45332,5,66,60
120,120,483,275,289,10,1,0,0,45166,5,70,70
120001,120,483,70,70,10,1,0,0,45166,3,70,70
120002,120,483,70,70,10,1,0,0,45166,5,70,70
36,161,469,305.2,320.4,10,1,0,0,51998,5,84,76
36001,161,469,78,82,10,1,0,0,51998,3,84,76
36002,161,469,86,90,10,1,0,0,51998,5,84,76
87,144,477,296.2,311.4,10,1,0,0,56164,5,76,76
87001,144,477,76,76,10,1,0,0,56164,3,76,76
87002,144,477,76,76,10,1,0,0,56164,5,76,76
86,75,472,327.4,343.8,10,1,0,0,60664,5,106,82
86001,75,472,88,100,10,1,0,0,60664,3,106,82
86002,75,472,112,124,10,1,0,0,60664,5,106,82
138,328,483,267.6,281.2,10,1,0,0,43166,5,70,68
138001,328,483,68.5,69.5,10,1,0,0,43166,3,70,68
138002,328,483,70.5,71.5,10,1,0,0,43166,5,70,68
27,229,448,303.3,319.1,10,1,0,0,58664,5,79,79
27001,229,448,79,79,10,1,0,0,58664,3,79,79
27002,229,448,79,79,10,1,0,0,58664,5,79,79
84,307,475,306.7,322.9,10,1,0,0,45332,5,84,81
84001,307,475,81.75,83.25,10,1,0,0,45332,3,84,81
84002,307,475,84.75,86.25,10,1,0,0,45332,5,84,81
26,63,460,232.9,244.3,10,1,0,0,37166,5,79,57
26001,63,460,62.5,73.5,10,1,0,0,37166,3,79,57
26002,63,460,84.5,95.5,10,1,0,0,37166,5,79,57
129,359,473,275.2,288.4,10,1,0,0,58330,5,97,66
129001,359,473,73.75,89.25,10,1,0,0,58330,3,97,66
129002,359,473,104.75,120.25,10,1,0,0,58330,5,97,66
111,88,483,282.4,296.8,10,1,0,0,58998,5,72,72
111001,88,483,72,72,10,1,0,0,58998,3,72,72
111002,88,483,72,72,10,1,0,0,58998,5,72,72
30,29,483,303.6,319.2,10,1,0,0,60664,5,93,78
30001,29,483,81.75,89.25,10,1,0,0,60664,3,93,78
30002,29,483,96.75,104.25,10,1,0,0,60664,5,93,78
131,101,470,259.9,273.3,10,1,0,0,59330,5,79,67
131001,101,470,70,76,10,1,0,0,59330,3,79,67
131002,101,470,82,88,10,1,0,0,59330,5,79,67
59,73,476,312.6,328.2,10,1,0,0,49332,5,106,78
59001,73,476,85,99,10,1,0,0,49332,3,106,78
59002,73,476,113,127,10,1,0,0,49332,5,106,78
28,432,452,210.5,221.5,10,1,0,0,34166,5,62,55
28001,432,452,56.75,60.25,10,1,0,0,34166,3,62,55
28002,432,452,63.75,67.25,10,1,0,0,34166,5,62,55
96,391,469,208.4,218.8,10,1,0,0,42498,5,52,52
96001,391,469,52,52,10,1,0,0,42498,3,52,52
96002,391,469,52,52,10,1,0,0,42498,5,52,52
61,371,477,342.5,359.5,10,1,0,0,58164,5,98,85
61001,371,477,88.25,94.75,10,1,0,0,58164,3,98,85
61002,371,477,101.25,107.75,10,1,0,0,58164,5,98,85
77,359,468,267.1,279.7,10,1,0,0,58830,5,97,63
77001,359,468,71.5,88.5,10,1,0,0,58830,3,97,63
77002,359,468,105.5,122.5,10,1,0,0,58830,5,97,63
15,411,440,312,328,10,1,0,0,78162,5,96,80
15001,411,440,84,92,10,1,0,0,78162,3,96,80
15002,411,440,100,108,10,1,0,0,78162,5,96,80
109,432,479,192,202,10,1,0,0,31666,5,57,50
109001,432,479,51.75,55.25,10,1,0,0,31666,3,57,50
109002,432,479,58.75,62.25,10,1,0,0,31666,5,57,50
127,321,482,292.5,307.5,10,1,0,0,64164,5,90,75
127001,321,482,78.75,86.25,10,1,0,0,64164,3,90,75
127002,321,482,93.75,101.25,10,1,0,0,64164,5,90,75
56,112,474,286.7,300.9,10,1,0,0,64330,5,95,71
56001,112,474,77,89,10,1,0,0,64330,3,95,71
56002,112,474,101,113,10,1,0,0,64330,5,95,71
107,111,483,284.2,297.4,10,1,0,0,67664,5,106,66
107001,111,483,76,96,10,1,0,0,67664,3,106,66
107002,111,483,116,136,10,1,0,0,67664,5,106,66
60,29,473,318.2,333.4,10,1,0,0,57664,5,113,76
60001,29,473,85.25,103.75,10,1,0,0,57664,3,113,76
60002,29,473,122.25,140.75,10,1,0,0,57664,5,113,76
95,368,469,334.2,351.4,10,1,0,0,54498,5,102,86
95001,368,469,90,98,10,1,0,0,54498,3,102,86
95002,368,469,106,114,10,1,0,0,54498,5,102,86
130,331,469,386,406,10,1,0,0,73664,5,116,100
130001,331,469,104,112,10,1,0,0,73664,3,116,100
130002,331,469,120,128,10,1,0,0,73664,5,116,100
108,184,481,327.9,345.3,10,1,0,0,65998,5,93,87
108001,184,481,88.5,91.5,10,1,0,0,65998,3,93,87
108002,184,481,94.5,97.5,10,1,0,0,65998,5,93,87
35,101,471,300.6,316.2,10,1,0,0,63330,5,90,78
35001,101,471,81,87,10,1,0,0,63330,3,90,78
35002,101,471,93,99,10,1,0,0,63330,5,90,78
136,394,482,297.6,313.2,10,1,0,0,72496,5,87,78
136001,394,482,80.25,84.75,10,1,0,0,72496,3,87,78
136002,394,482,89.25,93.75,10,1,0,0,72496,5,87,78
90,425,478,228.6,240.2,10,1,0,0,43832,5,72,58
90001,425,478,61.5,68.5,10,1,0,0,43832,3,72,58
90002,425,478,75.5,82.5,10,1,0,0,43832,5,72,58
46,408,478,338.6,356.2,10,1,0,0,67664,5,101,88
46001,408,478,91.25,97.75,10,1,0,0,67664,3,101,88
46002,408,478,104.25,110.75,10,1,0,0,67664,5,101,88
83,6,476,339,357,10,1,0,0,69330,5,96,90
83001,6,476,91.5,94.5,10,1,0,0,69330,3,96,90
83002,6,476,97.5,100.5,10,1,0,0,69330,5,96,90
47,6,484,342.7,360.9,10,1,0,0,75330,5,97,91
47001,6,484,92.5,95.5,10,1,0,0,75330,3,97,91
47002,6,484,98.5,101.5,10,1,0,0,75330,5,97,91
17,190,152,350.7,368.9,10,1,0,0,76996,5,94,91
17001,190,152,91.75,93.25,10,1,0,0,76996,3,94,91
17002,190,152,94.75,96.25,10,1,0,0,76996,5,94,91
133,394,468,308.7,324.9,10,1,0,0,68496,5,90,81
133001,394,468,83.25,87.75,10,1,0,0,68496,3,90,81
133002,394,468,92.25,96.75,10,1,0,0,68496,5,90,81
58,373,478,275.7,289.9,10,1,0,0,51332,5,84,71
58001,373,478,74.25,80.75,10,1,0,0,51332,3,84,71
58002,373,478,87.25,93.75,10,1,0,0,51332,5,84,71
97,372,479,310.4,326.8,10,1,0,0,59498,5,89,82
97001,372,479,83.75,87.25,10,1,0,0,59498,3,89,82
97002,372,479,90.75,94.25,10,1,0,0,59498,5,89,82
105,141,478,408.6,430.2,10,1,0,0,87162,5,117,108
105001,141,478,110.25,114.75,10,1,0,0,87162,3,117,108
105002,141,478,119.25,123.75,10,1,0,0,87162,5,117,108
119,80,477,351.7,369.9,10,1,0,0,66664,5,91,91
119001,80,477,91,91,10,1,0,0,66664,3,91,91
119002,80,477,91,91,10,1,0,0,66664,5,91,91
55,168,478,314.3,330.1,10,1,0,0,70496,5,101,79
