hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
35,420,465,212.4,222.8,10,1,0,0,40498,5,52,52
35001,420,465,52,52,10,1,0,0,40498,3,52,52
35002,420,465,52,52,10,1,0,0,40498,5,52,52
66,279,464,222.2,233.4,10,1,0,0,35832,5,71,56
66001,279,464,59.75,67.25,10,1,0,0,35832,3,71,56
66002,279,464,74.75,82.25,10,1,0,0,35832,5,71,56
62,257,465,231.7,243.9,10,1,0,0,38332,5,67,61
62001,257,465,62.5,65.5,10,1,0,0,38332,3,67,61
62002,257,465,68.5,71.5,10,1,0,0,38332,5,67,61
21,431,468,209.5,220.5,10,1,0,0,27166,5,55,55
21001,431,468,55,55,10,1,0,0,27166,3,55,55
21002,431,468,55,55,10,1,0,0,27166,5,55,55
110,118,464,218.1,228.7,10,1,0,0,34332,5,90,53
110001,118,464,62.25,80.75,10,1,0,0,34332,3,90,53
110002,118,464,99.25,117.75,10,1,0,0,34332,5,90,53
45,339,465,256.8,269.6,10,1,0,0,40832,5,84,64
45001,339,465,69,79,10,1,0,0,40832,3,84,64
45002,339,465,89,99,10,1,0,0,40832,5,84,64
25,424,477,170.4,178.8,10,1,0,0,19500,5,57,42
25001,424,477,45.75,53.25,10,1,0,0,19500,3,57,42
25002,424,477,60.75,68.25,10,1,0,0,19500,5,57,42
107,380,468,251.5,264.5,10,1,0,0,31666,5,70,65
107001,380,468,66.25,68.75,10,1,0,0,31666,3,70,65
107002,380,468,71.25,73.75,10,1,0,0,31666,5,70,65
80,328,465,209.2,218.4,10,1,0,0,32332,5,65,46
80001,328,465,50.75,60.25,10,1,0,0,32332,3,65,46
80002,328,465,69.75,79.25,10,1,0,0,32332,5,65,46
132,328,469,222.5,233.5,10,1,0,0,33332,5,74,55
132001,328,469,59.75,69.25,10,1,0,0,33332,3,74,55
132002,328,469,78.75,88.25,10,1,0,0,33332,5,74,55
63,235,465,246.5,259.5,10,1,0,0,55664,5,86,65
63001,235,465,70.25,80.75,10,1,0,0,55664,3,86,65
63002,235,465,91.25,101.75,10,1,0,0,55664,5,86,65
58,135,471,266.6,280.2,10,1,0,0,37166,5,83,68
58001,135,471,71.75,79.25,10,1,0,0,37166,3,83,68
