demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,2413,2461,181.0,192.0,10,0,0,-1,237.0
1,5837,3983,173.267,180.733,10,0,0,-1,193.0
2,4393,210,224.4,239.6,10,0,0,-1,207.0
3,2342,1940,197.267,210.733,10,0,0,-1,204.0
4,2709,5096,197.6,207.4,10,0,0,-1,152.0
5,3470,1612,176.267,186.733,10,0,0,-1,155.0
6,4801,1396,249.867,264.133,10,0,0,-1,198.0
7,1325,3506,171.6,184.4,10,0,0,-1,153.0
8,956,5223,169.6,179.4,10,0,0,-1,235.0
9,4886,1554,148.867,157.133,10,0,0,-1,261.0
10,3883,2750,160.067,169.933,10,0,0,-1,173.0
11,3240,940,201.333,215.667,10,0,0,-1,235.0
12,1756,437,190.467,203.533,10,0,0,-1,231.0
13,123,1050,187.8,201.2,10,0,0,-1,231.0
14,4128,4790,175.667,187.333,10,0,0,-1,185.0
15,3524,1398,195.933,212.067,10,0,0,-1,234.0
16,1111,1552,225.667,241.333,10,0,0,-1,166.0
17,5420,2931,190.2,207.8,10,0,0,-1,214.0
18,1335,4943,219.8,232.2,10,0,0,-1,195.0
19,2840,5850,185.2,201.8,10,0,0,-1,138.0
20,3006,3047,178.4,189.6,10,0,0,-1,229.0
21,4089,19,216.0,234.0,10,0,0,-1,176.0
22,414,1356,224.267,240.733,10,0,0,-1,201.0
23,5483,5947,172.533,184.467,10,0,0,-1,124.0
24,2119,1674,155.267,163.733,10,0,0,-1,206.0
25,1764,5775,148.6,158.4,10,0,0,-1,218.0
26,4098,2843,205.333,218.667,10,0,0,-1,140.0
27,1276,401,144.933,152.067,10,0,0,-1,183.0
28,3497,5938,243.733,260.267,10,0,0,-1,155.0
29,3936,2903,199.333,214.667,10,0,0,-1,264.0
30,4461,1668,163.733,170.267,10,0,0,-1,327.0
31,5708,2154,200.333,212.667,10,0,0,-1,196.0
32,778,4022,243.067,259.933,10,0,0,-1,212.0
33,3509,2167,165.133,174.867,10,0,0,-1,208.0
34,5429,5716,192.0,206.0,10,0,0,-1,122.0
35,495,4306,196.8,210.2,10,0,0,-1,233.0
36,4153,4278,252.6,270.4,10,0,0,-1,210.0
37,4797,4019,172.4,179.6,10,0,0,-1,271.0
38,2178,144,155.933,167.067,10,0,0,-1,162.0
39,2509,64,135.733,141.267,10,0,0,-1,419.0
40,3135,754,210.0,222.0,10,0,0,-1,178.0
41,2874,1175,191.8,202.2,10,0,0,-1,177.0
42,5098,5531,122.667,132.333,10,0,0,-1,331.0
43,4364,806,111.267,113.733,10,0,0,-1,411.0
44,4740,2544,200.8,215.2,10,0,0,-1,173.0
45,5475,3364,211.2,226.8,10,0,0,-1,202.0
46,3334,498,211.2,226.8,10,0,0,-1,129.0
47,807,2259,226.067,236.933,10,0,0,-1,221.0
