demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,306,1824,72,120,0,1,6,2,0,126,66
0,306,1824,132,252,0,1,6,2,0,126,66
0,1970,1393,122.6,279.4,0,1,19.6,2,0,299,103
0,1970,1393,318.6,598,0,1,19.6,2,0,299,103
0,2271,2678,132.5,320.5,0,1,23.5,2,0,344,109
0,2271,2678,367.5,688,0,1,23.5,2,0,344,109
0,2013,3675,96.7,230.3,0,1,16.7,2,0,247,80
0,2013,3675,263.7,494,0,1,16.7,2,0,247,80
0,3677,3357,116.8,395.2,0,1,34.8,2,0,430,82
0,3677,3357,464.8,860,0,1,34.8,2,0,430,82
0,3308,1309,157.3,287.7,0,1,16.3,2,0,304,141
0,3308,1309,320.3,608,0,1,16.3,2,0,304,141
0,3636,1095,179.9,507.1,0,1,40.9,2,0,548,139
0,3636,1095,588.9,1096,0,1,40.9,2,0,548,139
0,1017,2839,104.2,369.8,0,1,33.2,2,0,403,71
0,1017,2839,436.2,806,0,1,33.2,2,0,403,71
0,3204,2996,178.9,410.1,0,1,28.9,2,0,439,150
0,3204,2996,467.9,878,0,1,28.9,2,0,439,150
0,512,1253,105.9,217.1,0,1,13.9,2,0,231,92
0,512,1253,244.9,462,0,1,13.9,2,0,231,92
0,3091,1136,136.8,263.2,0,1,15.8,2,0,279,121
0,3091,1136,294.8,558,0,1,15.8,2,0,279,121
0,3257,1874,123.3,429.7,0,1,38.3,2,0,468,85
0,3257,1874,506.3,936,0,1,38.3,2,0,468,85
0,1025,3197,162.5,350.5,0,1,23.5,2,0,374,139
0,1025,3197,397.5,748,0,1,23.5,2,0,374,139
0,2930,3132,154.4,333.6,0,1,22.4,2,0,356,132
0,2930,3132,378.4,712,0,1,22.4,2,0,356,132
0,2222,2597,87.3,289.7,0,1,25.3,2,0,315,62
0,2222,2597,340.3,630,0,1,25.3,2,0,315,62
0,3469,2528,135,279,0,1,18,2,0,297,117
0,3469,2528,315,594,0,1,18,2,0,297,117
0,421,1792,149.7,347.3,0,1,24.7,2,0,372,125
0,421,1792,396.7,744,0,1,24.7,2,0,372,125
0,3922,2692,169.3,715.7,0,1,68.3,2,0,784,101
0,3922,2692,852.3,1568,0,1,68.3,2,0,784,101
0,822,1935,121.4,252.6,0,1,16.4,2,0,269,105
0,822,1935,285.4,538,0,1,16.4,2,0,269,105
0,2720,851,126.2,263.8,0,1,17.2,2,0,281,109
0,2720,851,298.2,562,0,1,17.2,2,0,281,109
0,1292,2028,106,498,0,1,49,2,0,547,57
0,1292,2028,596,1094,0,1,49,2,0,547,57
0,2512,929,137.7,279.3,0,1,17.7,2,0,297,120
0,2512,929,314.7,594,0,1,17.7,2,0,297,120
0,3475,3530,121.7,663.3,0,1,67.7,2,0,731,54
0,3475,3530,798.7,1462,0,1,67.7,2,0,731,54
0,120,2679,182.4,449.6,0,1,33.4,2,0,483,149
0,120,2679,516.4,966,0,1,33.4,2,0,483,149
0,2526,633,142.3,224.7,0,1,10.3,2,0,235,132
0,2526,633,245.3,470,0,1,10.3,2,0,235,132
0,3933,1969,141.5,497.5,0,1,44.5,2,0,542,97
0,3933,1969,586.5,1084,0,1,44.5,2,0,542,97
0,1769,3190,126.6,347.4,0,1,27.6,2,0,375,99
0,1769,3190,402.6,750,0,1,27.6,2,0,375,99
0,3843,3146,170.4,533.6,0,1,45.4,2,0,579,125
0,3843,3146,624.4,1158,0,1,45.4,2,0,579,125
0,2387,2774,147.8,378.2,0,1,28.8,2,0,407,119
0,2387,2774,435.8,814,0,1,28.8,2,0,407,119
0,2278,962,114,250,0,1,17,2,0,267,97
0,2278,962,284,534,0,1,17,2,0,267,97
