LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,383,0,65,10000,1,0,
1,383,0,0,99,10000,11,0,
2,0,447,0,71,10000,69,0,
3,447,0,0,57,10000,85,0,
4,0,1490,0,7,10000,79,0,
5,1490,0,0,29,10000,28,0,
6,0,2065,0,51,10000,80,0,
7,2065,0,0,72,10000,96,0,
8,0,2677,0,15,10000,40,0,
9,2677,0,0,55,10000,14,0,
10,0,3120,0,13,10000,2,0,
11,3120,0,0,78,10000,35,0,
12,0,3941,0,74,10000,2,0,
13,3941,0,0,55,10000,51,0,
14,1,56,0,89,10000,87,0,
15,56,1,0,84,10000,84,0,
16,1,965,0,73,10000,74,0,
17,965,1,0,6,10000,29,0,
18,1,1422,0,13,10000,75,0,
19,1422,1,0,77,10000,10,0,
20,1,2285,0,18,10000,1,0,
21,2285,1,0,81,10000,87,0,
22,1,2492,0,2,10000,44,0,
23,2492,1,0,79,10000,27,0,
24,1,2557,0,23,10000,3,0,
25,2557,1,0,98,10000,35,0,
26,1,3020,0,83,10000,2,0,
27,3020,1,0,51,10000,97,0,
28,1,3730,0,20,10000,49,0,
29,3730,1,0,41,10000,92,0,
30,2,1715,0,1,10000,63,0,
31,1715,2,0,44,10000,47,0,
32,2,1747,0,9,10000,78,0,
33,1747,2,0,74,10000,82,0,
34,2,2258,0,50,10000,40,0,
35,2258,2,0,51,10000,28,0,
36,3,770,0,70,10000,18,0,
37,770,3,0,75,10000,45,0,
38,3,1408,0,4,10000,20,0,
39,1408,3,0,51,10000,25,0,
40,3,1949,0,3,10000,52,0,
41,1949,3,0,69,10000,70,0,
42,3,3800,0,77,10000,66,0,
43,3800,3,0,96,10000,36,0,
44,4,14,0,47,10000,5,0,
45,14,4,0,95,10000,53,0,
46,4,909,0,92,10000,47,0,
47,909,4,0,25,10000,25,0,
48,4,1395,0,84,10000,44,0,
49,1395,4,0,98,10000,58,0,
50,4,1471,0,23,10000,93,0,
51,1471,4,0,51,10000,37,0,
52,4,1817,0,95,10000,84,0,
53,1817,4,0,55,10000,2,0,
54,4,2229,0,58,10000,59,0,
55,2229,4,0,73,10000,83,0,
56,4,2622,0,75,10000,71,0,
57,2622,4,0,91,10000,42,0,
58,4,2735,0,36,10000,21,0,
59,2735,4,0,67,10000,37,0,
60,4,3359,0,78,10000,22,0,
61,3359,4,0,2,10000,99,0,
62,4,3407,0,4,10000,25,0,
63,3407,4,0,40,10000,95,0,
64,4,3655,0,50,10000,21,0,
65,3655,4,0,56,10000,89,0,
