hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
21,348,2045,45.4,46.2,10,0,0,-1,13000,3,47,39
21001,348,2045,41,45,10,0,0,-1,13000,3,47,39
21002,348,2045,49,53,10,0,0,-1,13000,5,47,39
129,1718,2020,135.3,141.1,10,0,0,-1,14500,5,57,29
129001,1718,2020,36,50,10,0,0,-1,14500,3,57,29
129002,1718,2020,64,78,10,0,0,-1,14500,5,57,29
41,1088,2002,162.2,163.6,10,0,0,-1,61662,3,165,151
41001,1088,2002,154.5,161.5,10,0,0,-1,61662,3,165,151
41002,1088,2002,168.5,175.5,10,0,0,-1,61662,5,165,151
34,124,2000,105.2,107.6,10,0,0,-1,23166,5,98,86
34001,124,2000,89,95,10,0,0,-1,23166,3,98,86
34002,124,2000,101,107,10,0,0,-1,23166,5,98,86
12,1275,2027,82.4,84.2,10,0,0,-1,19666,3,86,68
12001,1275,2027,72.5,81.5,10,0,0,-1,19666,3,86,68
12002,1275,2027,90.5,99.5,10,0,0,-1,19666,5,86,68
6,1743,630,92.6,94.3,10,0,0,-1,23666,3,96,79
6001,1743,630,83.25,91.75,10,0,0,-1,23666,3,96,79
6002,1743,630,100.25,108.75,10,0,0,-1,23666,5,96,79
74,170,1996,101.1,105.7,10,0,0,-1,10500,5,39,23
74001,170,1996,27,35,10,0,0,-1,10500,3,39,23
74002,170,1996,43,51,10,0,0,-1,10500,5,39,23
32,156,1999,94.8,96.4,10,0,0,-1,27832,5,86,82
32001,156,1999,83,85,10,0,0,-1,27832,3,86,82
32002,156,1999,87,89,10,0,0,-1,27832,5,86,82
8,1238,2032,101.4,102.2,10,0,0,-1,25000,3,103,95
8001,1238,2032,97,101,10,0,0,-1,25000,3,103,95
8002,1238,2032,105,109,10,0,0,-1,25000,5,103,95
27,1142,2032,155.4,156.2,10,0,0,-1,64996,3,157,149
27001,1142,2032,151,155,10,0,0,-1,64996,3,157,149
27002,1142,2032,159,163,10,0,0,-1,64996,5,157,149
39,185,2015,108.8,110.4,10,0,0,-1,40164,3,112,96
39001,185,2015,100,108,10,0,0,-1,40164,3,112,96
39002,185,2015,116,124,10,0,0,-1,40164,5,112,96
38,346,1990,94.8,96.4,10,0,0,-1,37164,5,83,82
38001,346,1990,82.25,82.75,10,0,0,-1,37164,3,83,82
38002,346,1990,83.25,83.75,10,0,0,-1,37164,5,83,82
37,567,2000,101.6,103.8,10,0,0,-1,25166,3,106,84
37001,567,2000,89.5,100.5,10,0,0,-1,25166,3,106,84
37002,567,2000,111.5,122.5,10,0,0,-1,25166,5,106,84
24,21,2002,134.4,135.2,10,0,0,-1,46330,3,136,128
24001,21,2002,130,134,10,0,0,-1,46330,3,136,128
24002,21,2002,138,142,10,0,0,-1,46330,5,136,128
132,477,2019,131.8,138.6,10,0,0,-1,18166,5,40,34
132001,477,2019,35.5,38.5,10,0,0,-1,18166,3,40,34
132002,477,2019,41.5,44.5,10,0,0,-1,18166,5,40,34
9,733,2000,100.6,102.8,10,0,0,-1,38498,3,105,83
9001,733,2000,88.5,99.5,10,0,0,-1,38498,3,105,83
9002,733,2000,110.5,121.5,10,0,0,-1,38498,5,105,83
51,797,1991,105.8,107.9,10,0,0,-1,28832,3,115,89
51001,797,1991,95.5,108.5,10,0,0,-1,28832,3,115,89
