demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1710,1457,144.733,159.267,10,0,0,-1,82
1,242,969,105.8,115.2,10,0,0,-1,177
2,216,1327,151.867,165.133,10,0,0,-1,91
3,396,489,135.867,148.133,10,0,0,-1,152
4,742,998,191.133,207.867,10,0,0,-1,123
5,1979,825,152.6,167.4,10,0,0,-1,140
6,1105,1853,201.8,219.2,10,0,0,-1,121
7,92,1219,146.2,160.8,10,0,0,-1,86
8,714,179,101.8,107.2,10,0,0,-1,129
9,1339,58,139.867,153.133,10,0,0,-1,92
10,309,314,180.667,198.333,10,0,0,-1,78
11,31,1375,165.2,177.8,10,0,0,-1,118
12,239,1938,135.933,148.067,10,0,0,-1,136
13,920,1353,156.2,168.8,10,0,0,-1,118
14,1824,465,140.267,152.733,10,0,0,-1,130
15,303,655,88.2,93.8,10,0,0,-1,249
16,1831,845,175.6,192.4,10,0,0,-1,86
17,608,1760,142.133,151.867,10,0,0,-1,92
18,633,1717,179.933,196.067,10,0,0,-1,69
19,258,281,120.133,130.867,10,0,0,-1,102
20,216,669,92.0667,98.9333,10,0,0,-1,165
21,1343,1502,129.267,140.733,10,0,0,-1,73
22,1197,40,134.0,145.0,10,0,0,-1,162
23,443,1956,188.933,205.067,10,0,0,-1,76
24,681,1032,173.533,189.467,10,0,0,-1,131
25,273,461,153.733,167.267,10,0,0,-1,89
26,81,11,160.467,176.533,10,0,0,-1,68
27,953,1882,149.4,164.6,10,0,0,-1,70
28,580,503,148.2,159.8,10,0,0,-1,81
29,1897,1551,106.333,112.667,10,0,0,-1,188
30,519,479,106.533,116.467,10,0,0,-1,206
31,834,1195,139.133,150.867,10,0,0,-1,133
32,464,1266,95.1333,103.867,10,0,0,-1,231
33,1729,1248,100.667,104.333,10,0,0,-1,256
34,544,48,176.933,192.067,10,0,0,-1,132
35,775,499,174.467,190.533,10,0,0,-1,120
36,930,587,164.467,180.533,10,0,0,-1,97
37,588,1495,115.733,125.267,10,0,0,-1,181
38,7,270,164.333,178.667,10,0,0,-1,100
39,326,589,95.0667,98.9333,10,0,0,-1,338
40,1440,381,151.933,166.067,10,0,0,-1,86
41,676,1298,160.733,177.267,10,0,0,-1,90
42,1875,103,90.3333,95.6667,10,0,0,-1,236
43,1302,417,109.333,119.667,10,0,0,-1,140
44,1356,1281,164.8,180.2,10,0,0,-1,113
45,1322,1220,168.867,183.133,10,0,0,-1,103
46,1009,997,103.333,108.667,10,0,0,-1,223
47,739,1574,146.533,160.467,10,0,0,-1,120
48,631,1267,189.2,206.8,10,0,0,-1,72
49,1347,344,176.867,191.133,10,0,0,-1,120
