hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
7,14,46,1,3,0,1,2,2,5,2,1.27265,1.27265
7001,14,46,1.27265,1.27265,0,1,2,2,5,3,1.27265,1.27265
7002,14,46,1.27265,1.27265,0,1,2,2,5,5,1.27265,1.27265
14,46,14,1,3,0,1,2,2,5,2,1.27265,1.27265
14001,46,14,1.27265,1.27265,0,1,2,2,5,3,1.27265,1.27265
14002,46,14,1.27265,1.27265,0,1,2,2,5,5,1.27265,1.27265
4,11,35,0,2,0,1,2,2,7,2,0.84165,0.3066
4001,11,35,0.440362,0.707888,0,1,2,2,7,3,0.84165,0.3066
4002,11,35,0.975413,1.24294,0,1,2,2,7,5,0.84165,0.3066
11,35,11,0,2,0,1,2,2,7,2,0.84165,0.3066
11001,35,11,0.440362,0.707888,0,1,2,2,7,3,0.84165,0.3066
11002,35,11,0.975413,1.24294,0,1,2,2,7,5,0.84165,0.3066
15,97,26,0,1,0,1,1,2,4,2,0.01685,0.01685
15001,97,26,0.01685,0.01685,0,1,1,2,4,3,0.01685,0.01685
15002,97,26,0.01685,0.01685,0,1,1,2,4,5,0.01685,0.01685
10,26,97,0,1,0,1,1,2,4,2,0.01685,0.01685
10001,26,97,0.01685,0.01685,0,1,1,2,4,3,0.01685,0.01685
10002,26,97,0.01685,0.01685,0,1,1,2,4,5,0.01685,0.01685
9,26,4,0,2,0,1,2,2,6,2,0.33455,0.33455
9001,26,4,0.33455,0.33455,0,1,2,2,6,3,0.33455,0.33455
9002,26,4,0.33455,0.33455,0,1,2,2,6,5,0.33455,0.33455
2,4,26,0,2,0,1,2,2,6,2,0.33455,0.33455
2001,4,26,0.33455,0.33455,0,1,2,2,6,3,0.33455,0.33455
2002,4,26,0.33455,0.33455,0,1,2,2,6,5,0.33455,0.33455
13,46,11,0,1,0,1,1,2,5,2,0.3264,0.0744
13001,46,11,0.1374,0.2634,0,1,1,2,5,3,0.3264,0.0744
13002,46,11,0.3894,0.5154,0,1,1,2,5,5,0.3264,0.0744
5,11,46,0,1,0,1,1,2,5,2,0.3264,0.0744
5001,11,46,0.1374,0.2634,0,1,1,2,5,3,0.3264,0.0744
5002,11,46,0.3894,0.5154,0,1,1,2,5,5,0.3264,0.0744
20000,3,11,0,3,0,1,3,2,8,2,0.9875,0.7355
20000001,3,11,0.7985,0.9245,0,1,3,2,8,3,0.9875,0.7355
20000002,3,11,1.0505,1.1765,0,1,3,2,8,5,0.9875,0.7355
3,11,3,0,3,0,1,3,2,8,2,0.9875,0.7355
3001,11,3,0.7985,0.9245,0,1,3,2,8,3,0.9875,0.7355
3002,11,3,1.0505,1.1765,0,1,3,2,8,5,0.9875,0.7355
1,3,26,1,3,0,1,2,2,8,5,0.6763,0.6763
1001,3,26,0.6763,0.6763,0,1,2,2,8,3,0.6763,0.6763
1002,3,26,0.6763,0.6763,0,1,2,2,8,5,0.6763,0.6763
8,26,3,1,3,0,1,2,2,8,5,0.6763,0.6763
8001,26,3,0.6763,0.6763,0,1,2,2,8,3,0.6763,0.6763
8002,26,3,0.6763,0.6763,0,1,2,2,8,5,0.6763,0.6763
12,35,14,1,3,0,1,2,2,9,2,1.7879,1.50485
12001,35,14,1.57561,1.71714,0,1,2,2,9,3,1.7879,1.50485
12002,35,14,1.85866,2.00019,0,1,2,2,9,5,1.7879,1.50485
6,14,35,1,3,0,1,2,2,9,2,1.7879,1.50485
6001,14,35,1.57561,1.71714,0,1,2,2,9,3,1.7879,1.50485
6002,14,35,1.85866,2.00019,0,1,2,2,9,5,1.7879,1.50485
