hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
51,228,472,169.8,178.6,10,1,0,0,18000,5,51,44
51001,228,472,45.75,49.25,10,1,0,0,18000,3,51,44
51002,228,472,52.75,56.25,10,1,0,0,18000,5,51,44
55,417,474,204.1,214.7,10,1,0,0,38498,5,61,53
55001,417,474,55,59,10,1,0,0,38498,3,61,53
55002,417,474,63,67,10,1,0,0,38498,5,61,53
106,194,466,159.3,167.1,10,1,0,0,19000,5,54,39
106001,194,466,42.75,50.25,10,1,0,0,19000,3,54,39
106002,194,466,57.75,65.25,10,1,0,0,19000,5,54,39
88,215,476,192,202,10,1,0,0,30832,5,53,50
88001,215,476,50.75,52.25,10,1,0,0,30832,3,53,50
88002,215,476,53.75,55.25,10,1,0,0,30832,5,53,50
78,436,465,196,206,10,1,0,0,34832,5,61,50
78001,436,465,52.75,58.25,10,1,0,0,34832,3,61,50
78002,436,465,63.75,69.25,10,1,0,0,34832,5,61,50
129,346,474,214.5,225.5,10,1,0,0,40498,5,66,55
129001,346,474,57.75,63.25,10,1,0,0,40498,3,66,55
129002,346,474,68.75,74.25,10,1,0,0,40498,5,66,55
172,194,475,165.7,173.9,10,1,0,0,17000,5,70,41
172001,194,475,48.25,62.75,10,1,0,0,17000,3,70,41
172002,194,475,77.25,91.75,10,1,0,0,17000,5,70,41
94,176,465,195.7,205.9,10,1,0,0,32832,5,58,51
94001,176,465,52.75,56.25,10,1,0,0,32832,3,58,51
94002,176,465,59.75,63.25,10,1,0,0,32832,5,58,51
155,402,465,233.7,245.9,10,1,0,0,54830,5,69,61
155001,402,465,63,67,10,1,0,0,54830,3,69,61
155002,402,465,71,75,10,1,0,0,54830,5,69,61
143,228,467,172.9,180.3,10,1,0,0,19500,5,73,37
143001,228,467,46,64,10,1,0,0,19500,3,73,37
143002,228,467,82,100,10,1,0,0,19500,5,73,37
170,402,465,233.7,245.9,10,1,0,0,54830,5,69,61
170001,402,465,63,67,10,1,0,0,54830,3,69,61
170002,402,465,71,75,10,1,0,0,54830,5,69,61
100,128,479,215,225,10,1,0,0,38498,5,80,50
100001,128,479,57.5,72.5,10,1,0,0,38498,3,80,50
100002,128,479,87.5,102.5,10,1,0,0,38498,5,80,50
114,114,482,199.4,209.8,10,1,0,0,40998,5,59,52
114001,114,482,53.75,57.25,10,1,0,0,40998,3,59,52
114002,114,482,60.75,64.25,10,1,0,0,40998,5,59,52
103,86,479,215,225,10,1,0,0,31832,5,80,50
103001,86,479,57.5,72.5,10,1,0,0,31832,3,80,50
103002,86,479,87.5,102.5,10,1,0,0,31832,5,80,50
33,309,480,173.4,181.8,10,1,0,0,18000,5,60,42
33001,309,480,46.5,55.5,10,1,0,0,18000,3,60,42
33002,309,480,64.5,73.5,10,1,0,0,18000,5,60,42
42,193,480,214.1,224.7,10,1,0,0,27666,5,71,53
42001,193,480,57.5,66.5,10,1,0,0,27666,3,71,53
42002,193,480,75.5,84.5,10,1,0,0,27666,5,71,53
86,315,475,206.7,216.9,10,1,0,0,25166,5,69,51
86001,315,475,55.5,64.5,10,1,0,0,25166,3,69,51
86002,315,475,73.5,82.5,10,1,0,0,25166,5,69,51
121,285,473,221.9,233.3,10,1,0,0,31832,5,68,57
