demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,6421,5324,232.733,248.267,10,0,0,-1,170.0
1,7563,6561,210.4,220.6,10,0,0,-1,277.0
2,2088,1649,222.667,238.333,10,0,0,-1,138.0
3,3766,5441,112.133,115.867,10,0,0,-1,521.0
4,3574,2312,212.733,224.267,10,0,0,-1,233.0
5,2754,5749,236.467,249.533,10,0,0,-1,253.0
6,1423,6237,174.067,183.933,10,0,0,-1,247.0
7,4093,2594,182.667,193.333,10,0,0,-1,175.0
8,2403,7146,181.333,196.667,10,0,0,-1,106.0
9,3631,7896,222.067,233.933,10,0,0,-1,191.0
10,3774,1074,250.733,266.267,10,0,0,-1,165.0
11,2132,5680,219.333,236.667,10,0,0,-1,142.0
12,4056,4360,177.0,188.0,10,0,0,-1,246.0
13,7898,4600,206.4,217.6,10,0,0,-1,154.0
14,2831,7294,240.467,257.533,10,0,0,-1,167.0
15,7710,7343,174.667,191.333,10,0,0,-1,221.0
16,616,2309,197.267,210.733,10,0,0,-1,191.0
17,4967,2875,178.6,188.4,10,0,0,-1,195.0
18,2944,5914,187.6,201.4,10,0,0,-1,208.0
19,2608,2226,183.733,189.267,10,0,0,-1,237.0
20,4875,7932,134.0,136.0,10,0,0,-1,232.0
21,2414,4128,206.267,217.733,10,0,0,-1,204.0
22,442,5928,226.467,242.533,10,0,0,-1,232.0
23,1503,5202,226.267,243.733,10,0,0,-1,171.0
24,72,332,222.067,237.933,10,0,0,-1,212.0
25,6837,3391,200.333,208.667,10,0,0,-1,215.0
26,1770,7759,213.067,227.933,10,0,0,-1,284.0
27,1135,5740,232.867,250.133,10,0,0,-1,188.0
28,879,975,182.333,196.667,10,0,0,-1,111.0
29,4713,4091,176.667,194.333,10,0,0,-1,243.0
30,5603,3082,221.667,234.333,10,0,0,-1,323.0
31,7761,4128,224.667,241.333,10,0,0,-1,148.0
32,4416,5211,217.6,232.4,10,0,0,-1,176.0
33,2448,5445,233.8,248.2,10,0,0,-1,170.0
34,6610,7618,230.133,244.867,10,0,0,-1,156.0
35,6074,3930,191.0,203.0,10,0,0,-1,251.0
36,1299,4084,216.733,229.267,10,0,0,-1,188.0
37,1981,6382,235.467,247.533,10,0,0,-1,184.0
38,2951,571,133.8,137.2,10,0,0,-1,544.0
39,5090,177,210.8,227.2,10,0,0,-1,226.0
40,1081,1893,215.6,227.4,10,0,0,-1,216.0
41,83,3527,204.133,215.867,10,0,0,-1,131.0
42,7697,5532,248.4,264.6,10,0,0,-1,106.0
43,592,4559,194.8,208.2,10,0,0,-1,232.0
44,3248,3518,244.0,260.0,10,0,0,-1,192.0
45,5738,7956,178.133,189.867,10,0,0,-1,217.0
46,1421,5513,205.067,219.933,10,0,0,-1,130.0
47,213,3321,181.0,187.0,10,0,0,-1,323.0
48,6550,4894,200.333,211.667,10,0,0,-1,231.0
