demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1727,4555,130.333,141.667,10,0,0,-1,185
1,1661,6513,87.6,90.4,10,0,0,-1,326
2,4477,1184,141.6,152.4,10,0,0,-1,117
3,5821,6635,139.733,153.267,10,0,0,-1,111
4,5288,6864,122.267,128.733,10,0,0,-1,243
5,6137,48,164.133,180.867,10,0,0,-1,112
6,6362,3507,167.467,184.533,10,0,0,-1,75
7,2370,1724,99.4667,103.533,10,0,0,-1,172
8,1903,883,112.6,122.4,10,0,0,-1,168
9,5394,2518,126.067,140.933,10,0,0,-1,112
10,6635,1826,161.8,177.2,10,0,0,-1,101
11,6933,1977,123.733,133.267,10,0,0,-1,111
12,4486,7481,184.8,202.2,10,0,0,-1,76
13,4690,5498,164.6,182.4,10,0,0,-1,112
14,2658,4032,159.067,173.933,10,0,0,-1,102
15,3478,5508,108.867,116.133,10,0,0,-1,154
16,7600,689,180.6,193.4,10,0,0,-1,138
17,7006,7083,111.4,120.6,10,0,0,-1,169
18,4522,4192,171.0,186.0,10,0,0,-1,122
19,3839,1860,166.2,182.8,10,0,0,-1,75
20,1967,3777,112.133,119.867,10,0,0,-1,125
21,7247,6010,156.267,168.733,10,0,0,-1,126
22,2211,1011,87.7333,93.2667,10,0,0,-1,238
23,2736,6068,144.333,157.667,10,0,0,-1,180
24,148,1810,136.867,150.133,10,0,0,-1,133
25,2580,4680,85.2667,90.7333,10,0,0,-1,180
26,3326,722,116.8,125.2,10,0,0,-1,179
27,385,4050,163.133,175.867,10,0,0,-1,136
28,2292,3164,187.267,203.733,10,0,0,-1,131
29,7196,5816,179.0,195.0,10,0,0,-1,103
30,3235,1818,113.2,121.8,10,0,0,-1,41
31,1398,4991,131.533,144.467,10,0,0,-1,122
32,962,1307,130.8,141.2,10,0,0,-1,138
33,5260,983,142.867,156.133,10,0,0,-1,138
34,477,4003,102.8,113.2,10,0,0,-1,194
35,5354,6100,145.0,158.0,10,0,0,-1,127
36,2243,1607,146.333,157.667,10,0,0,-1,156
37,292,1307,181.733,199.267,10,0,0,-1,92
38,2734,4982,182.067,198.933,10,0,0,-1,112
39,3402,2079,149.6,164.4,10,0,0,-1,93
40,3136,6741,197.733,214.267,10,0,0,-1,116
41,6601,222,168.867,182.133,10,0,0,-1,140
42,1643,2856,151.667,167.333,10,0,0,-1,148
43,6443,216,171.667,188.333,10,0,0,-1,156
44,1155,5809,109.933,119.067,10,0,0,-1,152
45,4080,1447,128.4,139.6,10,0,0,-1,119
46,49,7839,160.533,177.467,10,0,0,-1,114
47,5692,3761,167.133,182.867,10,0,0,-1,130
48,213,6087,165.333,179.667,10,0,0,-1,112
49,6840,4666,181.933,199.067,10,0,0,-1,84
