hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
13,120,483,82.8,84.4,10,0,0,-1,28166,5,70,70
13001,120,483,70,70,10,0,0,-1,28166,3,70,70
13002,120,483,70,70,10,0,0,-1,28166,5,70,70
12,88,483,84.8,86.4,10,0,0,-1,41498,5,72,72
12001,88,483,72,72,10,0,0,-1,41498,3,72,72
12002,88,483,72,72,10,0,0,-1,41498,5,72,72
6,369,475,120.6,121.3,10,0,0,-1,45664,5,118,115
6001,369,475,115.75,117.25,10,0,0,-1,45664,3,118,115
6002,369,475,118.75,120.25,10,0,0,-1,45664,5,118,115
3,277,483,72.8,74.4,10,0,0,-1,28166,3,76,60
3001,277,483,64,72,10,0,0,-1,28166,3,76,60
3002,277,483,80,88,10,0,0,-1,28166,5,76,60
10,277,483,72.8,74.4,10,0,0,-1,28166,3,76,60
10001,277,483,64,72,10,0,0,-1,28166,3,76,60
10002,277,483,80,88,10,0,0,-1,28166,5,76,60
9,368,469,98.8,100.4,10,0,0,-1,38998,3,102,86
9001,368,469,90,98,10,0,0,-1,38998,3,102,86
9002,368,469,106,114,10,0,0,-1,38998,5,102,86
2,287,483,75.8,77.9,10,0,0,-1,34164,3,80,59
2001,287,483,64.25,74.75,10,0,0,-1,34164,3,80,59
2002,287,483,85.25,95.75,10,0,0,-1,34164,5,80,59
135,59,468,234.5,245.5,10,0,0,-1,38832,5,86,55
135001,59,468,62.75,78.25,10,0,0,-1,38832,3,86,55
135002,59,468,93.75,109.25,10,0,0,-1,38832,5,86,55
7,407,471,124,125,10,0,0,-1,51996,3,126,116
7001,407,471,118.5,123.5,10,0,0,-1,51996,3,126,116
7002,407,471,128.5,133.5,10,0,0,-1,51996,5,126,116
67,327,483,197.3,207.1,10,0,0,-1,24000,5,51,49
67001,327,483,49.5,50.5,10,0,0,-1,24000,3,51,49
67002,327,483,51.5,52.5,10,0,0,-1,24000,5,51,49
54,339,477,170.4,178.8,10,0,0,-1,21500,5,42,42
54001,339,477,42,42,10,0,0,-1,21500,3,42,42
54002,339,477,42,42,10,0,0,-1,21500,5,42,42
40,303,480,200.2,209.4,10,0,0,-1,32666,5,76,46
40001,303,480,53.5,68.5,10,0,0,-1,32666,3,76,46
40002,303,480,83.5,98.5,10,0,0,-1,32666,5,76,46
38,388,475,203.1,213.7,10,0,0,-1,21000,5,53,53
38001,388,475,53,53,10,0,0,-1,21000,3,53,53
38002,388,475,53,53,10,0,0,-1,21000,5,53,53
