demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,1037,3006,0,145.0,0,1,1,2,67,-1,329,58,1,42275,1,11027
1,7351,8858,0,152.5,0,1,1,2,101,-1,491,61,1,38314,1,11730
2,1113,5662,0,257.5,0,1,1,2,17,-1,229,103,1,39008,1,11542
3,8108,8021,0,127.5,0,1,1,2,136,-1,544,51,1,39361,1,10638
4,2772,2541,0,207.5,0,1,1,2,106,-1,492,83,1,38993,1,10444
5,5406,2760,0,117.5,0,1,1,2,121,-1,298,47,1,38734,1,10751
6,2628,8047,0,85.0,0,1,1,2,214,-1,292,34,1,38051,1,10766
7,8717,234,0,145.0,0,1,1,2,173,-1,479,58,1,39306,1,11635
8,5361,2454,0,122.5,0,1,1,2,235,-1,620,49,1,39413,1,10622
9,5437,4763,0,150.0,0,1,1,2,117,-1,222,60,1,39558,1,11647
10,66,3732,0,150.0,0,1,1,2,152,-1,483,60,1,38156,1,11682
11,7663,1055,0,167.5,0,1,1,2,123,-1,389,67,1,39352,1,10759
12,255,9591,0,147.5,0,1,1,2,136,-1,201,59,1,38804,1,10580
13,3049,2267,0,205.0,0,1,1,2,102,-1,535,82,1,39547,1,10479
14,7001,2939,0,137.5,0,1,1,2,150,-1,317,55,1,38548,1,10680
15,7399,4390,0,157.5,0,1,1,2,74,-1,236,63,1,39441,1,10888
16,5945,1102,0,97.5,0,1,1,2,232,-1,337,39,1,37943,1,10306
17,3248,7059,0,150.0,0,1,1,2,131,-1,514,60,1,39229,1,10406
18,3116,1357,0,170.0,0,1,1,2,88,-1,513,68,1,39606,1,10636
19,1432,5888,0,125.0,0,1,1,2,144,-1,489,50,1,38985,1,11135
20,250,3190,0,217.5,0,1,1,2,94,-1,577,87,1,39209,1,10487
21,5000,9230,0,135.0,0,1,1,2,131,-1,536,54,1,38981,1,10518
22,7589,3718,0,80.0,0,1,1,2,288,-1,371,32,1,38370,1,10422
23,9464,2950,0,162.5,0,1,1,2,98,-1,396,65,1,41501,1,10910
24,2524,1253,0,177.5,0,1,1,2,138,-1,540,71,1,38828,1,11408
25,4065,2590,0,147.5,0,1,1,2,111,-1,429,59,1,39631,1,10922
26,4985,8081,0,162.5,0,1,1,2,115,-1,183,65,1,39011,1,10947
27,9997,5241,0,150.0,0,1,1,2,126,-1,460,60,1,39018,1,10415
28,7672,3047,0,152.5,0,1,1,2,108,-1,590,61,1,38187,1,10644
29,3860,1025,0,135.0,0,1,1,2,68,-1,113,54,1,38532,1,10349
