LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,613,0,57,10000,57,0,
1,613,0,0,9,10000,98,0,
2,0,2222,0,41,10000,46,0,
3,2222,0,0,23,10000,13,0,
4,0,3131,0,37,10000,72,0,
5,3131,0,0,79,10000,68,0,
6,0,4958,0,12,10000,46,0,
7,4958,0,0,71,10000,70,0,
8,0,5362,0,96,10000,10,0,
9,5362,0,0,1,10000,76,0,
10,0,5797,0,46,10000,87,0,
11,5797,0,0,28,10000,38,0,
12,1,309,0,59,10000,6,0,
13,309,1,0,46,10000,33,0,
14,1,501,0,77,10000,68,0,
15,501,1,0,11,10000,74,0,
16,1,833,0,89,10000,62,0,
17,833,1,0,86,10000,9,0,
18,1,1848,0,51,10000,48,0,
19,1848,1,0,38,10000,81,0,
20,1,2196,0,65,10000,56,0,
21,2196,1,0,14,10000,91,0,
22,1,4753,0,71,10000,91,0,
23,4753,1,0,45,10000,85,0,
24,2,315,0,3,10000,62,0,
25,315,2,0,95,10000,1,0,
26,2,589,0,73,10000,28,0,
27,589,2,0,66,10000,64,0,
28,2,2594,0,65,10000,73,0,
29,2594,2,0,26,10000,47,0,
30,2,4149,0,18,10000,69,0,
31,4149,2,0,44,10000,82,0,
32,2,4552,0,1,10000,17,0,
33,4552,2,0,95,10000,98,0,
34,2,4828,0,80,10000,32,0,
35,4828,2,0,61,10000,3,0,
36,2,5171,0,79,10000,36,0,
37,5171,2,0,61,10000,78,0,
38,2,5192,0,73,10000,22,0,
39,5192,2,0,94,10000,36,0,
40,3,3875,0,91,10000,52,0,
41,3875,3,0,76,10000,70,0,
42,4,49,0,94,10000,49,0,
43,49,4,0,41,10000,23,0,
44,4,447,0,88,10000,57,0,
45,447,4,0,10,10000,98,0,
46,4,1024,0,32,10000,88,0,
47,1024,4,0,23,10000,79,0,
48,4,1311,0,46,10000,70,0,
49,1311,4,0,50,10000,45,0,
50,4,2010,0,9,10000,83,0,
51,2010,4,0,73,10000,64,0,
52,4,2401,0,61,10000,44,0,
53,2401,4,0,69,10000,52,0,
54,4,4615,0,79,10000,83,0,
55,4615,4,0,17,10000,82,0,
56,4,4921,0,63,10000,52,0,
57,4921,4,0,77,10000,17,0,
58,5,162,0,57,10000,3,0,
59,162,5,0,65,10000,16,0,
60,5,1078,0,56,10000,82,0,
61,1078,5,0,28,10000,88,0,
62,5,2069,0,34,10000,11,0,
63,2069,5,0,43,10000,90,0,
64,5,3088,0,91,10000,78,0,
65,3088,5,0,2,10000,99,0,
66,5,3187,0,37,10000,24,0,
67,3187,5,0,45,10000,60,0,
68,5,3256,0,99,10000,50,0,
69,3256,5,0,29,10000,47,0,
70,5,3547,0,20,10000,81,0,
71,3547,5,0,15,10000,38,0,
72,5,3655,0,35,10000,19,0,
73,3655,5,0,66,10000,26,0,
74,5,4608,0,74,10000,50,0,
75,4608,5,0,8,10000,21,0,
76,5,4625,0,83,10000,14,0,
77,4625,5,0,35,10000,32,0,
78,5,5195,0,94,10000,28,0,
79,5195,5,0,72,10000,81,0,
80,5,5239,0,87,10000,1,0,
81,5239,5,0,56,10000,22,0,
82,5,5583,0,67,10000,81,0,
83,5583,5,0,21,10000,20,0,
84,6,181,0,36,10000,78,0,
85,181,6,0,1,10000,63,0,
86,6,368,0,72,10000,72,0,
87,368,6,0,63,10000,4,0,
88,6,1667,0,7,10000,58,0,
89,1667,6,0,90,10000,1,0,
90,6,3199,0,73,10000,94,0,
91,3199,6,0,62,10000,95,0,
92,6,3302,0,1,10000,82,0,
93,3302,6,0,85,10000,22,0,
94,6,3736,0,79,10000,90,0,
95,3736,6,0,94,10000,41,0,
96,6,4866,0,96,10000,40,0,
97,4866,6,0,68,10000,80,0,
98,6,5017,0,5,10000,47,0,
99,5017,6,0,22,10000,12,0,
100,7,584,0,11,10000,58,0,
101,584,7,0,45,10000,88,0,
102,7,852,0,97,10000,83,0,
103,852,7,0,85,10000,9,0,
104,7,1594,0,98,10000,40,0,
105,1594,7,0,28,10000,46,0,
106,7,1798,0,70,10000,22,0,
107,1798,7,0,98,10000,60,0,
108,7,2284,0,29,10000,33,0,
109,2284,7,0,43,10000,33,0,
110,7,3144,0,68,10000,90,0,
111,3144,7,0,85,10000,73,0,
112,7,4865,0,87,10000,56,0,
113,4865,7,0,72,10000,6,0,
114,7,5532,0,34,10000,77,0,
115,5532,7,0,63,10000,59,0,
116,8,1179,0,10,10000,96,0,
117,1179,8,0,63,10000,83,0,
118,8,1910,0,67,10000,36,0,
119,1910,8,0,93,10000,50,0,
120,8,2059,0,49,10000,21,0,
121,2059,8,0,77,10000,78,0,
122,8,2111,0,8,10000,73,0,
123,2111,8,0,20,10000,95,0,
124,8,3521,0,51,10000,48,0,
125,3521,8,0,52,10000,60,0,
126,8,4887,0,15,10000,85,0,
127,4887,8,0,69,10000,57,0,
128,9,2072,0,35,10000,40,0,
129,2072,9,0,34,10000,96,0,
130,9,4013,0,36,10000,90,0,
131,4013,9,0,84,10000,45,0,
132,9,4016,0,90,10000,63,0,
133,4016,9,0,30,10000,25,0,
134,9,4291,0,67,10000,46,0,
135,4291,9,0,57,10000,8,0,
136,9,4496,0,53,10000,57,0,
137,4496,9,0,7,10000,50,0,
138,9,5508,0,45,10000,82,0,
139,5508,9,0,65,10000,79,0,
140,9,5793,0,20,10000,92,0,
141,5793,9,0,1,10000,80,0,
142,10,850,0,90,10000,50,0,
143,850,10,0,11,10000,3,0,
144,10,1164,0,15,10000,1,0,
145,1164,10,0,79,10000,80,0,
146,10,2591,0,36,10000,60,0,
147,2591,10,0,20,10000,96,0,
148,10,4064,0,69,10000,34,0,
149,4064,10,0,92,10000,63,0,
150,10,4271,0,64,10000,31,0,
151,4271,10,0,40,10000,4,0,
152,10,4776,0,23,10000,33,0,
153,4776,10,0,6,10000,66,0,
154,10,5270,0,46,10000,71,0,
155,5270,10,0,16,10000,3,0,
156,11,386,0,13,10000,33,0,
157,386,11,0,58,10000,46,0,
158,11,769,0,29,10000,30,0,
159,769,11,0,75,10000,53,0,
160,11,819,0,2,10000,99,0,
161,819,11,0,89,10000,9,0,
162,11,1023,0,41,10000,60,0,
163,1023,11,0,41,10000,55,0,
164,11,1268,0,92,10000,18,0,
165,1268,11,0,8,10000,2,0,
166,11,1269,0,5,10000,10,0,
167,1269,11,0,22,10000,39,0,
168,11,2316,0,47,10000,36,0,
169,2316,11,0,85,10000,79,0,
170,11,2659,0,34,10000,69,0,
171,2659,11,0,65,10000,56,0,
172,11,2825,0,24,10000,26,0,
173,2825,11,0,88,10000,53,0,
174,11,5776,0,76,10000,37,0,
175,5776,11,0,73,10000,74,0,
176,12,493,0,76,10000,64,0,
177,493,12,0,57,10000,77,0,
178,12,990,0,22,10000,71,0,
179,990,12,0,22,10000,42,0,
180,12,1076,0,46,10000,44,0,
181,1076,12,0,44,10000,67,0,
182,12,1527,0,36,10000,28,0,
183,1527,12,0,76,10000,90,0,
184,12,1729,0,29,10000,48,0,
185,1729,12,0,80,10000,21,0,
186,12,2481,0,78,10000,73,0,
187,2481,12,0,22,10000,73,0,
188,12,2604,0,21,10000,28,0,
189,2604,12,0,74,10000,89,0,
190,12,3072,0,77,10000,37,0,
191,3072,12,0,10,10000,94,0,
192,12,3821,0,47,10000,54,0,
193,3821,12,0,67,10000,2,0,
194,12,4224,0,91,10000,43,0,
195,4224,12,0,54,10000,72,0,
196,12,4327,0,33,10000,99,0,
197,4327,12,0,7,10000,65,0,
198,12,5294,0,78,10000,24,0,
199,5294,12,0,69,10000,48,0,
200,12,5672,0,29,10000,67,0,
201,5672,12,0,46,10000,9,0,
202,13,1151,0,25,10000,47,0,
203,1151,13,0,64,10000,36,0,
204,13,1396,0,36,10000,88,0,
205,1396,13,0,28,10000,23,0,
206,13,1703,0,42,10000,63,0,
207,1703,13,0,24,10000,39,0,
208,13,2818,0,88,10000,82,0,
209,2818,13,0,26,10000,61,0,
210,13,3058,0,45,10000,75,0,
211,3058,13,0,58,10000,50,0,
212,13,3323,0,40,10000,69,0,
213,3323,13,0,17,10000,23,0,
214,13,3346,0,4,10000,25,0,
215,3346,13,0,87,10000,42,0,
216,13,3800,0,99,10000,93,0,
217,3800,13,0,60,10000,79,0,
218,13,4382,0,29,10000,68,0,
219,4382,13,0,31,10000,82,0,
220,13,4585,0,57,10000,17,0,
221,4585,13,0,95,10000,22,0,
222,13,4812,0,55,10000,9,0,
223,4812,13,0,50,10000,39,0,
224,13,5455,0,91,10000,23,0,
225,5455,13,0,20,10000,81,0,
226,13,5456,0,80,10000,87,0,
227,5456,13,0,40,10000,41,0,
228,13,5525,0,89,10000,9,0,
229,5525,13,0,73,10000,34,0,
230,14,1319,0,46,10000,82,0,
231,1319,14,0,20,10000,30,0,
232,14,1770,0,13,10000,30,0,
233,1770,14,0,45,10000,3,0,
234,14,1810,0,62,10000,43,0,
235,1810,14,0,33,10000,31,0,
236,14,2127,0,85,10000,4,0,
237,2127,14,0,43,10000,58,0,
238,14,2828,0,31,10000,86,0,
239,2828,14,0,71,10000,37,0,
240,14,5323,0,10,10000,88,0,
241,5323,14,0,66,10000,16,0,
242,15,1292,0,39,10000,92,0,
243,1292,15,0,31,10000,40,0,
244,15,1423,0,31,10000,28,0,
245,1423,15,0,61,10000,23,0,
246,15,1472,0,26,10000,33,0,
247,1472,15,0,30,10000,48,0,
248,15,1702,0,23,10000,40,0,
249,1702,15,0,60,10000,23,0,
250,15,1749,0,69,10000,87,0,
251,1749,15,0,70,10000,35,0,
252,15,2225,0,4,10000,85,0,
253,2225,15,0,22,10000,18,0,
254,15,2259,0,18,10000,44,0,
255,2259,15,0,37,10000,45,0,
256,15,3154,0,53,10000,10,0,
257,3154,15,0,96,10000,46,0,
258,15,3996,0,58,10000,15,0,
259,3996,15,0,35,10000,21,0,
260,15,4387,0,71,10000,24,0,
261,4387,15,0,74,10000,6,0,
262,16,522,0,86,10000,3,0,
263,522,16,0,53,10000,54,0,
264,16,1226,0,89,10000,18,0,
265,1226,16,0,52,10000,39,0,
266,16,2086,0,12,10000,68,0,
267,2086,16,0,67,10000,50,0,
268,16,3312,0,45,10000,52,0,
269,3312,16,0,28,10000,17,0,
270,16,3411,0,50,10000,13,0,
271,3411,16,0,78,10000,53,0,
272,16,3461,0,16,10000,29,0,
273,3461,16,0,10,10000,35,0,
274,16,4005,0,16,10000,20,0,
275,4005,16,0,37,10000,79,0,
276,16,5156,0,89,10000,13,0,
277,5156,16,0,10,10000,92,0,
278,16,5385,0,40,10000,5,0,
279,5385,16,0,38,10000,17,0,
280,16,5392,0,22,10000,62,0,
281,5392,16,0,35,10000,87,0,
282,17,1607,0,62,10000,16,0,
283,1607,17,0,17,10000,94,0,
284,17,1731,0,73,10000,52,0,
285,1731,17,0,97,10000,44,0,
286,17,1829,0,61,10000,25,0,
287,1829,17,0,30,10000,82,0,
288,17,3983,0,93,10000,94,0,
289,3983,17,0,38,10000,23,0,
290,17,4637,0,94,10000,23,0,
291,4637,17,0,30,10000,58,0,
292,18,1714,0,72,10000,60,0,
293,1714,18,0,37,10000,75,0,
294,18,2651,0,59,10000,85,0,
295,2651,18,0,72,10000,94,0,
296,18,3244,0,94,10000,2,0,
297,3244,18,0,15,10000,69,0,
298,18,3697,0,98,10000,59,0,
299,3697,18,0,64,10000,56,0,
300,18,3977,0,95,10000,77,0,
301,3977,18,0,97,10000,1,0,
302,18,4206,0,4,10000,40,0,
303,4206,18,0,94,10000,53,0,
304,18,4763,0,92,10000,42,0,
305,4763,18,0,47,10000,49,0,
306,18,4809,0,29,10000,75,0,
307,4809,18,0,48,10000,21,0,
308,18,5521,0,28,10000,9,0,
309,5521,18,0,13,10000,80,0,
310,19,917,0,48,10000,21,0,
311,917,19,0,24,10000,91,0,
312,19,1520,0,29,10000,59,0,
313,1520,19,0,80,10000,44,0,
314,19,2445,0,82,10000,35,0,
315,2445,19,0,24,10000,81,0,
316,19,2552,0,98,10000,24,0,
317,2552,19,0,89,10000,22,0,
318,19,3127,0,67,10000,75,0,
319,3127,19,0,46,10000,56,0,
320,19,3486,0,1,10000,58,0,
321,3486,19,0,96,10000,24,0,
322,19,4236,0,20,10000,85,0,
323,4236,19,0,26,10000,63,0,
324,19,5006,0,92,10000,96,0,
325,5006,19,0,81,10000,74,0,
326,19,5189,0,28,10000,91,0,
327,5189,19,0,54,10000,26,0,
328,19,5628,0,86,10000,81,0,
329,5628,19,0,91,10000,65,0,
330,20,255,0,1,10000,87,0,
331,255,20,0,91,10000,77,0,
332,20,290,0,72,10000,24,0,
333,290,20,0,26,10000,73,0,
334,20,1014,0,31,10000,88,0,
335,1014,20,0,18,10000,82,0,
336,20,1055,0,1,10000,6,0,
337,1055,20,0,13,10000,39,0,
338,20,1163,0,17,10000,84,0,
339,1163,20,0,78,10000,91,0,
340,20,1225,0,22,10000,35,0,
341,1225,20,0,63,10000,23,0,
342,20,1230,0,77,10000,86,0,
343,1230,20,0,92,10000,17,0,
344,20,1237,0,85,10000,59,0,
345,1237,20,0,19,10000,1,0,
346,20,1669,0,48,10000,43,0,
347,1669,20,0,85,10000,59,0,
348,20,1877,0,49,10000,71,0,
349,1877,20,0,22,10000,45,0,
350,20,2013,0,56,10000,47,0,
351,2013,20,0,71,10000,76,0,
352,20,2614,0,13,10000,46,0,
353,2614,20,0,23,10000,23,0,
354,20,3669,0,73,10000,97,0,
355,3669,20,0,1,10000,97,0,
356,20,4003,0,84,10000,39,0,
357,4003,20,0,96,10000,79,0,
358,20,4434,0,41,10000,17,0,
359,4434,20,0,20,10000,66,0,
360,20,4942,0,93,10000,59,0,
361,4942,20,0,17,10000,98,0,
362,20,5031,0,43,10000,19,0,
363,5031,20,0,87,10000,27,0,
364,20,5395,0,84,10000,69,0,
365,5395,20,0,46,10000,78,0,
366,21,857,0,59,10000,7,0,
367,857,21,0,16,10000,67,0,
368,21,1114,0,29,10000,43,0,
369,1114,21,0,68,10000,35,0,
