demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,156,73,57.4,236.6,0,1,22.4,2,0,259,35
0,156,73,281.4,518,0,1,22.4,2,0,259,35
0,1957,71,67.4,294.6,0,1,28.4,2,0,323,39
0,1957,71,351.4,646,0,1,28.4,2,0,323,39
0,1049,1114,85.7,403.3,0,1,39.7,2,0,443,46
0,1049,1114,482.7,886,0,1,39.7,2,0,443,46
0,253,388,106,370,0,1,33,2,0,403,73
0,253,388,436,806,0,1,33,2,0,403,73
0,794,44,67.3,285.7,0,1,27.3,2,0,313,40
0,794,44,340.3,626,0,1,27.3,2,0,313,40
0,1856,1014,53.7,195.3,0,1,17.7,2,0,213,36
0,1856,1014,230.7,426,0,1,17.7,2,0,213,36
0,1846,1797,93.7,203.3,0,1,13.7,2,0,217,80
0,1846,1797,230.7,434,0,1,13.7,2,0,217,80
0,486,1358,107.5,399.5,0,1,36.5,2,0,436,71
0,486,1358,472.5,872,0,1,36.5,2,0,436,71
0,1785,38,85.9,461.1,0,1,46.9,2,0,508,39
0,1785,38,554.9,1016,0,1,46.9,2,0,508,39
0,266,1447,85.3,295.7,0,1,26.3,2,0,322,59
0,266,1447,348.3,644,0,1,26.3,2,0,322,59
0,41,531,114.9,466.1,0,1,43.9,2,0,510,71
0,41,531,553.9,1020,0,1,43.9,2,0,510,71
0,1139,1615,38.5,106.5,0,1,8.5,2,0,115,30
0,1139,1615,123.5,230,0,1,8.5,2,0,115,30
0,119,46,72.5,268.5,0,1,24.5,2,0,293,48
0,119,46,317.5,586,0,1,24.5,2,0,293,48
0,1538,1878,81.4,316.6,0,1,29.4,2,0,346,52
0,1538,1878,375.4,692,0,1,29.4,2,0,346,52
0,1759,1496,59,171,0,1,14,2,0,185,45
0,1759,1496,199,370,0,1,14,2,0,185,45
0,447,1916,98.5,542.5,0,1,55.5,2,0,598,43
0,447,1916,653.5,1196,0,1,55.5,2,0,598,43
0,1569,756,37.5,73.5,0,1,4.5,2,0,78,33
0,1569,756,82.5,156,0,1,4.5,2,0,78,33
0,1987,618,86.3,256.7,0,1,21.3,2,0,278,65
0,1987,618,299.3,556,0,1,21.3,2,0,278,65
0,222,592,75.6,280.4,0,1,25.6,2,0,306,50
0,222,592,331.6,612,0,1,25.6,2,0,306,50
0,1358,1017,100.8,411.2,0,1,38.8,2,0,450,62
0,1358,1017,488.8,900,0,1,38.8,2,0,450,62
0,989,1566,113.6,478.4,0,1,45.6,2,0,524,68
0,989,1566,569.6,1048,0,1,45.6,2,0,524,68
0,383,1187,88.8,319.2,0,1,28.8,2,0,348,60
0,383,1187,376.8,696,0,1,28.8,2,0,348,60
0,1716,869,56.5,92.5,0,1,4.5,2,0,97,52
0,1716,869,101.5,194,0,1,4.5,2,0,97,52
0,545,1501,55.2,320.8,0,1,33.2,2,0,354,22
0,545,1501,387.2,708,0,1,33.2,2,0,354,22
0,907,1163,91.4,382.6,0,1,36.4,2,0,419,55
0,907,1163,455.4,838,0,1,36.4,2,0,419,55
0,1300,948,65.6,286.4,0,1,27.6,2,0,314,38
0,1300,948,341.6,628,0,1,27.6,2,0,314,38
0,1694,791,104.6,413.4,0,1,38.6,2,0,452,66
0,1694,791,490.6,904,0,1,38.6,2,0,452,66
0,916,1814,68.5,224.5,0,1,19.5,2,0,244,49
0,916,1814,263.5,488,0,1,19.5,2,0,244,49
0,837,454,60,60,0,1,0,2,0,60,60
0,837,454,60,120,0,1,0,2,0,60,60
0,1692,949,91.8,274.2,0,1,22.8,2,0,297,69
0,1692,949,319.8,594,0,1,22.8,2,0,297,69
