demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,332,1455,415.067,428.933,10,0,0,-1,178.0
1,535,1311,206.867,210.133,10,0,0,-1,390.0
2,834,904,469.267,485.733,10,0,0,-1,111.0
3,1775,785,473.333,488.667,10,0,0,-1,161.0
4,1264,1324,412.133,424.867,10,0,0,-1,177.0
5,349,226,346.667,356.333,10,0,0,-1,113.0
6,1782,173,307.933,318.067,10,0,0,-1,124.0
7,65,1304,306.733,314.267,10,0,0,-1,222.0
8,440,1735,478.067,493.933,10,0,0,-1,156.0
9,737,1732,256.267,263.733,10,0,0,-1,218.0
10,294,1735,462.4,478.6,10,0,0,-1,148.0
11,1521,1636,467.2,481.8,10,0,0,-1,205.0
12,1590,809,355.267,365.733,10,0,0,-1,179.0
13,634,480,341.267,350.733,10,0,0,-1,170.0
14,331,128,384.267,396.733,10,0,0,-1,211.0
15,500,50,303.267,315.733,10,0,0,-1,138.0
16,1883,404,366.333,380.667,10,0,0,-1,153.0
17,744,1043,498.267,515.733,10,0,0,-1,121.0
18,981,1198,429.6,443.4,10,0,0,-1,147.0
19,1263,1217,338.067,348.933,10,0,0,-1,202.0
20,701,1218,193.267,196.733,10,0,0,-1,273.0
21,1299,987,357.533,368.467,10,0,0,-1,185.0
22,350,1614,316.267,325.733,10,0,0,-1,140.0
23,508,55,261.067,268.933,10,0,0,-1,151.0
24,1133,1682,315.4,323.6,10,0,0,-1,178.0
25,660,1378,468.867,483.133,10,0,0,-1,201.0
26,1456,483,477.2,491.8,10,0,0,-1,213.0
27,1918,126,156.267,158.733,10,0,0,-1,433.0
28,1608,1154,367.4,380.6,10,0,0,-1,150.0
29,1257,467,355.0,364.0,10,0,0,-1,185.0
30,825,435,401.733,413.267,10,0,0,-1,190.0
31,28,1135,379.467,392.533,10,0,0,-1,121.0
32,1454,1141,321.533,332.467,10,0,0,-1,249.0
33,783,730,447.4,463.6,10,0,0,-1,132.0
34,1068,1413,424.8,439.2,10,0,0,-1,122.0
35,1031,1988,333.267,343.733,10,0,0,-1,176.0
36,1116,1019,271.4,279.6,10,0,0,-1,182.0
37,178,1871,279.4,287.6,10,0,0,-1,137.0
38,290,483,454.133,469.867,10,0,0,-1,165.0
39,1790,1705,349.133,358.867,10,0,0,-1,177.0
40,28,307,442.267,456.733,10,0,0,-1,128.0
41,1399,1031,425.333,439.667,10,0,0,-1,175.0
42,1284,407,495.933,510.067,10,0,0,-1,147.0
43,450,118,158.733,162.267,10,0,0,-1,188.0
44,1744,206,257.333,261.667,10,0,0,-1,247.0
45,141,340,284.0,293.0,10,0,0,-1,167.0
46,236,367,451.8,465.2,10,0,0,-1,129.0
47,318,282,390.867,403.133,10,0,0,-1,109.0
