demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,1815,481,0,67.5,0,1,1,2,246,-1,303,27,1,4108,1,986
1,1387,572,0,137.5,0,1,1,2,150,-1,598,55,1,4164,1,911
2,1703,166,0,160.0,0,1,1,2,49,-1,136,64,1,4117,1,1023
3,655,280,0,215.0,0,1,1,2,89,-1,301,86,1,4162,1,876
4,1381,1202,0,137.5,0,1,1,2,85,-1,341,55,1,4100,1,819
5,1030,1273,0,142.5,0,1,1,2,120,-1,151,57,1,4109,1,924
6,907,560,0,127.5,0,1,1,2,76,-1,231,51,1,4116,1,960
7,332,304,0,155.0,0,1,1,2,109,-1,396,62,1,4118,1,888
8,419,457,0,90.0,0,1,1,2,139,-1,545,36,1,4375,1,1038
9,861,155,0,190.0,0,1,1,2,74,-1,403,76,1,4232,1,894
10,1837,1996,0,197.5,0,1,1,2,129,-1,262,79,1,4169,1,1040
11,1782,940,0,130.0,0,1,1,2,70,-1,177,52,1,4113,1,822
12,321,1089,0,157.5,0,1,1,2,78,-1,182,63,1,4110,1,867
13,1380,260,0,115.0,0,1,1,2,175,-1,249,46,1,4146,1,892
14,1376,148,0,152.5,0,1,1,2,81,-1,420,61,1,4144,1,927
15,256,1191,0,157.5,0,1,1,2,121,-1,330,63,1,4137,1,891
16,115,685,0,180.0,0,1,1,2,139,-1,378,72,1,4022,1,888
17,965,1895,0,162.5,0,1,1,2,132,-1,390,65,1,4051,1,984
18,324,347,0,122.5,0,1,1,2,147,-1,205,49,1,4023,1,861
19,1520,1584,0,190.0,0,1,1,2,94,-1,410,76,1,4030,1,930
20,1259,1852,0,167.5,0,1,1,2,118,-1,372,67,1,4097,1,928
21,1888,30,0,172.5,0,1,1,2,155,-1,422,69,1,4105,1,886
22,662,1102,0,155.0,0,1,1,2,85,-1,165,62,1,4037,1,832
23,538,851,0,142.5,0,1,1,2,107,-1,264,57,1,4070,1,991
24,1098,320,0,152.5,0,1,1,2,167,-1,186,61,1,4125,1,856
25,144,1419,0,152.5,0,1,1,2,135,-1,459,61,1,4068,1,1047
26,1410,1524,0,152.5,0,1,1,2,70,-1,557,61,1,4116,1,869
