demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
22,270,474,154.0,162.0,10,0,0,-1,14500
117,304,462,172.1,180.7,10,0,0,-1,35998
110,397,474,199.7,209.9,10,0,0,-1,22500
52,249,472,157.7,165.9,10,0,0,-1,16000
138,305,471,177.4,185.8,10,0,0,-1,14500
131,368,464,194.8,203.6,10,0,0,-1,45664
44,371,476,173.8,182.6,10,0,0,-1,25666
118,359,467,188.6,198.2,10,0,0,-1,21000
90,211,461,150.3,158.1,10,0,0,-1,36998
6,209,462,86.4,89.2,10,0,0,-1,44330
5,209,462,86.4,89.2,10,0,0,-1,44330
48,211,461,150.3,158.1,10,0,0,-1,36998
147,297,474,141.2,148.4,10,0,0,-1,16000
107,284,474,152.3,160.1,10,0,0,-1,16000
97,270,464,165.4,173.8,10,0,0,-1,17500
64,11,474,137.5,144.5,10,0,0,-1,16000
36,107,472,167.1,175.7,10,0,0,-1,16000
111,201,461,194.7,204.9,10,0,0,-1,37998
93,50,477,215.2,226.4,10,0,0,-1,37998
98,14,461,216.9,228.3,10,0,0,-1,37998
71,269,464,172.8,181.6,10,0,0,-1,18500
108,1,464,176.5,185.5,10,0,0,-1,18500
4,199,465,122.4,125.2,10,0,0,-1,44330
82,68,472,205.8,216.6,10,0,0,-1,19000
142,297,471,178.0,186.0,10,0,0,-1,17000
25,399,470,275.3,289.1,10,0,0,-1,40832
30,12,470,176.5,185.5,10,0,0,-1,23666
72,338,464,169.1,177.7,10,0,0,-1,18000
75,261,475,148.6,156.2,10,0,0,-1,25166
121,263,461,191.0,201.0,10,0,0,-1,40498
94,142,460,232.7,244.9,10,0,0,-1,41498
12,20,447,254.5,267.5,10,0,0,-1,50164
54,397,465,245.4,257.8,10,0,0,-1,26500
81,142,462,205.1,215.7,10,0,0,-1,40498
102,284,471,189.1,197.7,10,0,0,-1,18000
139,69,473,208.1,218.7,10,0,0,-1,20000
3,46,475,104.8,107.4,10,0,0,-1,58662
23,435,470,301.2,316.4,10,0,0,-1,43332
8,285,293,277.8,290.6,10,0,0,-1,50664
96,380,469,253.0,265.0,10,0,0,-1,39832
129,209,462,264.8,277.6,10,0,0,-1,49164
101,209,462,264.8,277.6,10,0,0,-1,49164
31,82,464,202.4,212.8,10,0,0,-1,23500
122,193,464,224.6,236.2,10,0,0,-1,30166
73,20,461,276.1,290.7,10,0,0,-1,49664
37,136,473,215.5,226.5,10,0,0,-1,20000
50,268,472,215.2,226.4,10,0,0,-1,26666
76,259,464,198.7,208.9,10,0,0,-1,20500
116,342,464,195.0,205.0,10,0,0,-1,27166
85,259,473,204.4,214.8,10,0,0,-1,20000
112,377,474,262.6,276.2,10,0,0,-1,50664
47,339,472,222.6,234.2,10,0,0,-1,26666
133,348,471,222.4,232.8,10,0,0,-1,26666
55,308,472,272.4,286.8,10,0,0,-1,43498
78,409,474,277.4,291.8,10,0,0,-1,43332
123,157,469,193.0,203.0,10,0,0,-1,21000
16,61,444,274.6,288.2,10,0,0,-1,68162
77,441,462,240.4,252.8,10,0,0,-1,31166
136,0,465,218.9,230.3,10,0,0,-1,24500
87,240,467,211.5,222.5,10,0,0,-1,24500
65,310,471,207.0,217.0,10,0,0,-1,21500
109,428,471,281.0,295.0,10,0,0,-1,55164
26,83,473,282.1,296.7,10,0,0,-1,33666
41,38,466,196.7,206.9,10,0,0,-1,29166
42,41,471,237.2,248.4,10,0,0,-1,28666
0,400,463,98.8,100.9,10,0,0,-1,49996
144,247,467,233.7,245.9,10,0,0,-1,39332
56,139,469,209.5,220.5,10,0,0,-1,27166
43,68,471,231.5,242.5,10,0,0,-1,24000
1,198,461,82.8,83.4,10,0,0,-1,46996
29,11,467,193.0,203.0,10,0,0,-1,23500
126,132,473,241.4,253.8,10,0,0,-1,30666
127,277,460,382.6,402.2,10,0,0,-1,106992
62,16,461,298.3,314.1,10,0,0,-1,61330
24,302,471,236.6,248.2,10,0,0,-1,30666
130,341,464,205.7,215.9,10,0,0,-1,33332
140,172,473,267.3,281.1,10,0,0,-1,37832
146,358,467,267.0,281.0,10,0,0,-1,36666
99,251,473,248.8,261.6,10,0,0,-1,31666
33,198,461,294.6,310.2,10,0,0,-1,47998
135,203,468,222.6,234.2,10,0,0,-1,32666
100,203,468,222.6,234.2,10,0,0,-1,32666
63,70,473,263.6,277.2,10,0,0,-1,32666
132,339,466,200.4,210.8,10,0,0,-1,31166
49,171,466,218.9,230.3,10,0,0,-1,32666
103,138,467,191.0,201.0,10,0,0,-1,29166
