hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
6,273,469,144.6,145.8,10,1,0,0,55996,3,147,135
6001,273,469,138,144,10,1,0,0,55996,3,147,135
6002,273,469,150,156,10,1,0,0,55996,5,147,135
117,216,456,236.7,248.9,10,1,0,0,32500,5,61,61
117001,216,456,61,61,10,1,0,0,32500,3,61,61
117002,216,456,61,61,10,1,0,0,32500,5,61,61
182,104,472,202.7,212.9,10,1,0,0,20000,5,65,51
182001,104,472,54.5,61.5,10,1,0,0,20000,3,65,51
182002,104,472,68.5,75.5,10,1,0,0,20000,5,65,51
113,316,470,210.5,221.5,10,1,0,0,21000,5,62,55
113001,316,470,56.75,60.25,10,1,0,0,21000,3,62,55
113002,316,470,63.75,67.25,10,1,0,0,21000,5,62,55
48,60,461,196,206,10,1,0,0,25500,5,70,50
48001,60,461,55,65,10,1,0,0,25500,3,70,50
48002,60,461,75,85,10,1,0,0,25500,5,70,50
83,262,456,281.1,295.7,10,1,0,0,56998,5,84,73
83001,262,456,75.75,81.25,10,1,0,0,56998,3,84,73
83002,262,456,86.75,92.25,10,1,0,0,56998,5,84,73
145,4,458,258.9,272.3,10,1,0,0,43498,5,78,67
145001,4,458,69.75,75.25,10,1,0,0,43498,3,78,67
145002,4,458,80.75,86.25,10,1,0,0,43498,5,78,67
62,301,463,203,213,10,1,0,0,39998,5,60,50
62001,301,463,52.5,57.5,10,1,0,0,39998,3,60,50
62002,301,463,62.5,67.5,10,1,0,0,39998,5,60,50
44,65,458,258.9,272.3,10,1,0,0,45998,5,78,67
44001,65,458,69.75,75.25,10,1,0,0,45998,3,78,67
44002,65,458,80.75,86.25,10,1,0,0,45998,5,78,67
76,104,475,221.2,232.4,10,1,0,0,25000,5,70,56
76001,104,475,59.5,66.5,10,1,0,0,25000,3,70,56
76002,104,475,73.5,80.5,10,1,0,0,25000,5,70,56
166,169,474,224.9,236.3,10,1,0,0,25000,5,71,57
166001,169,474,60.5,67.5,10,1,0,0,25000,3,71,57
166002,169,474,74.5,81.5,10,1,0,0,25000,5,71,57
169,255,456,321.8,338.6,10,1,0,0,62998,5,95,84
169001,255,456,86.75,92.25,10,1,0,0,62998,3,95,84
169002,255,456,97.75,103.25,10,1,0,0,62998,5,95,84
133,106,468,252,264,10,1,0,0,32666,5,90,60
133001,106,468,67.5,82.5,10,1,0,0,32666,3,90,60
133002,106,468,97.5,112.5,10,1,0,0,32666,5,90,60
119,242,459,244.1,256.7,10,1,0,0,38166,5,88,63
119001,242,459,69.25,81.75,10,1,0,0,38166,3,88,63
119002,242,459,94.25,106.75,10,1,0,0,38166,5,88,63
170,242,459,244.1,256.7,10,1,0,0,38166,5,88,63
170001,242,459,69.25,81.75,10,1,0,0,38166,3,88,63
170002,242,459,94.25,106.75,10,1,0,0,38166,5,88,63
66,37,468,257.2,270.4,10,1,0,0,28500,5,79,66
66001,37,468,69.25,75.75,10,1,0,0,28500,3,79,66
66002,37,468,82.25,88.75,10,1,0,0,28500,5,79,66
74,58,459,244.1,256.7,10,1,0,0,44832,5,88,63
74001,58,459,69.25,81.75,10,1,0,0,44832,3,88,63
74002,58,459,94.25,106.75,10,1,0,0,44832,5,88,63
157,438,470,262.3,276.1,10,1,0,0,34666,5,76,69
157001,438,470,70.75,74.25,10,1,0,0,34666,3,76,69
157002,438,470,77.75,81.25,10,1,0,0,34666,5,76,69
63,108,462,284.5,299.5,10,1,0,0,45998,5,82,75
63001,108,462,76.75,80.25,10,1,0,0,45998,3,82,75
63002,108,462,83.75,87.25,10,1,0,0,45998,5,82,75
185,172,466,243.3,255.1,10,1,0,0,40832,5,84,59
185001,172,466,65.25,77.75,10,1,0,0,40832,3,84,59
185002,172,466,90.25,102.75,10,1,0,0,40832,5,84,59
81,89,466,247,259,10,1,0,0,47498,5,85,60
