demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,839,813,0,142.5,0,1,1,2,185,-1,300,57,1,1922,1,453
1,667,820,0,202.5,0,1,1,2,96,-1,341,81,1,1882,1,412
2,560,687,0,147.5,0,1,1,2,180,-1,552,59,1,1826,1,455
3,965,496,0,150.0,0,1,1,2,88,-1,424,60,1,1819,1,486
4,433,478,0,105.0,0,1,1,2,112,-1,423,42,1,1817,1,418
5,166,405,0,172.5,0,1,1,2,110,-1,399,69,1,1838,1,452
6,530,88,0,92.5,0,1,1,2,168,-1,233,37,1,1826,1,445
7,712,80,0,232.5,0,1,1,2,67,-1,232,93,1,1860,1,442
8,401,231,0,142.5,0,1,1,2,127,-1,293,57,1,1828,1,418
9,921,988,0,280.0,0,1,1,2,62,-1,314,112,1,1827,1,464
10,303,317,0,160.0,0,1,1,2,88,-1,347,64,1,1828,1,443
11,125,690,0,145.0,0,1,1,2,106,-1,276,58,1,1834,1,441
12,468,793,0,110.0,0,1,1,2,125,-1,521,44,1,1826,1,480
13,944,422,0,120.0,0,1,1,2,105,-1,288,48,1,1792,1,460
14,166,471,0,182.5,0,1,1,2,114,-1,633,73,1,1835,1,401
15,529,131,0,152.5,0,1,1,2,101,-1,319,61,1,1805,1,430
16,319,314,0,170.0,0,1,1,2,147,-1,545,68,1,1817,1,467
17,962,485,0,97.5,0,1,1,2,158,-1,578,39,1,1797,1,506
18,720,492,0,145.0,0,1,1,2,95,-1,398,58,1,1764,1,458
19,925,784,0,182.5,0,1,1,2,65,-1,189,73,1,1808,1,456
20,924,327,0,142.5,0,1,1,2,11,-1,62,57,1,1795,1,425
21,15,197,0,270.0,0,1,1,2,107,-1,377,108,1,1820,1,430
22,390,322,0,187.5,0,1,1,2,72,-1,540,75,1,1787,1,405
