demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,3915,5236,72.6,317.4,0,1,30.6,2,0,348,42
0,3915,5236,378.6,696,0,1,30.6,2,0,348,42
0,6704,1406,89,489,0,1,50,2,0,539,39
0,6704,1406,589,1078,0,1,50,2,0,539,39
0,156,5651,98.8,481.2,0,1,47.8,2,0,529,51
0,156,5651,576.8,1058,0,1,47.8,2,0,529,51
0,2246,6124,52.7,194.3,0,1,17.7,2,0,212,35
0,2246,6124,229.7,424,0,1,17.7,2,0,212,35
0,7438,1633,78.5,346.5,0,1,33.5,2,0,380,45
0,7438,1633,413.5,760,0,1,33.5,2,0,380,45
0,1903,2839,48,224,0,1,22,2,0,246,26
0,1903,2839,268,492,0,1,22,2,0,246,26
0,4097,7765,53.2,398.8,0,1,43.2,2,0,442,10
0,4097,7765,485.2,884,0,1,43.2,2,0,442,10
0,2157,6717,86.5,466.5,0,1,47.5,2,0,514,39
0,2157,6717,561.5,1028,0,1,47.5,2,0,514,39
0,1338,3436,60.5,248.5,0,1,23.5,2,0,272,37
0,1338,3436,295.5,544,0,1,23.5,2,0,272,37
0,2914,191,50.7,232.3,0,1,22.7,2,0,255,28
0,2914,191,277.7,510,0,1,22.7,2,0,255,28
0,5924,5500,73.3,411.7,0,1,42.3,2,0,454,31
0,5924,5500,496.3,908,0,1,42.3,2,0,454,31
0,422,1380,64.2,313.8,0,1,31.2,2,0,345,33
0,422,1380,376.2,690,0,1,31.2,2,0,345,33
0,971,1923,78.8,413.2,0,1,41.8,2,0,455,37
0,971,1923,496.8,910,0,1,41.8,2,0,455,37
0,1393,5439,77.3,311.7,0,1,29.3,2,0,341,48
0,1393,5439,370.3,682,0,1,29.3,2,0,341,48
0,7332,4170,103.9,615.1,0,1,63.9,2,0,679,40
0,7332,4170,742.9,1358,0,1,63.9,2,0,679,40
0,3626,3248,83.2,316.8,0,1,29.2,2,0,346,54
0,3626,3248,375.2,692,0,1,29.2,2,0,346,54
0,1406,6682,98.6,543.4,0,1,55.6,2,0,599,43
0,1406,6682,654.6,1198,0,1,55.6,2,0,599,43
0,1006,5914,84.3,454.7,0,1,46.3,2,0,501,38
0,1006,5914,547.3,1002,0,1,46.3,2,0,501,38
0,4333,7604,50,274,0,1,28,2,0,302,22
0,4333,7604,330,604,0,1,28,2,0,302,22
0,4038,3771,76,412,0,1,42,2,0,454,34
0,4038,3771,496,908,0,1,42,2,0,454,34
0,1238,2293,79.2,408.8,0,1,41.2,2,0,450,38
0,1238,2293,491.2,900,0,1,41.2,2,0,450,38
0,2963,1687,81.6,414.4,0,1,41.6,2,0,456,40
0,2963,1687,497.6,912,0,1,41.6,2,0,456,40
0,2058,5120,104.2,601.8,0,1,62.2,2,0,664,42
0,2058,5120,726.2,1328,0,1,62.2,2,0,664,42
0,4756,3397,58.5,286.5,0,1,28.5,2,0,315,30
0,4756,3397,343.5,630,0,1,28.5,2,0,315,30
0,4908,4023,73.2,218.8,0,1,18.2,2,0,237,55
0,4908,4023,255.2,474,0,1,18.2,2,0,237,55
0,3588,7184,100.2,493.8,0,1,49.2,2,0,543,51
0,3588,7184,592.2,1086,0,1,49.2,2,0,543,51
0,1523,362,86.5,442.5,0,1,44.5,2,0,487,42
0,1523,362,531.5,974,0,1,44.5,2,0,487,42
0,4917,6846,56.5,132.5,0,1,9.5,2,0,142,47
0,4917,6846,151.5,284,0,1,9.5,2,0,142,47
0,6638,6310,57.9,257.1,0,1,24.9,2,0,282,33
0,6638,6310,306.9,564,0,1,24.9,2,0,282,33
0,4286,5970,81.4,388.6,0,1,38.4,2,0,427,43
0,4286,5970,465.4,854,0,1,38.4,2,0,427,43
