hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
15,620,2038,61.8,62.9,10,0,0,-1,27332,5,53,53
15001,620,2038,53,53,10,0,0,-1,27332,3,53,53
15002,620,2038,53,53,10,0,0,-1,27332,5,53,53
8,1468,2008,96,100,10,0,0,-1,37498,5,87,64
8001,1468,2008,69.75,81.25,10,0,0,-1,37498,3,87,64
8002,1468,2008,92.75,104.25,10,0,0,-1,37498,5,87,64
47,290,1996,151.6,153.8,10,0,0,-1,61996,5,145,134
47001,290,1996,136.75,142.25,10,0,0,-1,61996,3,145,134
47002,290,1996,147.75,153.25,10,0,0,-1,61996,5,145,134
13,1670,2050,61.4,62.2,10,0,0,-1,21666,3,63,55
13001,1670,2050,57,61,10,0,0,-1,21666,3,63,55
13002,1670,2050,65,69,10,0,0,-1,21666,5,63,55
48,1551,2057,72,73.5,10,0,0,-1,38164,3,74,60
48001,1551,2057,63.5,70.5,10,0,0,-1,38164,3,74,60
48002,1551,2057,77.5,84.5,10,0,0,-1,38164,5,74,60
21,531,2050,81.2,83.1,10,0,0,-1,17500,3,85,66
21001,531,2050,70.75,80.25,10,0,0,-1,17500,3,85,66
21002,531,2050,89.75,99.25,10,0,0,-1,17500,5,85,66
38,1722,2000,93.4,96.7,10,0,0,-1,38164,3,100,67
38001,1722,2000,75.25,91.75,10,0,0,-1,38164,3,100,67
38002,1722,2000,108.25,124.75,10,0,0,-1,38164,5,100,67
65,1393,2033,196.3,206.1,10,0,0,-1,32332,5,64,49
65001,1393,2033,52.75,60.25,10,0,0,-1,32332,3,64,49
65002,1393,2033,67.75,75.25,10,0,0,-1,32332,5,64,49
25,659,1989,66.8,69.4,10,0,0,-1,15500,5,46,46
25001,659,1989,46,46,10,0,0,-1,15500,3,46,46
25002,659,1989,46,46,10,0,0,-1,15500,5,46,46
44,1601,2051,98.4,99.2,10,0,0,-1,30832,3,100,92
44001,1601,2051,94,98,10,0,0,-1,30832,3,100,92
44002,1601,2051,102,106,10,0,0,-1,30832,5,100,92
26,949,2043,96.4,98.2,10,0,0,-1,43164,5,85,82
26001,949,2043,82.75,84.25,10,0,0,-1,43164,3,85,82
26002,949,2043,85.75,87.25,10,0,0,-1,43164,5,85,82
14,655,1988,93.4,95.2,10,0,0,-1,42164,3,97,79
14001,655,1988,83.5,92.5,10,0,0,-1,42164,3,97,79
14002,655,1988,101.5,110.5,10,0,0,-1,42164,5,97,79
43,970,1988,84.6,86.3,10,0,0,-1,23166,3,88,71
43001,970,1988,75.25,83.75,10,0,0,-1,23166,3,88,71
43002,970,1988,92.25,100.75,10,0,0,-1,23166,5,88,71
7,462,2037,100.8,102.4,10,0,0,-1,49830,3,106,88
7001,462,2037,92.5,101.5,10,0,0,-1,49830,3,106,88
7002,462,2037,110.5,119.5,10,0,0,-1,49830,5,106,88
45,732,1994,82.4,84.2,10,0,0,-1,31498,3,91,68
45001,732,1994,73.75,85.25,10,0,0,-1,31498,3,91,68
45002,732,1994,96.75,108.25,10,0,0,-1,31498,5,91,68
154,1523,2046,148.6,156.2,10,0,0,-1,26332,5,46,38
154001,1523,2046,40,44,10,0,0,-1,26332,3,46,38
154002,1523,2046,48,52,10,0,0,-1,26332,5,46,38
40,654,1990,99.2,101.6,10,0,0,-1,53830,3,106,80
40001,654,1990,86.5,99.5,10,0,0,-1,53830,3,106,80
40002,654,1990,112.5,125.5,10,0,0,-1,53830,5,106,80
67,1237,2000,135.5,142.5,10,0,0,-1,21666,5,59,35
67001,1237,2000,41,53,10,0,0,-1,21666,3,59,35
67002,1237,2000,65,77,10,0,0,-1,21666,5,59,35
