hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
90,1899,2055,159.5,166.5,10,1,0,0,17500,5,35,35
90001,1899,2055,35,35,10,1,0,0,17500,3,35,35
90002,1899,2055,35,35,10,1,0,0,17500,5,35,35
130,262,2058,154.6,162.2,10,1,0,0,16000,5,52,38
130001,262,2058,41.5,48.5,10,1,0,0,16000,3,52,38
130002,262,2058,55.5,62.5,10,1,0,0,16000,5,52,38
41,113,2047,160.3,168.1,10,1,0,0,16500,5,39,39
41001,113,2047,39,39,10,1,0,0,16500,3,39,39
41002,113,2047,39,39,10,1,0,0,16500,5,39,39
102,559,2028,134.8,141.6,10,1,0,0,14000,5,40,34
102001,559,2028,35.5,38.5,10,1,0,0,14000,3,40,34
102002,559,2028,41.5,44.5,10,1,0,0,14000,5,40,34
129,700,2066,205.8,216.6,10,1,0,0,26166,5,60,54
129001,700,2066,55.5,58.5,10,1,0,0,26166,3,60,54
129002,700,2066,61.5,64.5,10,1,0,0,26166,5,60,54
124,305,2063,222.5,233.5,10,1,0,0,36832,5,74,55
124001,305,2063,59.75,69.25,10,1,0,0,36832,3,74,55
124002,305,2063,78.75,88.25,10,1,0,0,36832,5,74,55
61,150,2032,184.8,193.6,10,1,0,0,23500,5,44,44
61001,150,2032,44,44,10,1,0,0,23500,3,44,44
61002,150,2032,44,44,10,1,0,0,23500,5,44,44
128,1436,2073,207.7,217.9,10,1,0,0,27666,5,62,51
128001,1436,2073,53.75,59.25,10,1,0,0,27666,3,62,51
128002,1436,2073,64.75,70.25,10,1,0,0,27666,5,62,51
65,1370,2046,219.9,231.3,10,1,0,0,41998,5,72,57
65001,1370,2046,60.75,68.25,10,1,0,0,41998,3,72,57
65002,1370,2046,75.75,83.25,10,1,0,0,41998,5,72,57
103,1882,2045,260.1,272.7,10,1,0,0,40998,5,90,63
103001,1882,2045,69.75,83.25,10,1,0,0,40998,3,90,63
103002,1882,2045,96.75,110.25,10,1,0,0,40998,5,90,63
58,337,2007,192.5,201.5,10,1,0,0,24500,5,71,45
58001,337,2007,51.5,64.5,10,1,0,0,24500,3,71,45
58002,337,2007,77.5,90.5,10,1,0,0,24500,5,71,45
133,11,2063,257.2,270.4,10,1,0,0,50164,5,79,66
133001,11,2063,69.25,75.75,10,1,0,0,50164,3,79,66
133002,11,2063,82.25,88.75,10,1,0,0,50164,5,79,66
38,79,2004,222.6,234.2,10,1,0,0,29666,5,66,58
38001,79,2004,60,64,10,1,0,0,29666,3,66,58
38002,79,2004,68,72,10,1,0,0,29666,5,66,58
138,269,2073,241,253,10,1,0,0,46664,5,79,60
138001,269,2073,64.75,74.25,10,1,0,0,46664,3,79,60
138002,269,2073,83.75,93.25,10,1,0,0,46664,5,79,60
42,596,2025,248.5,261.5,10,1,0,0,29166,5,73,65
42001,596,2025,67,71,10,1,0,0,29166,3,73,65
42002,596,2025,75,79,10,1,0,0,29166,5,73,65
136,1596,2073,233.3,245.1,10,1,0,0,27666,5,74,59
136001,1596,2073,62.75,70.25,10,1,0,0,27666,3,74,59
136002,1596,2073,77.75,85.25,10,1,0,0,27666,5,74,59
113,445,2035,231,243,10,1,0,0,34166,5,67,60
113001,445,2035,61.75,65.25,10,1,0,0,34166,3,67,60
113002,445,2035,68.75,72.25,10,1,0,0,34166,5,67,60
33,1639,2026,263.6,277.2,10,1,0,0,48664,5,80,68
33001,1639,2026,71,77,10,1,0,0,48664,3,80,68
33002,1639,2026,83,89,10,1,0,0,48664,5,80,68
125,792,2060,224.6,236.2,10,1,0,0,26166,5,68,58
125001,792,2060,60.5,65.5,10,1,0,0,26166,3,68,58
125002,792,2060,70.5,75.5,10,1,0,0,26166,5,68,58
122,87,2071,241.1,253.7,10,1,0,0,39998,5,71,63
122001,87,2071,65,69,10,1,0,0,39998,3,71,63
122002,87,2071,73,77,10,1,0,0,39998,5,71,63
94,1153,2041,233,245,10,1,0,0,23000,5,71,60
94001,1153,2041,62.75,68.25,10,1,0,0,23000,3,71,60
94002,1153,2041,73.75,79.25,10,1,0,0,23000,5,71,60
46,1382,2041,230,240,10,1,0,0,29166,5,70,50
46001,1382,2041,55,65,10,1,0,0,29166,3,70,50
46002,1382,2041,75,85,10,1,0,0,29166,5,70,50
70,1026,1997,228.6,240.2,10,1,0,0,29166,5,58,58
70001,1026,1997,58,58,10,1,0,0,29166,3,58,58
70002,1026,1997,58,58,10,1,0,0,29166,5,58,58
67,537,2023,245.8,258.6,10,1,0,0,27500,5,73,64
67001,537,2023,66.25,70.75,10,1,0,0,27500,3,73,64
67002,537,2023,75.25,79.75,10,1,0,0,27500,5,73,64
110,454,2057,251.5,264.5,10,1,0,0,41332,5,76,65
110001,454,2057,67.75,73.25,10,1,0,0,41332,3,76,65
110002,454,2057,78.75,84.25,10,1,0,0,41332,5,76,65
105,739,2029,271.7,285.9,10,1,0,0,53664,5,80,71
105001,739,2029,73.25,77.75,10,1,0,0,53664,3,80,71
105002,739,2029,82.25,86.75,10,1,0,0,53664,5,80,71
97,264,2005,252.2,265.4,10,1,0,0,34166,5,74,66
97001,264,2005,68,72,10,1,0,0,34166,3,74,66
97002,264,2005,76,80,10,1,0,0,34166,5,74,66
96,1404,2056,267,279,10,1,0,0,33166,5,105,60
96001,1404,2056,71.25,93.75,10,1,0,0,33166,3,105,60
96002,1404,2056,116.25,138.75,10,1,0,0,33166,5,105,60
57,859,2028,277.7,291.9,10,1,0,0,41332,5,81,71
57001,859,2028,73.5,78.5,10,1,0,0,41332,3,81,71
57002,859,2028,83.5,88.5,10,1,0,0,41332,5,81,71
36,741,2027,290.9,306.3,10,1,0,0,66996,5,83,77
36001,741,2027,78.5,81.5,10,1,0,0,66996,3,83,77
36002,741,2027,84.5,87.5,10,1,0,0,66996,5,83,77
77,1541,2025,282.1,296.7,10,1,0,0,56830,5,85,73
77001,1541,2025,76,82,10,1,0,0,56830,3,85,73
77002,1541,2025,88,94,10,1,0,0,56830,5,85,73
112,796,1997,277.7,291.9,10,1,0,0,39332,5,86,71
112001,796,1997,74.75,82.25,10,1,0,0,39332,3,86,71
112002,796,1997,89.75,97.25,10,1,0,0,39332,5,86,71
119,1891,2030,253.1,265.7,10,1,0,0,38332,5,63,63
119001,1891,2030,63,63,10,1,0,0,38332,3,63,63
119002,1891,2030,63,63,10,1,0,0,38332,5,63,63
93,1837,2024,279.4,293.8,10,1,0,0,46998,5,76,72
93001,1837,2024,73,75,10,1,0,0,46998,3,76,72
93002,1837,2024,77,79,10,1,0,0,46998,5,76,72
27,433,2053,262.6,276.2,10,1,0,0,44332,5,79,68
27001,433,2053,70.75,76.25,10,1,0,0,44332,3,79,68
27002,433,2053,81.75,87.25,10,1,0,0,44332,5,79,68
29,231,1993,306.1,320.7,10,1,0,0,66496,5,109,73
29001,231,1993,82,100,10,1,0,0,66496,3,109,73
29002,231,1993,118,136,10,1,0,0,66496,5,109,73
116,1491,2038,298.5,313.5,10,1,0,0,45498,5,96,75
116001,1491,2038,80.25,90.75,10,1,0,0,45498,3,96,75
116002,1491,2038,101.25,111.75,10,1,0,0,45498,5,96,75
115,925,2055,311.4,327.8,10,1,0,0,41166,5,90,82
115001,925,2055,84,88,10,1,0,0,41166,3,90,82
115002,925,2055,92,96,10,1,0,0,41166,5,90,82
117,928,2028,279.7,293.9,10,1,0,0,56164,5,93,71
117001,928,2028,76.5,87.5,10,1,0,0,56164,3,93,71
117002,928,2028,98.5,109.5,10,1,0,0,56164,5,93,71
111,1666,2026,300.6,316.2,10,1,0,0,42832,5,89,78
111001,1666,2026,80.75,86.25,10,1,0,0,42832,3,89,78
111002,1666,2026,91.75,97.25,10,1,0,0,42832,5,89,78
43,1955,2033,258.2,271.4,10,1,0,0,40332,5,80,66
43001,1955,2033,69.5,76.5,10,1,0,0,40332,3,80,66
43002,1955,2033,83.5,90.5,10,1,0,0,40332,5,80,66
83,79,2017,231.3,243.1,10,1,0,0,32666,5,72,59
83001,79,2017,62.25,68.75,10,1,0,0,32666,3,72,59
83002,79,2017,75.25,81.75,10,1,0,0,32666,5,72,59
69,114,2003,276,290,10,1,0,0,36666,5,70,70
69001,114,2003,70,70,10,1,0,0,36666,3,70,70
69002,114,2003,70,70,10,1,0,0,36666,5,70,70
118,572,1989,288.7,302.9,10,1,0,0,41832,5,97,71
118001,572,1989,77.5,90.5,10,1,0,0,41832,3,97,71
118002,572,1989,103.5,116.5,10,1,0,0,41832,5,97,71
85,151,2014,230.6,242.2,10,1,0,0,28500,5,58,58
85001,151,2014,58,58,10,1,0,0,28500,3,58,58
85002,151,2014,58,58,10,1,0,0,28500,5,58,58
82,66,2028,254.5,267.5,10,1,0,0,44998,5,79,65
82001,66,2028,68.5,75.5,10,1,0,0,44998,3,79,65
82002,66,2028,82.5,89.5,10,1,0,0,44998,5,79,65
47,1536,2053,280.8,295.6,10,1,0,0,41832,5,81,74
47001,1536,2053,75.75,79.25,10,1,0,0,41832,3,81,74
47002,1536,2053,82.75,86.25,10,1,0,0,41832,5,81,74
123,24,2073,294,308,10,1,0,0,44998,5,105,70
123001,24,2073,78.75,96.25,10,1,0,0,44998,3,105,70
123002,24,2073,113.75,131.25,10,1,0,0,44998,5,105,70
84,703,2028,308.7,324.9,10,1,0,0,56164,5,90,81
84001,703,2028,83.25,87.75,10,1,0,0,56164,3,90,81
84002,703,2028,92.25,96.75,10,1,0,0,56164,5,90,81
54,1218,2036,265.6,279.2,10,1,0,0,42332,5,82,68
54001,1218,2036,71.5,78.5,10,1,0,0,42332,3,82,68
54002,1218,2036,85.5,92.5,10,1,0,0,42332,5,82,68
49,408,2057,303.6,319.2,10,1,0,0,53998,5,93,78
49001,408,2057,81.75,89.25,10,1,0,0,53998,3,93,78
49002,408,2057,96.75,104.25,10,1,0,0,53998,5,93,78
99,1059,2020,278.4,292.8,10,1,0,0,47498,5,77,72
99001,1059,2020,73.25,75.75,10,1,0,0,47498,3,77,72
99002,1059,2020,78.25,80.75,10,1,0,0,47498,5,77,72
50,1733,1996,285.8,300.6,10,1,0,0,28000,5,86,74
50001,1733,1996,77,83,10,1,0,0,28000,3,86,74
50002,1733,1996,89,95,10,1,0,0,28000,5,86,74
34,1634,2053,282.8,297.6,10,1,0,0,29500,5,76,74
34001,1634,2053,74.5,75.5,10,1,0,0,29500,3,76,74
34002,1634,2053,76.5,77.5,10,1,0,0,29500,5,76,74
101,45,2004,285.4,299.8,10,1,0,0,45332,5,91,72
101001,45,2004,76.75,86.25,10,1,0,0,45332,3,91,72
101002,45,2004,95.75,105.25,10,1,0,0,45332,5,91,72
127,1429,2065,270.6,284.2,10,1,0,0,41832,5,87,68
127001,1429,2065,72.75,82.25,10,1,0,0,41832,3,87,68
127002,1429,2065,91.75,101.25,10,1,0,0,41832,5,87,68
39,1758,2034,283.5,298.5,10,1,0,0,28500,5,81,75
39001,1758,2034,76.5,79.5,10,1,0,0,28500,3,81,75
39002,1758,2034,82.5,85.5,10,1,0,0,28500,5,81,75
40,374,2056,288.5,303.5,10,1,0,0,42666,5,86,75
40001,374,2056,77.75,83.25,10,1,0,0,42666,3,86,75
40002,374,2056,88.75,94.25,10,1,0,0,42666,5,86,75
131,419,2068,319.7,335.9,10,1,0,0,56664,5,101,81
131001,419,2068,86,96,10,1,0,0,56664,3,101,81
131002,419,2068,106,116,10,1,0,0,56664,5,101,81
59,847,2038,265.8,278.6,10,1,0,0,38166,5,93,64
59001,847,2038,71.25,85.75,10,1,0,0,38166,3,93,64
59002,847,2038,100.25,114.75,10,1,0,0,38166,5,93,64
60,1892,2035,300.9,316.3,10,1,0,0,36666,5,77,77
60001,1892,2035,77,77,10,1,0,0,36666,3,77,77
60002,1892,2035,77,77,10,1,0,0,36666,5,77,77
92,472,2032,324.8,341.6,10,1,0,0,57998,5,96,84
92001,472,2032,87,93,10,1,0,0,57998,3,96,84
92002,472,2032,99,105,10,1,0,0,57998,5,96,84
137,1116,2070,306.3,322.1,10,1,0,0,46832,5,84,79
137001,1116,2070,80.25,82.75,10,1,0,0,46832,3,84,79
137002,1116,2070,85.25,87.75,10,1,0,0,46832,5,84,79
81,1373,2044,318.4,334.8,10,1,0,0,69996,5,97,82
81001,1373,2044,85.75,93.25,10,1,0,0,69996,3,97,82
81002,1373,2044,100.75,108.25,10,1,0,0,69996,5,97,82
135,47,2062,294.8,309.6,10,1,0,0,58164,5,98,74
135001,47,2062,80,92,10,1,0,0,58164,3,98,74
135002,47,2062,104,116,10,1,0,0,58164,5,98,74
126,275,2067,280.4,294.8,10,1,0,0,35666,5,82,72
126001,275,2067,74.5,79.5,10,1,0,0,35666,3,82,72
126002,275,2067,84.5,89.5,10,1,0,0,35666,5,82,72
76,982,2055,315.1,331.7,10,1,0,0,42166,5,91,83
76001,982,2055,85,89,10,1,0,0,42166,3,91,83
76002,982,2055,93,97,10,1,0,0,42166,5,91,83
109,1922,1998,308,324,10,1,0,0,46832,5,92,80
109001,1922,1998,83,89,10,1,0,0,46832,3,92,80
109002,1922,1998,95,101,10,1,0,0,46832,5,92,80
71,1839,2023,317.8,334.6,10,1,0,0,67830,5,91,84
71001,1839,2023,85.75,89.25,10,1,0,0,67830,3,91,84
71002,1839,2023,92.75,96.25,10,1,0,0,67830,5,91,84
48,515,2028,345.5,360.5,10,1,0,0,62830,5,143,75
48001,515,2028,92,126,10,1,0,0,62830,3,143,75
48002,515,2028,160,194,10,1,0,0,62830,5,143,75
91,286,2039,283.5,298.5,10,1,0,0,37666,5,75,75
91001,286,2039,75,75,10,1,0,0,37666,3,75,75
91002,286,2039,75,75,10,1,0,0,37666,5,75,75
95,1064,2013,314.4,330.8,10,1,0,0,43666,5,93,82
95001,1064,2013,84.75,90.25,10,1,0,0,43666,3,93,82
95002,1064,2013,95.75,101.25,10,1,0,0,43666,5,93,82
80,1585,2022,317.4,333.8,10,1,0,0,43666,5,91,82
80001,1585,2022,84.25,88.75,10,1,0,0,43666,3,91,82
80002,1585,2022,93.25,97.75,10,1,0,0,43666,5,91,82
140,1325,2067,344.9,362.3,10,1,0,0,59164,5,105,87
140001,1325,2067,91.5,100.5,10,1,0,0,59164,3,105,87
140002,1325,2067,109.5,118.5,10,1,0,0,59164,5,105,87
114,1540,2038,351.2,368.4,10,1,0,0,71996,5,111,86
114001,1540,2038,92.25,104.75,10,1,0,0,71996,3,111,86
114002,1540,2038,117.25,129.75,10,1,0,0,71996,5,111,86
