hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
70,358,456,219.4,229.8,10,0,0,-1,29666,5,79,52
70001,358,456,58.75,72.25,10,0,0,-1,29666,3,79,52
70002,358,456,85.75,99.25,10,0,0,-1,29666,5,79,52
7,318,471,100.8,102.9,10,0,0,-1,48996,3,105,84
7001,318,471,89.25,99.75,10,0,0,-1,48996,3,105,84
7002,318,471,110.25,120.75,10,0,0,-1,48996,5,105,84
1,337,470,107.8,108.9,10,0,0,-1,30332,3,110,99
1001,337,470,101.75,107.25,10,0,0,-1,30332,3,110,99
1002,337,470,112.75,118.25,10,0,0,-1,30332,5,110,99
3,212,472,109.6,112.8,10,0,0,-1,43830,3,120,84
3001,212,472,93,111,10,0,0,-1,43830,3,120,84
3002,212,472,129,147,10,0,0,-1,43830,5,120,84
162,104,464,143.2,150.4,10,0,0,-1,23666,5,46,36
162001,104,464,38.5,43.5,10,0,0,-1,23666,3,46,36
162002,104,464,48.5,53.5,10,0,0,-1,23666,5,46,36
118,386,460,193.9,203.3,10,0,0,-1,29166,5,67,47
118001,386,460,52,62,10,0,0,-1,29166,3,67,47
118002,386,460,72,82,10,0,0,-1,29166,5,67,47
59,24,469,151.6,159.2,10,0,0,-1,20000,5,39,38
59001,24,469,38.25,38.75,10,0,0,-1,20000,3,39,38
59002,24,469,39.25,39.75,10,0,0,-1,20000,5,39,38
167,13,464,154.3,162.1,10,0,0,-1,17000,5,53,39
167001,13,464,42.5,49.5,10,0,0,-1,17000,3,53,39
167002,13,464,56.5,63.5,10,0,0,-1,17000,5,53,39
5,175,466,134.2,135.6,10,0,0,-1,63828,3,137,123
5001,175,466,126.5,133.5,10,0,0,-1,63828,3,137,123
5002,175,466,140.5,147.5,10,0,0,-1,63828,5,137,123
111,323,463,144.9,152.3,10,0,0,-1,17500,5,49,37
111001,323,463,40,46,10,0,0,-1,17500,3,49,37
111002,323,463,52,58,10,0,0,-1,17500,5,49,37
97,323,457,141.2,148.4,10,0,0,-1,18500,5,48,36
97001,323,457,39,45,10,0,0,-1,18500,3,48,36
97002,323,457,51,57,10,0,0,-1,18500,5,48,36
55,249,469,177.5,186.5,10,0,0,-1,21500,5,56,45
55001,249,469,47.75,53.25,10,0,0,-1,21500,3,56,45
55002,249,469,58.75,64.25,10,0,0,-1,21500,5,56,45
64,358,460,205.4,215.8,10,0,0,-1,30666,5,65,52
64001,358,460,55.25,61.75,10,0,0,-1,30666,3,65,52
64002,358,460,68.25,74.75,10,0,0,-1,30666,5,65,52
67,34,457,158,166,10,0,0,-1,25666,5,40,40
67001,34,457,40,40,10,0,0,-1,25666,3,40,40
67002,34,457,40,40,10,0,0,-1,25666,5,40,40
95,89,455,241,253,10,0,0,-1,51664,5,83,60
95001,89,455,65.75,77.25,10,0,0,-1,51664,3,83,60
95002,89,455,88.75,100.25,10,0,0,-1,51664,5,83,60
157,184,455,177,185,10,0,0,-1,38998,5,68,40
157001,184,455,47,61,10,0,0,-1,38998,3,68,40
157002,184,455,75,89,10,0,0,-1,38998,5,68,40
127,358,463,228.8,239.6,10,0,0,-1,32666,5,83,54
127001,358,463,61.25,75.75,10,0,0,-1,32666,3,83,54
127002,358,463,90.25,104.75,10,0,0,-1,32666,5,83,54
93,388,459,230.9,242.3,10,0,0,-1,47498,5,77,57
93001,388,459,62,72,10,0,0,-1,47498,3,77,57
93002,388,459,82,92,10,0,0,-1,47498,5,77,57
6,89,468,92.6,94.3,10,0,0,-1,47496,3,96,79
6001,89,468,83.25,91.75,10,0,0,-1,47496,3,96,79
6002,89,468,100.25,108.75,10,0,0,-1,47496,5,96,79
