hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
3,181,469,107.8,109.9,10,0,0,-1,36498,3,112,91
3001,181,469,96.25,106.75,10,0,0,-1,36498,3,112,91
3002,181,469,117.25,127.75,10,0,0,-1,36498,5,112,91
4,96,469,121,122.5,10,0,0,-1,48996,5,115,109
4001,96,469,110.5,113.5,10,0,0,-1,48996,3,115,109
4002,96,469,116.5,119.5,10,0,0,-1,48996,5,115,109
2,8,468,105.2,106.1,10,0,0,-1,56662,3,107,98
2001,8,468,100.25,104.75,10,0,0,-1,56662,3,107,98
2002,8,468,109.25,113.75,10,0,0,-1,56662,5,107,98
88,306,463,175.8,184.6,10,0,0,-1,24666,5,57,44
88001,306,463,47.25,53.75,10,0,0,-1,24666,3,57,44
88002,306,463,60.25,66.75,10,0,0,-1,24666,5,57,44
49,69,477,164.3,172.1,10,0,0,-1,23166,5,59,39
49001,69,477,44,54,10,0,0,-1,23166,3,59,39
49002,69,477,64,74,10,0,0,-1,23166,5,59,39
85,405,463,176.8,185.6,10,0,0,-1,31332,5,58,44
85001,405,463,47.5,54.5,10,0,0,-1,31332,3,58,44
85002,405,463,61.5,68.5,10,0,0,-1,31332,5,58,44
43,317,477,168,176,10,0,0,-1,23166,5,60,40
43001,317,477,45,55,10,0,0,-1,23166,3,60,40
43002,317,477,65,75,10,0,0,-1,23166,5,60,40
32,341,467,126,132,10,0,0,-1,17000,5,38,30
32001,341,467,32,36,10,0,0,-1,17000,3,38,30
32002,341,467,40,44,10,0,0,-1,17000,5,38,30
1,293,464,99.8,101.9,10,0,0,-1,59662,3,104,83
1001,293,464,88.25,98.75,10,0,0,-1,59662,3,104,83
1002,293,464,109.25,119.75,10,0,0,-1,59662,5,104,83
56,431,463,191.6,201.2,10,0,0,-1,25166,5,62,48
56001,431,463,51.5,58.5,10,0,0,-1,25166,3,62,48
56002,431,463,65.5,72.5,10,0,0,-1,25166,5,62,48
87,223,473,174.1,182.7,10,0,0,-1,23166,5,43,43
87001,223,473,43,43,10,0,0,-1,23166,3,43,43
87002,223,473,43,43,10,0,0,-1,23166,5,43,43
111,359,463,199,209,10,0,0,-1,45164,5,64,50
111001,359,463,53.5,60.5,10,0,0,-1,45164,3,64,50
111002,359,463,67.5,74.5,10,0,0,-1,45164,5,64,50
106,244,462,171.1,179.7,10,0,0,-1,26166,5,55,43
106001,244,462,46,52,10,0,0,-1,26166,3,55,43
106002,244,462,58,64,10,0,0,-1,26166,5,55,43
19,48,448,183.4,191.8,10,0,0,-1,21000,5,53,42
19001,48,448,44.75,50.25,10,0,0,-1,21000,3,53,42
19002,48,448,55.75,61.25,10,0,0,-1,21000,5,53,42
20000,333,474,70,72.5,10,0,0,-1,31332,3,75,50
20000001,333,474,56.25,68.75,10,0,0,-1,31332,3,75,50
20000002,333,474,81.25,93.75,10,0,0,-1,31332,5,75,50
75,408,464,177.1,185.7,10,0,0,-1,22500,5,57,43
75001,408,464,46.5,53.5,10,0,0,-1,22500,3,57,43
75002,408,464,60.5,67.5,10,0,0,-1,22500,5,57,43
34,346,463,187.9,197.3,10,0,0,-1,46664,5,61,47
34001,346,463,50.5,57.5,10,0,0,-1,46664,3,61,47
34002,346,463,64.5,71.5,10,0,0,-1,46664,5,61,47
103,383,469,171.8,180.6,10,0,0,-1,24666,5,56,44
103001,383,469,47,53,10,0,0,-1,24666,3,56,44
103002,383,469,59,65,10,0,0,-1,24666,5,56,44
79,421,466,179.5,188.5,10,0,0,-1,26666,5,73,45
79001,421,466,52,66,10,0,0,-1,26666,3,73,45
79002,421,466,80,94,10,0,0,-1,26666,5,73,45
141,440,463,209.5,220.5,10,0,0,-1,39498,5,61,55
141001,440,463,56.5,59.5,10,0,0,-1,39498,3,61,55
141002,440,463,62.5,65.5,10,0,0,-1,39498,5,61,55
161,78,477,201.3,211.1,10,0,0,-1,20000,5,69,49
161001,78,477,54,64,10,0,0,-1,20000,3,69,49
161002,78,477,74,84,10,0,0,-1,20000,5,69,49
137,92,463,199,209,10,0,0,-1,34332,5,64,50
137001,92,463,53.5,60.5,10,0,0,-1,34332,3,64,50
137002,92,463,67.5,74.5,10,0,0,-1,34332,5,64,50
68,28,469,182.9,192.3,10,0,0,-1,19500,5,47,47
68001,28,469,47,47,10,0,0,-1,19500,3,47,47
68002,28,469,47,47,10,0,0,-1,19500,5,47,47
95,71,464,228.6,240.2,10,0,0,-1,61996,5,58,58
95001,71,464,58,58,10,0,0,-1,61996,3,58,58
95002,71,464,58,58,10,0,0,-1,61996,5,58,58
98,171,479,203.6,213.2,10,0,0,-1,34166,5,54,48
98001,171,479,49.5,52.5,10,0,0,-1,34166,3,54,48
98002,171,479,55.5,58.5,10,0,0,-1,34166,5,54,48
16,153,449,219.6,229.2,10,0,0,-1,58496,5,90,48
16001,153,449,58.5,79.5,10,0,0,-1,58496,3,90,48
16002,153,449,100.5,121.5,10,0,0,-1,58496,5,90,48
54,435,463,195.3,205.1,10,0,0,-1,34332,5,67,49
54001,435,463,53.5,62.5,10,0,0,-1,34332,3,67,49
54002,435,463,71.5,80.5,10,0,0,-1,34332,5,67,49
155,331,470,172.1,180.7,10,0,0,-1,20000,5,68,43
155001,331,470,49.25,61.75,10,0,0,-1,20000,3,68,43
155002,331,470,74.25,86.75,10,0,0,-1,20000,5,68,43
145,53,475,192.6,202.2,10,0,0,-1,20000,5,48,48
145001,53,475,48,48,10,0,0,-1,20000,3,48,48
145002,53,475,48,48,10,0,0,-1,20000,5,48,48
124,229,479,225.8,236.6,10,0,0,-1,69162,5,80,54
124001,229,479,60.5,73.5,10,0,0,-1,69162,3,80,54
124002,229,479,86.5,99.5,10,0,0,-1,69162,5,80,54
61,14,479,217.7,227.9,10,0,0,-1,29000,5,80,51
61001,14,479,58.25,72.75,10,0,0,-1,29000,3,80,51
61002,14,479,87.25,101.75,10,0,0,-1,29000,5,80,51
26,386,462,212.8,223.6,10,0,0,-1,31666,5,79,54
26001,386,462,60.25,72.75,10,0,0,-1,31666,3,79,54
26002,386,462,85.25,97.75,10,0,0,-1,31666,5,79,54
97,126,477,212.4,222.8,10,0,0,-1,22000,5,72,52
97001,126,477,57,67,10,0,0,-1,22000,3,72,52
97002,126,477,77,87,10,0,0,-1,22000,5,72,52
31,90,475,200,210,10,0,0,-1,21000,5,50,50
31001,90,475,50,50,10,0,0,-1,21000,3,50,50
31002,90,475,50,50,10,0,0,-1,21000,5,50,50
10,335,459,220.5,231.5,10,0,0,-1,32166,5,55,55
10001,335,459,55,55,10,0,0,-1,32166,3,55,55
10002,335,459,55,55,10,0,0,-1,32166,5,55,55
65,245,473,211.1,221.7,10,0,0,-1,22000,5,68,53
65001,245,473,56.75,64.25,10,0,0,-1,22000,3,68,53
65002,245,473,71.75,79.25,10,0,0,-1,22000,5,68,53
122,48,465,236.7,248.9,10,0,0,-1,23500,5,72,61
122001,48,465,63.75,69.25,10,0,0,-1,23500,3,72,61
122002,48,465,74.75,80.25,10,0,0,-1,23500,5,72,61
92,48,465,236.7,248.9,10,0,0,-1,23500,5,72,61
92001,48,465,63.75,69.25,10,0,0,-1,23500,3,72,61
92002,48,465,74.75,80.25,10,0,0,-1,23500,5,72,61
14,429,458,255.9,269.3,10,0,0,-1,45498,5,75,67
14001,429,458,69,73,10,0,0,-1,45498,3,75,67
14002,429,458,77,81,10,0,0,-1,45498,5,75,67
139,245,469,190.3,200.1,10,0,0,-1,22500,5,49,49
139001,245,469,49,49,10,0,0,-1,22500,3,49,49
139002,245,469,49,49,10,0,0,-1,22500,5,49,49
160,420,479,227.6,239.2,10,0,0,-1,39332,5,71,58
160001,420,479,61.25,67.75,10,0,0,-1,39332,3,71,58
160002,420,479,74.25,80.75,10,0,0,-1,39332,5,71,58
110,433,477,168.9,176.3,10,0,0,-1,22500,5,69,37
110001,433,477,45,61,10,0,0,-1,22500,3,69,37
110002,433,477,77,93,10,0,0,-1,22500,5,69,37
30,333,474,210,220,10,0,0,-1,34998,5,75,50
30001,333,474,56.25,68.75,10,0,0,-1,34998,3,75,50
30002,333,474,81.25,93.75,10,0,0,-1,34998,5,75,50
89,438,475,210.5,221.5,10,0,0,-1,30166,5,59,55
89001,438,475,56,58,10,0,0,-1,30166,3,59,55
89002,438,475,60,62,10,0,0,-1,30166,5,59,55
39,181,479,278.4,292.8,10,0,0,-1,52498,5,84,72
39001,181,479,75,81,10,0,0,-1,52498,3,84,72
39002,181,479,87,93,10,0,0,-1,52498,5,84,72
25,174,475,211.1,221.7,10,0,0,-1,23000,5,53,53
25001,174,475,53,53,10,0,0,-1,23000,3,53,53
25002,174,475,53,53,10,0,0,-1,23000,5,53,53
6,181,465,92.6,93.8,10,0,0,-1,45330,3,95,83
6001,181,465,86,92,10,0,0,-1,45330,3,95,83
