demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,5089,4154,0,232.5,0,1,1,2,165,-1,275,93,1,9732,1,2304
1,2007,1242,0,205.0,0,1,1,2,164,-1,214,82,1,9050,1,2345
2,3010,2726,0,302.5,0,1,1,2,185,-1,661,121,1,9652,1,2435
3,1875,5612,0,275.0,0,1,1,2,162,-1,353,110,1,9176,1,2184
4,5296,1018,0,360.0,0,1,1,2,141,-1,389,144,1,8737,1,2286
5,4819,4213,0,277.5,0,1,1,2,184,-1,342,111,1,8901,1,2130
6,3485,5661,0,235.0,0,1,1,2,221,-1,504,94,1,8973,1,2074
7,3073,4774,0,262.5,0,1,1,2,193,-1,544,105,1,8815,1,2154
8,4597,3534,0,252.5,0,1,1,2,139,-1,154,101,1,8767,1,2060
9,3296,5009,0,347.5,0,1,1,2,166,-1,549,139,1,8797,1,2173
10,5052,529,0,247.5,0,1,1,2,158,-1,431,99,1,8807,1,2047
11,178,5507,0,310.0,0,1,1,2,146,-1,790,124,1,8882,1,2254
12,4611,2689,0,257.5,0,1,1,2,167,-1,591,103,1,8821,1,2148
13,1146,5583,0,312.5,0,1,1,2,95,-1,252,125,1,8604,1,2111
14,5997,3505,0,280.0,0,1,1,2,116,-1,427,112,1,8782,1,2066
15,1177,3360,0,212.5,0,1,1,2,177,-1,437,85,1,8716,1,2185
16,232,3404,0,217.5,0,1,1,2,158,-1,561,87,1,8784,1,2131
17,2972,4938,0,250.0,0,1,1,2,103,-1,181,100,1,8602,1,2020
18,1131,2621,0,150.0,0,1,1,2,194,-1,492,60,1,8594,1,2243
19,308,302,0,205.0,0,1,1,2,139,-1,250,82,1,8793,1,2189
20,834,3794,0,235.0,0,1,1,2,175,-1,333,94,1,9190,1,2115
21,5963,4259,0,240.0,0,1,1,2,170,-1,507,96,1,8951,1,2358
22,2568,4912,0,170.0,0,1,1,2,174,-1,479,68,1,8804,1,2071
23,1793,216,0,377.5,0,1,1,2,121,-1,858,151,1,9056,1,2163
24,4273,1198,0,257.5,0,1,1,2,157,-1,460,103,1,8686,1,2114
25,1097,4803,0,305.0,0,1,1,2,127,-1,447,122,1,8609,1,2171
26,1057,60,0,207.5,0,1,1,2,143,-1,216,83,1,8796,1,2182
27,1492,1551,0,250.0,0,1,1,2,117,-1,702,100,1,8809,1,2142
