demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
0,4597,3546,91.7,393.3,0,1,37.7,2,0,431,54
0,4597,3546,468.7,862,0,1,37.7,2,0,431,54
0,36,5144,71,191,0,1,15,2,0,206,56
0,36,5144,221,412,0,1,15,2,0,206,56
0,443,3166,76.5,232.5,0,1,19.5,2,0,252,57
0,443,3166,271.5,504,0,1,19.5,2,0,252,57
0,7,1042,105.3,419.7,0,1,39.3,2,0,459,66
0,7,1042,498.3,918,0,1,39.3,2,0,459,66
0,4027,2668,88.6,461.4,0,1,46.6,2,0,508,42
0,4027,2668,554.6,1016,0,1,46.6,2,0,508,42
0,4836,350,120.7,574.3,0,1,56.7,2,0,631,64
0,4836,350,687.7,1262,0,1,56.7,2,0,631,64
0,1303,5255,79.2,216.8,0,1,17.2,2,0,234,62
0,1303,5255,251.2,468,0,1,17.2,2,0,234,62
0,1307,637,87.9,367.1,0,1,34.9,2,0,402,53
0,1307,637,436.9,804,0,1,34.9,2,0,402,53
0,922,3191,79.9,335.1,0,1,31.9,2,0,367,48
0,922,3191,398.9,734,0,1,31.9,2,0,367,48
0,3155,289,79.7,421.3,0,1,42.7,2,0,464,37
0,3155,289,506.7,928,0,1,42.7,2,0,464,37
0,380,1937,70.7,276.3,0,1,25.7,2,0,302,45
0,380,1937,327.7,604,0,1,25.7,2,0,302,45
0,4723,904,97.4,460.6,0,1,45.4,2,0,506,52
0,4723,904,551.4,1012,0,1,45.4,2,0,506,52
0,4514,5869,70.1,230.9,0,1,20.1,2,0,251,50
0,4514,5869,271.1,502,0,1,20.1,2,0,251,50
0,5515,181,72.1,192.9,0,1,15.1,2,0,208,57
0,5515,181,223.1,416,0,1,15.1,2,0,208,57
0,2047,3023,88.3,362.7,0,1,34.3,2,0,397,54
0,2047,3023,431.3,794,0,1,34.3,2,0,397,54
0,5590,996,77.1,285.9,0,1,26.1,2,0,312,51
0,5590,996,338.1,624,0,1,26.1,2,0,312,51
0,569,5978,76.5,184.5,0,1,13.5,2,0,198,63
0,569,5978,211.5,396,0,1,13.5,2,0,198,63
0,492,1364,109.1,493.9,0,1,48.1,2,0,542,61
0,492,1364,590.1,1084,0,1,48.1,2,0,542,61
0,3145,499,67.8,218.2,0,1,18.8,2,0,237,49
0,3145,499,255.8,474,0,1,18.8,2,0,237,49
0,2406,1172,51.1,99.9,0,1,6.1,2,0,106,45
0,2406,1172,112.1,212,0,1,6.1,2,0,106,45
0,3519,1242,92.8,371.2,0,1,34.8,2,0,406,58
0,3519,1242,440.8,812,0,1,34.8,2,0,406,58
0,1874,4822,83.4,238.6,0,1,19.4,2,0,258,64
0,1874,4822,277.4,516,0,1,19.4,2,0,258,64
0,850,3181,89.5,461.5,0,1,46.5,2,0,508,43
0,850,3181,554.5,1016,0,1,46.5,2,0,508,43
0,5812,1772,107.6,400.4,0,1,36.6,2,0,437,71
0,5812,1772,473.6,874,0,1,36.6,2,0,437,71
0,372,2967,86.2,255.8,0,1,21.2,2,0,277,65
0,372,2967,298.2,554,0,1,21.2,2,0,277,65
0,2414,753,81.3,363.7,0,1,35.3,2,0,399,46
0,2414,753,434.3,798,0,1,35.3,2,0,399,46
0,5256,1489,58.7,184.3,0,1,15.7,2,0,200,43
0,5256,1489,215.7,400,0,1,15.7,2,0,200,43
0,2009,3770,97.9,449.1,0,1,43.9,2,0,493,54
0,2009,3770,536.9,986,0,1,43.9,2,0,493,54
0,1710,1524,115.9,427.1,0,1,38.9,2,0,466,77
0,1710,1524,504.9,932,0,1,38.9,2,0,466,77
0,4303,4110,95.3,481.7,0,1,48.3,2,0,530,47
0,4303,4110,578.3,1060,0,1,48.3,2,0,530,47
