0,1999,2020,57,61,0,1,4,2,0,3,69,49
0,2002,2008,72.2,80.8,0,1,8.6,2,0,3,98,55
0,1994,2003,38.4,43.6,0,1,5.2,2,0,3,54,28
0,2069,744,55.4,61.6,0,1,6.2,2,0,3,74,43
0,2007,1826,77.8,87.2,0,1,9.4,2,0,3,106,59
0,2009,2043,56.8,64.2,0,1,7.4,2,0,3,79,42
0,2044,1851,29,34,0,1,5,2,0,3,44,19
0,34,2056,90.8,96.2,0,1,5.4,2,0,3,107,80
0,2009,2021,46.6,53.4,0,1,6.8,2,0,3,67,33
0,21,2003,103,113,0,1,10,2,0,3,133,83
0,617,1800,110.6,118.4,0,1,7.8,2,0,3,134,95
0,1298,1295,51.6,57.4,0,1,5.8,2,0,3,69,40
0,2059,2063,43.2,47.8,0,1,4.6,2,0,3,57,34
0,1993,2003,53.2,60.8,0,1,7.6,2,0,3,76,38
0,1020,1300,86,100,0,1,14,2,0,3,128,58
0,2004,2063,53.6,59.4,0,1,5.8,2,0,3,71,42
0,556,1800,88,99,0,1,11,2,0,3,121,66
0,2026,2000,53.8,57.2,0,1,3.4,2,0,3,64,47
0,1758,2035,39,40,0,1,1,2,0,3,42,37
0,426,2032,152.2,159.8,0,1,7.6,2,0,3,175,137
0,2044,1908,36,41,0,1,5,2,0,3,51,26
0,1911,2056,48.4,50.6,0,1,2.2,2,0,3,55,44
0,2068,2002,47.8,51.2,0,1,3.4,2,0,3,58,41
0,2055,2043,62.2,69.8,0,1,7.6,2,0,3,85,47
0,1238,1150,112.4,120.6,0,1,8.2,2,0,3,137,96
0,1991,2011,51.6,61.4,0,1,9.8,2,0,3,81,32
0,923,2015,56.4,57.6,0,1,1.2,2,0,3,60,54
0,2036,2065,41,49,0,1,8,2,0,3,65,25
0,2063,2004,45.4,55.6,0,1,10.2,2,0,3,76,25
0,2011,1795,101.2,114.8,0,1,13.6,2,0,3,142,74
0,988,1994,82,92,0,1,10,2,0,3,112,62
0,631,2063,80.6,86.4,0,1,5.8,2,0,3,98,69
0,1911,2049,59.2,62.8,0,1,3.6,2,0,3,70,52
0,1990,2068,46,55,0,1,9,2,0,3,73,28
0,2030,2026,37.4,40.6,0,1,3.2,2,0,3,47,31
0,2005,1241,59,62,0,1,3,2,0,3,68,53
0,1992,2009,53.8,57.2,0,1,3.4,2,0,3,64,47
0,2009,1912,89.4,100.6,0,1,11.2,2,0,3,123,67
0,2007,2045,33.8,41.2,0,1,7.4,2,0,3,56,19
0,2063,2059,33,41,0,1,8,2,0,3,57,17
0,584,2040,85.4,90.6,0,1,5.2,2,0,3,101,75
0,1911,2011,53.8,64.2,0,1,10.4,2,0,3,85,33
0,21,2009,109.4,120.6,0,1,11.2,2,0,3,143,87
0,2001,1362,84.6,92.4,0,1,7.8,2,0,3,108,69
0,2007,1994,41,46,0,1,5,2,0,3,56,31
0,1564,1999,124,133,0,1,9,2,0,3,151,106
0,2063,2003,42.6,49.4,0,1,6.8,2,0,3,63,29
0,2003,2006,23.4,27.6,0,1,4.2,2,0,3,36,15
0,2001,1362,84.6,92.4,0,1,7.8,2,0,3,108,69
