demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,7950,198,154.267,166.733,10,0,0,-1,122
1,2654,4841,140.8,157.2,10,0,0,-1,113
2,9155,2791,149.0,163.0,10,0,0,-1,160
3,4009,4894,128.667,141.333,10,0,0,-1,147
4,9839,1427,154.467,169.533,10,0,0,-1,111
5,9115,2977,168.333,182.667,10,0,0,-1,107
6,8179,1982,160.867,175.133,10,0,0,-1,112
7,2467,7298,84.7333,88.2667,10,0,0,-1,265
8,8996,8458,140.933,152.067,10,0,0,-1,148
9,1665,8880,161.2,174.8,10,0,0,-1,146
10,7690,1387,197.133,214.867,10,0,0,-1,108
11,1315,1760,145.467,160.533,10,0,0,-1,145
12,6322,2385,149.333,160.667,10,0,0,-1,184
13,6191,5314,157.2,169.8,10,0,0,-1,148
14,1557,2590,176.0,192.0,10,0,0,-1,105
15,5802,7591,159.4,174.6,10,0,0,-1,89
16,7809,4674,176.467,193.533,10,0,0,-1,70
17,8685,9582,139.2,148.8,10,0,0,-1,104
18,3542,3862,192.2,209.8,10,0,0,-1,122
19,8763,4202,171.067,188.933,10,0,0,-1,90
20,6621,4020,124.533,135.467,10,0,0,-1,83
21,1284,8784,149.6,160.4,10,0,0,-1,168
22,3704,6296,174.6,191.4,10,0,0,-1,127
23,338,3818,136.0,147.0,10,0,0,-1,167
24,9706,5412,108.0,115.0,10,0,0,-1,220
25,7277,7909,179.8,192.2,10,0,0,-1,125
26,2779,1388,109.933,116.067,10,0,0,-1,208
27,5678,4971,184.2,201.8,10,0,0,-1,59
28,9928,9507,138.267,151.733,10,0,0,-1,157
29,443,1083,149.933,163.067,10,0,0,-1,112
30,7463,7074,129.6,139.4,10,0,0,-1,224
31,9353,7580,182.8,200.2,10,0,0,-1,100
32,6840,3615,94.4667,101.533,10,0,0,-1,215
33,2701,7748,106.933,114.067,10,0,0,-1,209
34,1956,2405,166.2,182.8,10,0,0,-1,126
35,7164,3611,173.067,188.933,10,0,0,-1,138
36,4504,90,82.3333,85.6667,10,0,0,-1,308
37,6380,2941,175.733,193.267,10,0,0,-1,109
38,7176,2008,144.533,157.467,10,0,0,-1,216
39,879,672,119.333,130.667,10,0,0,-1,143
40,6574,1561,162.333,178.667,10,0,0,-1,63
41,4319,978,169.667,186.333,10,0,0,-1,93
42,8719,7799,162.067,178.933,10,0,0,-1,111
43,8054,9715,136.867,148.133,10,0,0,-1,176
44,5432,4415,115.733,124.267,10,0,0,-1,173
45,5407,786,162.4,176.6,10,0,0,-1,91
46,5062,5730,151.4,164.6,10,0,0,-1,191
47,4599,9639,151.933,164.067,10,0,0,-1,131
48,1027,54,152.667,167.333,10,0,0,-1,111
49,342,3221,138.267,150.733,10,0,0,-1,126
