hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
141,1969,2045,185.8,194.6,10,1,0,0,45164,5,44,44
141001,1969,2045,44,44,10,1,0,0,45164,3,44,44
141002,1969,2045,44,44,10,1,0,0,45164,5,44,44
170,765,2068,194,204,10,1,0,0,27666,5,50,50
170001,765,2068,50,50,10,1,0,0,27666,3,50,50
170002,765,2068,50,50,10,1,0,0,27666,5,50,50
175,516,2063,157.7,165.9,10,1,0,0,21000,5,47,41
175001,516,2063,42.5,45.5,10,1,0,0,21000,3,47,41
175002,516,2063,48.5,51.5,10,1,0,0,21000,5,47,41
117,1823,2018,168,176,10,1,0,0,30332,5,60,40
117001,1823,2018,45,55,10,1,0,0,30332,3,60,40
117002,1823,2018,65,75,10,1,0,0,30332,5,60,40
83,722,1994,179.9,189.3,10,1,0,0,27166,5,60,47
83001,722,1994,50.25,56.75,10,1,0,0,27166,3,60,47
83002,722,1994,63.25,69.75,10,1,0,0,27166,5,60,47
97,743,2042,221.5,232.5,10,1,0,0,25666,5,84,55
97001,743,2042,62.25,76.75,10,1,0,0,25666,3,84,55
97002,743,2042,91.25,105.75,10,1,0,0,25666,5,84,55
160,1581,2057,222.6,234.2,10,1,0,0,43498,5,66,58
160001,1581,2057,60,64,10,1,0,0,43498,3,66,58
160002,1581,2057,68,72,10,1,0,0,43498,5,66,58
102,1226,1986,216.5,225.5,10,1,0,0,25666,5,95,45
102001,1226,1986,57.5,82.5,10,1,0,0,25666,3,95,45
102002,1226,1986,107.5,132.5,10,1,0,0,25666,5,95,45
138,603,1995,211,221,10,1,0,0,29666,5,57,50
138001,603,1995,51.75,55.25,10,1,0,0,29666,3,57,50
138002,603,1995,58.75,62.25,10,1,0,0,29666,5,57,50
60,678,1993,197.1,205.7,10,1,0,0,20000,5,81,43
60001,678,1993,52.5,71.5,10,1,0,0,20000,3,81,43
60002,678,1993,90.5,109.5,10,1,0,0,20000,5,81,43
74,1947,1992,179.5,188.5,10,1,0,0,29832,5,45,45
74001,1947,1992,45,45,10,1,0,0,29832,3,45,45
74002,1947,1992,45,45,10,1,0,0,29832,5,45,45
127,1002,2012,216.7,226.9,10,1,0,0,32332,5,79,51
127001,1002,2012,58,72,10,1,0,0,32332,3,79,51
127002,1002,2012,86,100,10,1,0,0,32332,5,79,51
61,1568,2020,205.1,215.7,10,1,0,0,21500,5,62,53
61001,1568,2020,55.25,59.75,10,1,0,0,21500,3,62,53
61002,1568,2020,64.25,68.75,10,1,0,0,21500,5,62,53
131,1370,2042,206.7,216.9,10,1,0,0,21500,5,69,51
131001,1370,2042,55.5,64.5,10,1,0,0,21500,3,69,51
131002,1370,2042,73.5,82.5,10,1,0,0,21500,5,69,51
55,605,2016,232.7,244.9,10,1,0,0,44998,5,68,61
55001,605,2016,62.75,66.25,10,1,0,0,44998,3,68,61
55002,605,2016,69.75,73.25,10,1,0,0,44998,5,68,61
48,1048,2005,207.6,217.2,10,1,0,0,21500,5,78,48
48001,1048,2005,55.5,70.5,10,1,0,0,21500,3,78,48
48002,1048,2005,85.5,100.5,10,1,0,0,21500,5,78,48
93,1140,2019,232.3,244.1,10,1,0,0,42498,5,73,59
93001,1140,2019,62.5,69.5,10,1,0,0,42498,3,73,59
93002,1140,2019,76.5,83.5,10,1,0,0,42498,5,73,59
109,1101,2018,243.4,255.8,10,1,0,0,41498,5,76,62
109001,1101,2018,65.5,72.5,10,1,0,0,41498,3,76,62
109002,1101,2018,79.5,86.5,10,1,0,0,41498,5,76,62
82,518,2046,244.8,257.6,10,1,0,0,34166,5,75,64
82001,518,2046,66.75,72.25,10,1,0,0,34166,3,75,64
82002,518,2046,77.75,83.25,10,1,0,0,34166,5,75,64
49,1121,2010,181.1,189.7,10,1,0,0,35832,5,65,43
49001,1121,2010,48.5,59.5,10,1,0,0,35832,3,65,43
49002,1121,2010,70.5,81.5,10,1,0,0,35832,5,65,43
95,1284,2017,229,241,10,1,0,0,41998,5,67,60
95001,1284,2017,61.75,65.25,10,1,0,0,41998,3,67,60
95002,1284,2017,68.75,72.25,10,1,0,0,41998,5,67,60
167,659,2062,239.1,251.7,10,1,0,0,26666,5,69,63
167001,659,2062,64.5,67.5,10,1,0,0,26666,3,69,63
167002,659,2062,70.5,73.5,10,1,0,0,26666,5,69,63
72,712,2045,247.4,259.8,10,1,0,0,32666,5,80,62
72001,712,2045,66.5,75.5,10,1,0,0,32666,3,80,62
72002,712,2045,84.5,93.5,10,1,0,0,32666,5,80,62
122,1369,2014,216.9,228.3,10,1,0,0,22000,5,60,57
122001,1369,2014,57.75,59.25,10,1,0,0,22000,3,60,57
122002,1369,2014,60.75,62.25,10,1,0,0,22000,5,60,57
176,843,2067,235.7,247.9,10,1,0,0,35332,5,71,61
176001,843,2067,63.5,68.5,10,1,0,0,35332,3,71,61
176002,843,2067,73.5,78.5,10,1,0,0,35332,5,71,61
128,854,2046,244.9,256.3,10,1,0,0,25000,5,102,57
128001,854,2046,68.25,90.75,10,1,0,0,25000,3,102,57
128002,854,2046,113.25,135.75,10,1,0,0,25000,5,102,57
62,643,1986,244.3,256.1,10,1,0,0,40332,5,85,59
62001,643,1986,65.5,78.5,10,1,0,0,40332,3,85,59
62002,643,1986,91.5,104.5,10,1,0,0,40332,5,85,59
106,779,2033,215,225,10,1,0,0,21500,5,80,50
106001,779,2033,57.5,72.5,10,1,0,0,21500,3,80,50
106002,779,2033,87.5,102.5,10,1,0,0,21500,5,80,50
45,1578,2031,230.6,242.2,10,1,0,0,24000,5,74,58
45001,1578,2031,62,70,10,1,0,0,24000,3,74,58
45002,1578,2031,78,86,10,1,0,0,24000,5,74,58
86,1895,2005,237,249,10,1,0,0,33832,5,75,60
86001,1895,2005,63.75,71.25,10,1,0,0,33832,3,75,60
86002,1895,2005,78.75,86.25,10,1,0,0,33832,5,75,60
116,944,2034,269.7,283.9,10,1,0,0,39332,5,77,71
116001,944,2034,72.5,75.5,10,1,0,0,39332,3,77,71
116002,944,2034,78.5,81.5,10,1,0,0,39332,5,77,71
168,1017,2063,224.7,234.9,10,1,0,0,24000,5,87,51
168001,1017,2063,60,78,10,1,0,0,24000,3,87,51
168002,1017,2063,96,114,10,1,0,0,24000,5,87,51
144,1039,2039,245.4,257.8,10,1,0,0,31666,5,87,62
144001,1039,2039,68.25,80.75,10,1,0,0,31666,3,87,62
144002,1039,2039,93.25,105.75,10,1,0,0,31666,5,87,62
133,872,2047,256.7,268.9,10,1,0,0,39332,5,92,61
133001,872,2047,68.75,84.25,10,1,0,0,39332,3,92,61
