demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
141,1969,2045,185.8,194.6,10,1,0,0,45164
170,765,2068,194.0,204.0,10,1,0,0,27666
175,516,2063,157.7,165.9,10,1,0,0,21000
117,1823,2018,168.0,176.0,10,1,0,0,30332
83,722,1994,179.9,189.3,10,1,0,0,27166
97,743,2042,221.5,232.5,10,1,0,0,25666
160,1581,2057,222.6,234.2,10,1,0,0,43498
102,1226,1986,216.5,225.5,10,1,0,0,25666
138,603,1995,211.0,221.0,10,1,0,0,29666
60,678,1993,197.1,205.7,10,1,0,0,20000
74,1947,1992,179.5,188.5,10,1,0,0,29832
127,1002,2012,216.7,226.9,10,1,0,0,32332
61,1568,2020,205.1,215.7,10,1,0,0,21500
131,1370,2042,206.7,216.9,10,1,0,0,21500
55,605,2016,232.7,244.9,10,1,0,0,44998
48,1048,2005,207.6,217.2,10,1,0,0,21500
93,1140,2019,232.3,244.1,10,1,0,0,42498
109,1101,2018,243.4,255.8,10,1,0,0,41498
82,518,2046,244.8,257.6,10,1,0,0,34166
49,1121,2010,181.1,189.7,10,1,0,0,35832
95,1284,2017,229.0,241.0,10,1,0,0,41998
167,659,2062,239.1,251.7,10,1,0,0,26666
72,712,2045,247.4,259.8,10,1,0,0,32666
122,1369,2014,216.9,228.3,10,1,0,0,22000
176,843,2067,235.7,247.9,10,1,0,0,35332
128,854,2046,244.9,256.3,10,1,0,0,25000
62,643,1986,244.3,256.1,10,1,0,0,40332
106,779,2033,215.0,225.0,10,1,0,0,21500
45,1578,2031,230.6,242.2,10,1,0,0,24000
86,1895,2005,237.0,249.0,10,1,0,0,33832
116,944,2034,269.7,283.9,10,1,0,0,39332
168,1017,2063,224.7,234.9,10,1,0,0,24000
144,1039,2039,245.4,257.8,10,1,0,0,31666
133,872,2047,256.7,268.9,10,1,0,0,39332
157,153,2031,228.9,240.3,10,1,0,0,31166
173,907,2065,262.9,276.3,10,1,0,0,38832
50,643,1993,264.2,277.4,10,1,0,0,42832
53,1304,2003,268.6,282.2,10,1,0,0,37832
115,1969,2040,249.5,262.5,10,1,0,0,48164
