demandID,SourceID,Destination,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCost
0,1352,1726,83.0,85.0,10,0,0,-1,328
1,1617,466,243.067,249.933,10,0,0,-1,106
2,829,344,188.267,194.733,10,0,0,-1,95
3,699,630,327.333,340.667,10,0,0,-1,47
4,1842,1512,102.467,105.533,10,0,0,-1,201
5,645,1930,195.8,202.2,10,0,0,-1,91
6,858,125,203.933,211.067,10,0,0,-1,103
7,1882,878,287.667,298.333,10,0,0,-1,92
8,238,1760,296.067,306.933,10,0,0,-1,92
9,637,195,271.2,280.8,10,0,0,-1,120
10,1758,1938,431.2,447.8,10,0,0,-1,79
11,1020,809,339.6,352.4,10,0,0,-1,59
12,1788,1365,332.067,343.933,10,0,0,-1,88
13,1026,698,186.933,193.067,10,0,0,-1,115
14,1036,1681,122.867,126.133,10,0,0,-1,107
15,736,712,347.467,360.533,10,0,0,-1,81
16,1547,789,422.0,438.0,10,0,0,-1,108
17,992,34,393.933,409.067,10,0,0,-1,104
18,1733,235,330.333,343.667,10,0,0,-1,83
19,1084,837,132.067,135.933,10,0,0,-1,125
20,1164,387,272.2,281.8,10,0,0,-1,113
21,1067,1907,81.4667,82.5333,10,0,0,-1,312
22,242,1000,139.8,143.2,10,0,0,-1,112
23,1155,986,328.333,340.667,10,0,0,-1,70
24,1905,585,375.333,389.667,10,0,0,-1,73
25,399,1035,343.8,357.2,10,0,0,-1,89
26,1571,95,358.6,373.4,10,0,0,-1,84
27,236,1974,312.067,323.933,10,0,0,-1,72
28,10,317,355.733,369.267,10,0,0,-1,86
29,503,580,272.133,280.867,10,0,0,-1,139
30,393,499,414.4,430.6,10,0,0,-1,64
31,261,685,185.533,192.467,10,0,0,-1,114
32,1513,1497,273.933,283.067,10,0,0,-1,96
33,1922,703,370.8,386.2,10,0,0,-1,94
34,1193,1137,376.733,391.267,10,0,0,-1,61
35,1325,1177,370.0,384.0,10,0,0,-1,90
36,616,400,415.267,431.733,10,0,0,-1,74
37,1517,23,273.533,283.467,10,0,0,-1,69
38,1542,1188,177.733,183.267,10,0,0,-1,102
39,558,205,182.4,188.6,10,0,0,-1,124
40,1094,879,371.267,383.733,10,0,0,-1,118
41,1641,1483,402.4,417.6,10,0,0,-1,76
42,1614,1290,405.333,421.667,10,0,0,-1,72
43,544,419,340.133,352.867,10,0,0,-1,102
44,1804,83,214.267,221.733,10,0,0,-1,130
45,405,1142,311.0,323.0,10,0,0,-1,83
46,1937,205,350.467,364.533,10,0,0,-1,106
47,1295,1208,460.467,477.533,10,0,0,-1,74
48,1563,569,421.667,437.333,10,0,0,-1,104
49,1226,657,292.467,303.533,10,0,0,-1,108
