demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,0,456,0,252.5,0,1,1,2,163,-1,426,101,1,1126,1,302
1,839,813,0,315.0,0,1,1,2,156,-1,462,126,1,1113,1,393
2,667,820,0,337.5,0,1,1,2,76,-1,270,135,1,1090,1,284
3,658,799,0,242.5,0,1,1,2,168,-1,517,97,1,1040,1,292
4,526,106,0,357.5,0,1,1,2,113,-1,234,143,1,1051,1,281
5,433,478,0,325.0,0,1,1,2,139,-1,323,130,1,1041,1,286
6,530,88,0,290.0,0,1,1,2,124,-1,434,116,1,1082,1,362
7,921,988,0,340.0,0,1,1,2,119,-1,294,136,1,1031,1,292
8,396,193,0,300.0,0,1,1,2,168,-1,411,120,1,1031,1,291
9,303,317,0,307.5,0,1,1,2,57,-1,250,123,1,1042,1,290
10,851,655,0,162.5,0,1,1,2,207,-1,276,65,1,1026,1,297
11,125,690,0,335.0,0,1,1,2,107,-1,273,134,1,1041,1,291
12,468,793,0,280.0,0,1,1,2,90,-1,277,112,1,1292,1,455
13,510,126,0,250.0,0,1,1,2,127,-1,271,100,1,1073,1,298
14,944,422,0,362.5,0,1,1,2,137,-1,314,145,1,1131,1,297
15,166,471,0,272.5,0,1,1,2,168,-1,222,109,1,1015,1,290
16,529,131,0,250.0,0,1,1,2,194,-1,299,100,1,1220,1,312
17,319,314,0,337.5,0,1,1,2,103,-1,333,135,1,1032,1,277
18,720,492,0,395.0,0,1,1,2,105,-1,499,158,1,1038,1,300
19,925,784,0,247.5,0,1,1,2,97,-1,184,99,1,1001,1,261
20,924,327,0,342.5,0,1,1,2,94,-1,329,137,1,1041,1,275
21,15,197,0,610.0,0,1,1,2,189,-1,306,244,1,1041,1,284
22,390,322,0,227.5,0,1,1,2,98,-1,198,91,1,1046,1,276
