LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,261,0,88,10000,67,0,
1,261,0,0,40,10000,68,0,
2,0,266,0,53,10000,29,0,
3,266,0,0,21,10000,75,0,
4,0,323,0,30,10000,67,0,
5,323,0,0,4,10000,96,0,
6,0,333,0,48,10000,29,0,
7,333,0,0,67,10000,83,0,
8,0,643,0,90,10000,15,0,
9,643,0,0,66,10000,38,0,
10,0,1040,0,37,10000,81,0,
11,1040,0,0,26,10000,58,0,
12,0,1403,0,24,10000,20,0,
13,1403,0,0,52,10000,79,0,
14,0,1545,0,42,10000,62,0,
15,1545,0,0,60,10000,43,0,
16,0,1708,0,81,10000,2,0,
17,1708,0,0,31,10000,25,0,
18,0,1863,0,78,10000,50,0,
19,1863,0,0,92,10000,68,0,
20,0,1940,0,93,10000,14,0,
21,1940,0,0,78,10000,12,0,
22,1,813,0,65,10000,38,0,
23,813,1,0,31,10000,66,0,
24,1,976,0,43,10000,5,0,
25,976,1,0,98,10000,45,0,
26,1,1130,0,11,10000,59,0,
27,1130,1,0,16,10000,85,0,
28,1,1477,0,50,10000,70,0,
29,1477,1,0,13,10000,89,0,
30,1,1485,0,56,10000,22,0,
31,1485,1,0,56,10000,88,0,
32,1,1486,0,92,10000,44,0,
33,1486,1,0,69,10000,74,0,
34,1,1720,0,90,10000,25,0,
35,1720,1,0,54,10000,33,0,
36,1,1808,0,43,10000,53,0,
37,1808,1,0,96,10000,25,0,
38,2,101,0,62,10000,5,0,
39,101,2,0,43,10000,50,0,
40,2,128,0,20,10000,7,0,
41,128,2,0,78,10000,25,0,
42,2,535,0,55,10000,6,0,
43,535,2,0,23,10000,7,0,
44,2,825,0,36,10000,18,0,
45,825,2,0,76,10000,80,0,
46,2,900,0,99,10000,16,0,
47,900,2,0,78,10000,51,0,
48,2,1219,0,79,10000,21,0,
49,1219,2,0,59,10000,17,0,
50,2,1370,0,58,10000,31,0,
51,1370,2,0,32,10000,2,0,
52,3,505,0,44,10000,83,0,
53,505,3,0,75,10000,5,0,
54,3,628,0,12,10000,49,0,
55,628,3,0,92,10000,92,0,
56,3,738,0,69,10000,32,0,
57,738,3,0,79,10000,78,0,
58,3,1158,0,23,10000,63,0,
59,1158,3,0,86,10000,6,0,
60,3,1209,0,69,10000,38,0,
61,1209,3,0,69,10000,61,0,
62,3,1306,0,80,10000,69,0,
63,1306,3,0,82,10000,35,0,
64,3,1352,0,46,10000,85,0,
65,1352,3,0,5,10000,17,0,
66,3,1724,0,12,10000,10,0,
67,1724,3,0,79,10000,47,0,
68,3,1759,0,61,10000,54,0,
69,1759,3,0,68,10000,10,0,
70,4,54,0,48,10000,52,0,
71,54,4,0,56,10000,27,0,
72,4,302,0,49,10000,18,0,
73,302,4,0,18,10000,63,0,
74,4,492,0,8,10000,89,0,
75,492,4,0,4,10000,4,0,
76,4,627,0,26,10000,27,0,
77,627,4,0,46,10000,38,0,
78,4,661,0,98,10000,21,0,
79,661,4,0,74,10000,22,0,
80,4,850,0,29,10000,5,0,
81,850,4,0,41,10000,42,0,
82,4,875,0,84,10000,94,0,
83,875,4,0,80,10000,27,0,
84,4,925,0,92,10000,80,0,
85,925,4,0,45,10000,1,0,
86,4,1114,0,76,10000,97,0,
87,1114,4,0,97,10000,45,0,
88,4,1516,0,99,10000,60,0,
89,1516,4,0,26,10000,77,0,
90,4,1731,0,55,10000,49,0,
91,1731,4,0,66,10000,42,0,
92,5,14,0,24,10000,59,0,
93,14,5,0,19,10000,35,0,
94,5,276,0,77,10000,72,0,
95,276,5,0,17,10000,58,0,
96,5,355,0,75,10000,39,0,
97,355,5,0,78,10000,28,0,
98,5,496,0,16,10000,86,0,
99,496,5,0,4,10000,54,0,
100,5,509,0,57,10000,44,0,
101,509,5,0,30,10000,64,0,
102,5,854,0,86,10000,2,0,
103,854,5,0,95,10000,74,0,
104,5,1398,0,89,10000,47,0,
105,1398,5,0,46,10000,34,0,
106,5,1803,0,99,10000,40,0,
107,1803,5,0,73,10000,78,0,
108,6,125,0,68,10000,98,0,
109,125,6,0,64,10000,17,0,
110,6,532,0,91,10000,75,0,
111,532,6,0,21,10000,64,0,
112,6,543,0,72,10000,1,0,
113,543,6,0,66,10000,51,0,
114,6,643,0,3,10000,66,0,
115,643,6,0,15,10000,51,0,
