LinkID,SourceID,DestinationID,Peer ID,Cost,Bandwidth,Delay,SRLGNum,SRLGs
0,0,43,0,94,10000,84,0,
1,43,0,0,86,10000,68,0,
2,0,185,0,31,10000,87,0,
3,185,0,0,60,10000,73,0,
4,0,316,0,75,10000,52,0,
5,316,0,0,29,10000,44,0,
6,0,428,0,29,10000,25,0,
7,428,0,0,51,10000,41,0,
8,0,505,0,61,10000,10,0,
9,505,0,0,69,10000,72,0,
10,0,551,0,80,10000,84,0,
11,551,0,0,24,10000,34,0,
12,0,577,0,93,10000,76,0,
13,577,0,0,3,10000,52,0,
14,0,637,0,70,10000,31,0,
15,637,0,0,88,10000,2,0,
16,0,809,0,83,10000,70,0,
17,809,0,0,99,10000,10,0,
18,0,928,0,94,10000,12,0,
19,928,0,0,27,10000,10,0,
20,0,980,0,73,10000,90,0,
21,980,0,0,98,10000,98,0,
22,1,157,0,84,10000,97,0,
23,157,1,0,75,10000,67,0,
24,1,159,0,28,10000,94,0,
25,159,1,0,47,10000,81,0,
26,1,220,0,69,10000,16,0,
27,220,1,0,50,10000,52,0,
28,1,285,0,19,10000,55,0,
29,285,1,0,80,10000,89,0,
30,1,618,0,4,10000,85,0,
31,618,1,0,51,10000,84,0,
32,1,779,0,73,10000,89,0,
33,779,1,0,95,10000,24,0,
34,1,890,0,36,10000,88,0,
35,890,1,0,70,10000,25,0,
36,1,952,0,33,10000,67,0,
37,952,1,0,54,10000,35,0,
38,1,997,0,68,10000,58,0,
39,997,1,0,42,10000,94,0,
40,2,175,0,28,10000,72,0,
41,175,2,0,66,10000,19,0,
42,2,488,0,47,10000,49,0,
43,488,2,0,97,10000,97,0,
44,2,511,0,67,10000,94,0,
45,511,2,0,35,10000,56,0,
46,2,566,0,52,10000,86,0,
47,566,2,0,61,10000,46,0,
48,2,713,0,2,10000,73,0,
49,713,2,0,98,10000,6,0,
50,2,819,0,39,10000,3,0,
51,819,2,0,41,10000,8,0,
52,2,995,0,61,10000,22,0,
53,995,2,0,51,10000,52,0,
54,3,212,0,98,10000,64,0,
55,212,3,0,84,10000,19,0,
56,3,320,0,45,10000,1,0,
57,320,3,0,34,10000,22,0,
58,3,813,0,43,10000,46,0,
59,813,3,0,41,10000,39,0,
60,3,861,0,57,10000,74,0,
61,861,3,0,83,10000,12,0,
62,4,86,0,96,10000,36,0,
63,86,4,0,10,10000,29,0,
64,4,347,0,47,10000,39,0,
65,347,4,0,52,10000,56,0,
