demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOpt,Rangetype,MinCostDelay,MinDelayDelay,ApIt,ApTime,BpIt,BpTime
0,6040,4992,0,197.5,0,1,1,2,128,-1,338,79,1,32275,1,8100
1,7370,6808,0,192.5,0,1,1,2,104,-1,321,77,1,29870,1,7702
2,4149,680,0,167.5,0,1,1,2,83,-1,744,67,1,29222,1,8242
3,3816,562,0,82.5,0,1,1,2,201,-1,296,33,1,29217,1,8021
4,4688,155,0,150.0,0,1,1,2,58,-1,371,60,1,30197,1,7975
5,407,4226,0,162.5,0,1,1,2,117,-1,196,65,1,29462,1,7582
6,666,2601,0,170.0,0,1,1,2,97,-1,390,68,1,29646,1,7659
7,5990,5240,0,147.5,0,1,1,2,124,-1,716,59,1,29330,1,8253
8,5048,3860,0,125.0,0,1,1,2,151,-1,325,50,1,29676,1,7927
9,3396,453,0,120.0,0,1,1,2,155,-1,400,48,1,29118,1,7829
10,5577,7402,0,180.0,0,1,1,2,94,-1,397,72,1,29151,1,7828
11,5618,2659,0,155.0,0,1,1,2,171,-1,467,62,1,29798,1,7986
12,3017,6226,0,107.5,0,1,1,2,160,-1,153,43,1,29937,1,8060
13,2585,1474,0,180.0,0,1,1,2,107,-1,291,72,1,29814,1,7876
14,5666,1830,0,117.5,0,1,1,2,113,-1,318,47,1,29868,1,7650
15,77,58,0,117.5,0,1,1,2,159,-1,362,47,1,29488,1,8275
16,3174,7447,0,95.0,0,1,1,2,91,-1,361,38,1,29241,1,8016
17,3218,3676,0,120.0,0,1,1,2,113,-1,453,48,1,29237,1,7742
18,4479,7034,0,217.5,0,1,1,2,101,-1,480,87,1,30259,1,7940
19,4238,5519,0,222.5,0,1,1,2,63,-1,182,89,1,31411,1,7968
20,7189,997,0,162.5,0,1,1,2,104,-1,256,65,1,30476,1,8523
21,7950,4088,0,215.0,0,1,1,2,94,-1,406,86,1,29316,1,7852
22,1447,4998,0,155.0,0,1,1,2,99,-1,462,62,1,29063,1,8400
23,4301,1195,0,152.5,0,1,1,2,99,-1,653,61,1,29155,1,8357
24,1803,6230,0,117.5,0,1,1,2,113,-1,437,47,1,29394,1,8012
25,597,3773,0,140.0,0,1,1,2,104,-1,363,56,1,29705,1,7642
26,889,3614,0,115.0,0,1,1,2,120,-1,403,46,1,29685,1,7680
27,2000,7826,0,112.5,0,1,1,2,213,-1,437,45,1,29669,1,8435
28,1441,7666,0,187.5,0,1,1,2,150,-1,377,75,1,29758,1,8086
