hello
demandID,SourceID,DestinationID,MinDelay,MaxDelay,Bandwidth,Ishotstandby,DelayDifference,DisjointType,WorkOptCostRangeType,MinCostDelay,MinDelayDelay
168,198,461,208.4,218.8,10,0,0,-1,28166,5,75,52
168001,198,461,57.75,69.25,10,0,0,-1,28166,3,75,52
168002,198,461,80.75,92.25,10,0,0,-1,28166,5,75,52
55,155,480,140,146,10,0,0,-1,15000,5,36,30
55001,155,480,31.5,34.5,10,0,0,-1,15000,3,36,30
55002,155,480,37.5,40.5,10,0,0,-1,15000,5,36,30
156,347,462,172.3,180.1,10,0,0,-1,15500,5,46,39
156001,347,462,40.75,44.25,10,0,0,-1,15500,3,46,39
156002,347,462,47.75,51.25,10,0,0,-1,15500,5,46,39
231,193,479,140,146,10,0,0,-1,16000,5,37,30
231001,193,479,31.75,35.25,10,0,0,-1,16000,3,37,30
231002,193,479,38.75,42.25,10,0,0,-1,16000,5,37,30
64,271,479,143.7,149.9,10,0,0,-1,21666,5,38,31
64001,271,479,32.75,36.25,10,0,0,-1,21666,3,38,31
64002,271,479,39.75,43.25,10,0,0,-1,21666,5,38,31
223,329,461,234.3,246.1,10,0,0,-1,37832,5,82,59
223001,329,461,64.75,76.25,10,0,0,-1,37832,3,82,59
223002,329,461,87.75,99.25,10,0,0,-1,37832,5,82,59
78,10,463,148.8,155.6,10,0,0,-1,23666,5,34,34
78001,10,463,34,34,10,0,0,-1,23666,3,34,34
78002,10,463,34,34,10,0,0,-1,23666,5,34,34
196,87,480,160.3,168.1,10,0,0,-1,17500,5,62,39
196001,87,480,44.75,56.25,10,0,0,-1,17500,3,62,39
196002,87,480,67.75,79.25,10,0,0,-1,17500,5,62,39
136,22,462,141.4,147.8,10,0,0,-1,17500,5,62,32
136001,22,462,39.5,54.5,10,0,0,-1,17500,3,62,32
136002,22,462,69.5,84.5,10,0,0,-1,17500,5,62,32
116,437,461,192.3,202.1,10,0,0,-1,38332,5,49,49
116001,437,461,49,49,10,0,0,-1,38332,3,49,49
116002,437,461,49,49,10,0,0,-1,38332,5,49,49
125,438,461,196,206,10,0,0,-1,44998,5,50,50
125001,438,461,50,50,10,0,0,-1,44998,3,50,50
125002,438,461,50,50,10,0,0,-1,44998,5,50,50
57,97,473,148.8,155.6,10,0,0,-1,16500,5,57,34
57001,97,473,39.75,51.25,10,0,0,-1,16500,3,57,34
57002,97,473,62.75,74.25,10,0,0,-1,16500,5,57,34
274,10,462,159.5,166.5,10,0,0,-1,24666,5,42,35
274001,10,462,36.75,40.25,10,0,0,-1,24666,3,42,35
274002,10,462,43.75,47.25,10,0,0,-1,24666,5,42,35
2,380,447,93.4,95.7,10,0,0,-1,43330,3,112,75
